name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinimonas iocasae	2572577	S	2370	1841	4211	0.18404
Alteromonas sp. RKMC-009	2267264	S	237	0	237	0.01036
Alteromonas stellipolaris	233316	S	14	3	17	0.00074
Shewanella aestuarii	1028752	S	256	314	570	0.02491
Shewanella sp. ANA-3	94122	S	100	335	435	0.01901
Pseudoalteromonas arctica	394751	S	235	158	393	0.01718
Pseudoalteromonas shioyasakiensis	1190813	S	56	0	56	0.00245
Pseudoalteromonas sp. NC201	1514074	S	40	0	40	0.00175
Proteus sp. ZN5	2697019	S	522	6824	7346	0.32105
Vibrio tubiashii	29498	S	493	308	801	0.03501
Vibrio rumoiensis	76258	S	158	718	876	0.03829
Marinobacter sp. NP-4(2019)	2488665	S	318	0	318	0.01390
Pseudomonas putida	303	S	28	27	55	0.00240
Halomonas ventosae	229007	S	99	200	299	0.01307
Halomonas sulfidaeris	115553	S	97	36	133	0.00581
Psychrobacter sp. 4Dc	888437	S	14	32	46	0.00201
Aurantiacibacter atlanticus	1648404	S	2120	1806	3926	0.17158
Croceicoccus marinus	450378	S	277	39	316	0.01381
Porphyrobacter sp. YT40	2547601	S	123	91	214	0.00935
Sphingobium sp. TKS	1315974	S	237	302	539	0.02356
Sphingobium baderi	1332080	S	160	222	382	0.01670
Sphingomonas sanxanigenens	397260	S	183	51	234	0.01023
Sphingopyxis macrogoltabida	33050	S	82	58	140	0.00612
Rhizorhabdus dicambivorans	1850238	S	97	197	294	0.01285
Novosphingobium resinovorum	158500	S	19	8	27	0.00118
Salipiger profundus	1229727	S	216	306	522	0.02281
Salipiger abyssi	1250539	S	39	29	68	0.00297
Sulfitobacter sp. D7	1968541	S	40	46	86	0.00376
Roseovarius indicus	540747	S	18	39	57	0.00249
Pacificitalea manganoxidans	1411902	S	56	58	114	0.00498
Paracoccaceae bacterium	1904441	S	30	52	82	0.00358
Alicycliphilus denitrificans	179636	S	21	11	32	0.00140
