name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	133454	287734	421188	0.03668
Alteromonas sp. RKMC-009	2267264	S	12577	2572	15149	0.00132
Alteromonas sp. IB21	2779369	S	4018	4214	8232	0.00072
Alteromonas sp. KUL42	2480797	S	506	79	585	0.00005
Alteromonas sp. BL110	1714845	S	298	477	775	0.00007
Alteromonas sp. KUL106	2480799	S	208	87	295	0.00003
Alteromonas sp. KUL49	2480798	S	199	13	212	0.00002
Alteromonas sp. V450	1912139	S	92	67	159	0.00001
Alteromonas sp. ALT199	1298865	S	52	68	120	0.00001
Alteromonas sp. 38	2653129	S	50	55	105	0.00001
Alteromonas sp. KC3	2795688	S	47	14	61	0.00001
Alteromonas australica	589873	S	11894	5740	17634	0.00154
Alteromonas alba	2079529	S	6840	51642	58482	0.00509
Alteromonas oceani	2071609	S	5484	21183	26667	0.00232
Alteromonas abrolhosensis	1892904	S	5210	7090	12300	0.00107
Alteromonas marina	203795	S	4027	8199	12226	0.00106
Alteromonas mediterranea	314275	S	3231	4485	7716	0.00067
Alteromonas antoniana	2803813	S	1323	1082	2405	0.00021
Alteromonas portus	2565549	S	1150	1253	2403	0.00021
Alteromonas profundi	2696062	S	1141	700	1841	0.00016
Alteromonas genovensis	471225	S	245	215	460	0.00004
Alteromonas gracilis	1479524	S	237	176	413	0.00004
Alteromonas naphthalenivorans	715451	S	224	402	626	0.00005
Alteromonas oceanisediminis	2836180	S	180	39	219	0.00002
Alteromonas pelagimontana	1858656	S	118	18	136	0.00001
Alteromonas confluentis	1656094	S	66	8	74	0.00001
Alteromonas aestuariivivens	1938339	S	37	1	38	0.00000
Alteromonas lipolytica	1856405	S	35	5	40	0.00000
Alteromonas hispanica	315421	S	26	4	30	0.00000
Alteromonas halophila	516698	S	19	3	22	0.00000
Alteromonas lipotrueiana	2803815	S	18	4	22	0.00000
Salinimonas lutimaris	914153	S	2206	573	2779	0.00024
Salinimonas iocasae	2572577	S	1022	399	1421	0.00012
Salinimonas sediminis	2303538	S	140	104	244	0.00002
Salinimonas chungwhensis	265425	S	67	14	81	0.00001
Salinimonas profundi	2729140	S	50	37	87	0.00001
Salinimonas marina	2785918	S	36	6	42	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	27036	97293	124329	0.01083
Alteromonadaceae bacterium	1916082	S	4612	2164	6776	0.00059
Alteromonadaceae bacterium XY-R5	1737567	S	21	1	22	0.00000
Alteromonadaceae bacterium 2753L.S.0a.02	1403320	S	13	0	13	0.00000
Marisediminitalea aggregata	634436	S	3111	526	3637	0.00032
Glaciecola sp. UBA1851	1946570	S	147	19	166	0.00001
Glaciecola sp. HTCC2999	455436	S	63	8	71	0.00001
Aestuariibacter sp.	1872400	S	65	15	80	0.00001
Aestuariibacter sp. GS-14	2590670	S	46	9	55	0.00000
Aestuariibacter salexigens	226010	S	18	0	18	0.00000
Paraglaciecola chathamensis	368405	S	32	7	39	0.00000
Neptunicella marina	2125989	S	15	2	17	0.00000
Hydrocarboniclastica marina	2259620	S	14	2	16	0.00000
Aliiglaciecola lipolytica	477689	S	12	3	15	0.00000
Pseudoalteromonas sp. MEBiC 03607	2563601	S	1924	4961	6885	0.00060
