name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	133091	287985	421076	0.03670
Alteromonas sp. RKMC-009	2267264	S	12557	2568	15125	0.00132
Alteromonas sp. IB21	2779369	S	3902	4094	7996	0.00070
Alteromonas sp. KUL42	2480797	S	502	78	580	0.00005
Alteromonas sp. BL110	1714845	S	300	472	772	0.00007
Alteromonas sp. KUL106	2480799	S	214	89	303	0.00003
Alteromonas sp. KUL49	2480798	S	189	12	201	0.00002
Alteromonas sp. V450	1912139	S	72	53	125	0.00001
Alteromonas sp. 38	2653129	S	58	64	122	0.00001
Alteromonas sp. KC3	2795688	S	51	15	66	0.00001
Alteromonas sp. ALT199	1298865	S	45	57	102	0.00001
Alteromonas australica	589873	S	11802	5716	17518	0.00153
Alteromonas alba	2079529	S	6958	52749	59707	0.00520
Alteromonas oceani	2071609	S	5430	21047	26477	0.00231
Alteromonas abrolhosensis	1892904	S	5254	7167	12421	0.00108
Alteromonas marina	203795	S	4112	8404	12516	0.00109
Alteromonas mediterranea	314275	S	3270	4556	7826	0.00068
Alteromonas antoniana	2803813	S	1416	1157	2573	0.00022
Alteromonas portus	2565549	S	1203	1315	2518	0.00022
Alteromonas profundi	2696062	S	1180	722	1902	0.00017
Alteromonas naphthalenivorans	715451	S	248	447	695	0.00006
Alteromonas gracilis	1479524	S	245	182	427	0.00004
Alteromonas genovensis	471225	S	228	201	429	0.00004
Alteromonas oceanisediminis	2836180	S	221	48	269	0.00002
Alteromonas pelagimontana	1858656	S	113	17	130	0.00001
Alteromonas confluentis	1656094	S	68	9	77	0.00001
Alteromonas lipolytica	1856405	S	45	7	52	0.00000
Alteromonas aestuariivivens	1938339	S	34	1	35	0.00000
Alteromonas hispanica	315421	S	31	5	36	0.00000
Alteromonas halophila	516698	S	25	4	29	0.00000
Alteromonas lipotrueiana	2803815	S	15	3	18	0.00000
Salinimonas lutimaris	914153	S	2132	558	2690	0.00023
Salinimonas iocasae	2572577	S	1057	429	1486	0.00013
Salinimonas sediminis	2303538	S	128	95	223	0.00002
Salinimonas profundi	2729140	S	68	52	120	0.00001
Salinimonas chungwhensis	265425	S	61	14	75	0.00001
Salinimonas marina	2785918	S	28	5	33	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	26800	96703	123503	0.01076
Alteromonadaceae bacterium	1916082	S	4785	2253	7038	0.00061
Marisediminitalea aggregata	634436	S	3057	520	3577	0.00031
Glaciecola sp. UBA1851	1946570	S	172	22	194	0.00002
Glaciecola sp. HTCC2999	455436	S	58	8	66	0.00001
Glaciecola punicea	56804	S	12	0	12	0.00000
Aestuariibacter sp.	1872400	S	76	16	92	0.00001
Aestuariibacter sp. GS-14	2590670	S	52	10	62	0.00001
Aestuariibacter sp. A3R04	2841571	S	13	1	14	0.00000
Aestuariibacter salexigens	226010	S	16	0	16	0.00000
Paraglaciecola chathamensis	368405	S	25	6	31	0.00000
Hydrocarboniclastica marina	2259620	S	12	2	14	0.00000
Neptunicella marina	2125989	S	12	2	14	0.00000
Pseudoalteromonas sp. MEBiC 03607	2563601	S	1981	5172	7153	0.00062
Pseudoalteromonas sp. 0303	2743618	S	289	3066	3355	0.00029
Pseudoalteromonas sp.	53249	S	288	1231	1519	0.00013
Pseudoalteromonas sp. '520P1 No. 423'	1690037	S	205	47	252	0.00002
Pseudoalteromonas sp. XI10	1766621	S	132	1400	1532	0.00013
Pseudoalteromonas sp. NBT06-2	2025950	S	57	4	61	0.00001
Pseudoalteromonas sp. HM-SA03	2029678	S	39	197	236	0.00002
Pseudoalteromonas sp. P1-25	1723758	S	16	24	40	0.00000
Pseudoalteromonas sp. T1lg23B	2077097	S	13	7	20	0.00000
Pseudoalteromonas shioyasakiensis	1190813	S	1699	13781	15480	0.00135
Pseudoalteromonas atlantica	288	S	1652	3412	5064	0.00044
Pseudoalteromonas arabiensis	874454	S	830	728	1558	0.00014
Pseudoalteromonas ruthenica	151081	S	475	110	585	0.00005
Pseudoalteromonas lipolytica	570156	S	272	768	1040	0.00009
Pseudoalteromonas gelatinilytica	1703256	S	235	1122	1357	0.00012
Pseudoalteromonas tetraodonis	43659	S	227	985	1212	0.00011
Pseudoalteromonas undina	43660	S	50	230	280	0.00002
Pseudoalteromonas marina	267375	S	41	66	107	0.00001
Pseudoalteromonas nigrifaciens	28109	S	24	112	136	0.00001
Pseudoalteromonas prydzensis	182141	S	22	29	51	0.00000
Pseudoalteromonas distincta	77608	S	18	138	156	0.00001
Pseudoalteromonas espejiana	28107	S	15	22	37	0.00000
Pseudoalteromonas rhizosphaerae	2518973	S	12	45	57	0.00000
Algicola sp.	1872429	S	27	10	37	0.00000
Idiomarina baltica	190892	S	14446	14624	29070	0.00253
Idiomarina aquatica	1327752	S	1532	598	2130	0.00019
Idiomarina zobellii	86103	S	673	841	1514	0.00013
Idiomarina loihiensis	135577	S	437	221	658	0.00006
Idiomarina sp. MD25a	1889913	S	167	146	313	0.00003
Idiomarina sp. X4	2055892	S	63	75	138	0.00001
Idiomarina abyssalis	86102	S	229	115	344	0.00003
Idiomarina piscisalsi	1096243	S	219	193	412	0.00004
Idiomarina fontislapidosi	263723	S	84	21	105	0.00001
Idiomarinaceae bacterium	1898113	S	1713	1579	3292	0.00029
Pseudidiomarina aquimaris	641841	S	111	64	175	0.00002
Pseudidiomarina tainanensis	502365	S	14	7	21	0.00000
Pseudidiomarina maritima	519453	S	13	13	26	0.00000
Pseudidiomarina atlantica	1517416	S	13	6	19	0.00000
Litorilituus sediminis	718192	S	160	27	187	0.00002
Thalassotalea marina	1673741	S	13	9	22	0.00000
Shewanella fidelis	173509	S	42	14	56	0.00000
Motilimonas pumila	2303987	S	16	7	23	0.00000
Marinobacter salsuginis	418719	S	193336	229530	422866	0.03686
Marinobacter nauticus	2743	S	31653	20689	52342	0.00456
Marinobacter sp.	50741	S	4729	4150	8879	0.00077
Marinobacter sp. B9-2	2137198	S	4334	17685	22019	0.00192
Marinobacter sp. EhC06	1849169	S	1298	2712	4010	0.00035
Marinobacter sp. NP-4(2019)	2488665	S	529	160	689	0.00006
Marinobacter sp. Arc7-DN-1	2304594	S	462	477	939	0.00008
Marinobacter sp. es.042	1761794	S	399	1354	1753	0.00015
Marinobacter sp. BW6	2592624	S	308	284	592	0.00005
Marinobacter sp. LQ44	1749259	S	293	827	1120	0.00010
Marinobacter sp. es.048	1761795	S	101	66	167	0.00001
Marinobacter sp. JH2	2547598	S	57	42	99	0.00001
Marinobacter sp. F3R08	2841559	S	37	12	49	0.00000
Marinobacter sp. AC-23	1879031	S	19	3	22	0.00000
Marinobacter sp. R17	2484250	S	17	8	25	0.00000
Marinobacter sp. HL-58	1479237	S	17	3	20	0.00000
Marinobacter flavimaris	262076	S	4423	81120	85543	0.00746
Marinobacter manganoxydans	1150997	S	3973	70555	74528	0.00650
Marinobacter segnicrescens	430453	S	2298	1196	3494	0.00030
Marinobacter vinifirmus	355591	S	1448	2225	3673	0.00032
Marinobacter adhaerens	1033846	S	1075	9995	11070	0.00096
Marinobacter algicola	236100	S	983	1241	2224	0.00019
Marinobacter fuscus	2109942	S	889	1201	2090	0.00018
Marinobacter santoriniensis	523742	S	513	88	601	0.00005
Marinobacter oulmenensis	643747	S	368	58	426	0.00004
Marinobacter persicus	930118	S	344	315	659	0.00006
Marinobacter salarius	1420917	S	310	650	960	0.00008
Marinobacter litoralis	187981	S	301	70	371	0.00003
Marinobacter maroccanus	2055143	S	241	354	595	0.00005
Marinobacter aromaticivorans	1494078	S	196	66	262	0.00002
Marinobacter lipolyticus	209639	S	187	141	328	0.00003
Marinobacter shengliensis	1389223	S	159	278	437	0.00004
Marinobacter profundi	2666256	S	114	79	193	0.00002
Marinobacter denitrificans	2597703	S	52	60	112	0.00001
Marinobacter pelagius	379482	S	34	22	56	0.00000
Marinobacter excellens	218670	S	29	43	72	0.00001
Marinobacter nitratireducens	1137280	S	28	2	30	0.00000
Marinobacter alexandrii	2570351	S	23	9	32	0.00000
Marinobacter lutaoensis	135739	S	20	6	26	0.00000
Marinobacter sediminum	256323	S	14	7	21	0.00000
Marinobacter antarcticus	564117	S	13	7	20	0.00000
Marinobacter daepoensis	262077	S	13	1	14	0.00000
Marinobacter subterrani	1658765	S	12	4	16	0.00000
Marinobacter nanhaiticus	1305740	S	12	2	14	0.00000
Halopseudomonas gallaeciensis	857227	S	35525	23687	59212	0.00516
Halopseudomonas pachastrellae	254161	S	3027	3343	6370	0.00056
Halopseudomonas aestusnigri	857252	S	3015	2009	5024	0.00044
Halopseudomonas oceani	1708783	S	714	503	1217	0.00011
Halopseudomonas sabulinigri	472181	S	199	37	236	0.00002
Halopseudomonas pelagia	553151	S	37	15	52	0.00000
Halopseudomonas salegens	1434072	S	20	3	23	0.00000
Pseudomonas sp.	306	S	242	896	1138	0.00010
Pseudomonas sp. IC_126	2547400	S	28	14	42	0.00000
Pseudomonas sp. SSM44	2487347	S	17	16	33	0.00000
Pseudomonas sp. SST3	2267882	S	13	21	34	0.00000
Pseudomonas khazarica	2502979	S	81	54	135	0.00001
Pseudomonas mendocina	300	S	38	62	100	0.00001
Pseudomonas furukawaii	1149133	S	14	11	25	0.00000
Pseudomonas chengduensis	489632	S	45	375	420	0.00004
Pseudomonas saliphila	2586906	S	27	9	36	0.00000
Pseudomonas benzenivorans	556533	S	26	26	52	0.00000
Pseudomonas tohonis	2725477	S	12	12	24	0.00000
Stutzerimonas stutzeri	316	S	463	851	1314	0.00011
Stutzerimonas chloritidismutans	203192	S	21	478	499	0.00004
Stutzerimonas kunmingensis	1211807	S	18	292	310	0.00003
Pseudomonadaceae bacterium UBA836	1952795	S	118	105	223	0.00002
Pseudomonadales bacterium	1891229	S	702	166	868	0.00008
Gammaproteobacteria bacterium UBA2168	1948591	S	283	14	297	0.00003
Gammaproteobacteria bacterium	1913989	S	606448	140695	747143	0.06512
Gammaproteobacteria bacterium UBA7310	1948647	S	32872	10832	43704	0.00381
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	7771	5702	13473	0.00117
Gammaproteobacteria bacterium UBA6940	1948640	S	5097	831	5928	0.00052
gamma proteobacterium SCGC AAA007-O20	913327	S	2681	1416	4097	0.00036
gamma proteobacterium SCGC AB-629-P17	1131274	S	770	968	1738	0.00015
Gammaproteobacteria bacterium UBA1119	1948582	S	688	418	1106	0.00010
Gammaproteobacteria bacterium UBA3532	1948611	S	631	354	985	0.00009
Gammaproteobacteria bacterium UBA7803	1948658	S	73	60	133	0.00001
Gammaproteobacteria bacterium UBA3498	1948609	S	45	7	52	0.00000
Gammaproteobacteria bacterium UBA2675	1948596	S	40	175	215	0.00002
Gammaproteobacteria bacterium UBA1961	1948588	S	38	8	46	0.00000
Acidiferrobacteraceae bacterium	2024893	S	420426	256353	676779	0.05899
Cobetia amphilecti	1055104	S	75768	55848	131616	0.01147
Cobetia crustatorum	553385	S	2682	2095	4777	0.00042
Cobetia marina	28258	S	799	549	1348	0.00012
Cobetia sp. L2A1	2686360	S	99	68	167	0.00001
Halomonas piezotolerans	2609667	S	15203	17529	32732	0.00285
Halomonas litopenaei	2109328	S	11522	9778	21300	0.00186
Halomonas meridiana	29570	S	8318	12022	20340	0.00177
Halomonas aquamarina	77097	S	3912	16036	19948	0.00174
Halomonas taeanensis	284577	S	3395	1331	4726	0.00041
Halomonas zincidurans	1178777	S	2596	1363	3959	0.00035
Halomonas salina	42565	S	2114	3462	5576	0.00049
Halomonas sp.	1486246	S	521	265	786	0.00007
Halomonas sp. UBA3074	1946584	S	390	514	904	0.00008
Halomonas sp. A40-4	2785909	S	146	157	303	0.00003
Halomonas sp. 54_146	1635257	S	30	26	56	0.00000
Halomonas sp. FME66	2742615	S	14	19	33	0.00000
