name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	133731	288483	422214	0.03679
Alteromonas sp. RKMC-009	2267264	S	12652	2595	15247	0.00133
Alteromonas sp. IB21	2779369	S	4039	4241	8280	0.00072
Alteromonas sp. KUL42	2480797	S	503	79	582	0.00005
Alteromonas sp. BL110	1714845	S	298	477	775	0.00007
Alteromonas sp. KUL106	2480799	S	239	100	339	0.00003
Alteromonas sp. KUL49	2480798	S	175	11	186	0.00002
Alteromonas sp. V450	1912139	S	81	59	140	0.00001
Alteromonas sp. 38	2653129	S	57	63	120	0.00001
Alteromonas sp. ALT199	1298865	S	48	62	110	0.00001
Alteromonas sp. KC3	2795688	S	33	10	43	0.00000
Alteromonas australica	589873	S	11722	5662	17384	0.00151
Alteromonas alba	2079529	S	7111	53661	60772	0.00530
Alteromonas oceani	2071609	S	5277	20389	25666	0.00224
Alteromonas abrolhosensis	1892904	S	5113	6963	12076	0.00105
Alteromonas marina	203795	S	3960	8069	12029	0.00105
Alteromonas mediterranea	314275	S	3220	4473	7693	0.00067
Alteromonas antoniana	2803813	S	1351	1108	2459	0.00021
Alteromonas profundi	2696062	S	1140	702	1842	0.00016
Alteromonas portus	2565549	S	1116	1216	2332	0.00020
Alteromonas genovensis	471225	S	232	204	436	0.00004
Alteromonas naphthalenivorans	715451	S	226	406	632	0.00006
Alteromonas gracilis	1479524	S	209	155	364	0.00003
Alteromonas oceanisediminis	2836180	S	199	43	242	0.00002
Alteromonas pelagimontana	1858656	S	126	19	145	0.00001
Alteromonas confluentis	1656094	S	79	10	89	0.00001
Alteromonas lipolytica	1856405	S	57	9	66	0.00001
Alteromonas aestuariivivens	1938339	S	35	1	36	0.00000
Alteromonas hispanica	315421	S	34	5	39	0.00000
Alteromonas halophila	516698	S	30	5	35	0.00000
Alteromonas lipotrueiana	2803815	S	22	5	27	0.00000
Salinimonas lutimaris	914153	S	2197	569	2766	0.00024
Salinimonas iocasae	2572577	S	1069	404	1473	0.00013
Salinimonas sediminis	2303538	S	114	85	199	0.00002
Salinimonas profundi	2729140	S	64	47	111	0.00001
Salinimonas chungwhensis	265425	S	62	13	75	0.00001
Salinimonas marina	2785918	S	29	5	34	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	26849	96438	123287	0.01074
Alteromonadaceae bacterium	1916082	S	4824	2261	7085	0.00062
Alteromonadaceae bacterium XY-R5	1737567	S	22	1	23	0.00000
Marisediminitalea aggregata	634436	S	3211	542	3753	0.00033
Glaciecola sp. UBA1851	1946570	S	181	23	204	0.00002
Glaciecola sp. HTCC2999	455436	S	51	7	58	0.00001
Aestuariibacter sp.	1872400	S	77	21	98	0.00001
Aestuariibacter sp. GS-14	2590670	S	45	10	55	0.00000
Aestuariibacter salexigens	226010	S	14	0	14	0.00000
Paraglaciecola chathamensis	368405	S	28	5	33	0.00000
Ningiella ruwaisensis	2364274	S	17	5	22	0.00000
Hydrocarboniclastica marina	2259620	S	13	2	15	0.00000
Neptunicella marina	2125989	S	12	2	14	0.00000
Pseudoalteromonas sp. MEBiC 03607	2563601	S	1948	5049	6997	0.00061
Pseudoalteromonas sp.	53249	S	311	1322	1633	0.00014
Pseudoalteromonas sp. 0303	2743618	S	276	2912	3188	0.00028
Pseudoalteromonas sp. '520P1 No. 423'	1690037	S	191	43	234	0.00002
Pseudoalteromonas sp. XI10	1766621	S	117	1234	1351	0.00012
Pseudoalteromonas sp. NBT06-2	2025950	S	65	5	70	0.00001
Pseudoalteromonas sp. HM-SA03	2029678	S	20	100	120	0.00001
Pseudoalteromonas sp. T1lg23B	2077097	S	17	10	27	0.00000
Pseudoalteromonas sp. P1-25	1723758	S	15	22	37	0.00000
Pseudoalteromonas shioyasakiensis	1190813	S	1750	14127	15877	0.00138
Pseudoalteromonas atlantica	288	S	1688	3469	5157	0.00045
Pseudoalteromonas arabiensis	874454	S	806	704	1510	0.00013
Pseudoalteromonas ruthenica	151081	S	496	114	610	0.00005
Pseudoalteromonas lipolytica	570156	S	250	701	951	0.00008
Pseudoalteromonas gelatinilytica	1703256	S	231	1097	1328	0.00012
Pseudoalteromonas tetraodonis	43659	S	227	979	1206	0.00011
Pseudoalteromonas undina	43660	S	57	261	318	0.00003
Pseudoalteromonas marina	267375	S	44	71	115	0.00001
Pseudoalteromonas nigrifaciens	28109	S	17	79	96	0.00001
Pseudoalteromonas distincta	77608	S	17	130	147	0.00001
Pseudoalteromonas espejiana	28107	S	15	22	37	0.00000
Algicola sp.	1872429	S	21	7	28	0.00000
Idiomarina baltica	190892	S	14541	14741	29282	0.00255
Idiomarina aquatica	1327752	S	1552	601	2153	0.00019
Idiomarina zobellii	86103	S	683	846	1529	0.00013
Idiomarina loihiensis	135577	S	426	213	639	0.00006
Idiomarina sp. MD25a	1889913	S	187	161	348	0.00003
Idiomarina sp. X4	2055892	S	62	72	134	0.00001
Idiomarina abyssalis	86102	S	218	109	327	0.00003
Idiomarina piscisalsi	1096243	S	199	173	372	0.00003
Idiomarina fontislapidosi	263723	S	78	20	98	0.00001
Idiomarinaceae bacterium	1898113	S	1653	1544	3197	0.00028
Pseudidiomarina aquimaris	641841	S	125	77	202	0.00002
Pseudidiomarina atlantica	1517416	S	14	7	21	0.00000
Litorilituus sediminis	718192	S	158	19	177	0.00002
Thalassotalea piscium	1230533	S	13	8	21	0.00000
Shewanella fidelis	173509	S	31	13	44	0.00000
Motilimonas pumila	2303987	S	16	7	23	0.00000
Marinobacter salsuginis	418719	S	194655	231296	425951	0.03712
Marinobacter nauticus	2743	S	31721	20754	52475	0.00457
Marinobacter sp.	50741	S	4676	4104	8780	0.00077
Marinobacter sp. B9-2	2137198	S	4329	17628	21957	0.00191
Marinobacter sp. EhC06	1849169	S	1402	2910	4312	0.00038
Marinobacter sp. NP-4(2019)	2488665	S	520	157	677	0.00006
Marinobacter sp. Arc7-DN-1	2304594	S	493	508	1001	0.00009
Marinobacter sp. es.042	1761794	S	414	1402	1816	0.00016
Marinobacter sp. LQ44	1749259	S	315	891	1206	0.00011
Marinobacter sp. BW6	2592624	S	312	286	598	0.00005
Marinobacter sp. es.048	1761795	S	101	65	166	0.00001
Marinobacter sp. JH2	2547598	S	46	34	80	0.00001
Marinobacter sp. F3R08	2841559	S	28	9	37	0.00000
Marinobacter sp. AC-23	1879031	S	22	4	26	0.00000
Marinobacter sp. R17	2484250	S	21	10	31	0.00000
Marinobacter sp. HL-58	1479237	S	16	3	19	0.00000
Marinobacter flavimaris	262076	S	4287	78717	83004	0.00723
Marinobacter manganoxydans	1150997	S	4015	71467	75482	0.00658
Marinobacter segnicrescens	430453	S	2316	1210	3526	0.00031
Marinobacter vinifirmus	355591	S	1481	2284	3765	0.00033
Marinobacter adhaerens	1033846	S	1116	10385	11501	0.00100
Marinobacter algicola	236100	S	919	1161	2080	0.00018
Marinobacter fuscus	2109942	S	908	1231	2139	0.00019
Marinobacter santoriniensis	523742	S	505	87	592	0.00005
Marinobacter oulmenensis	643747	S	409	65	474	0.00004
Marinobacter persicus	930118	S	318	292	610	0.00005
Marinobacter salarius	1420917	S	313	656	969	0.00008
Marinobacter litoralis	187981	S	283	66	349	0.00003
Marinobacter maroccanus	2055143	S	246	362	608	0.00005
Marinobacter aromaticivorans	1494078	S	233	78	311	0.00003
Marinobacter lipolyticus	209639	S	185	140	325	0.00003
Marinobacter shengliensis	1389223	S	138	241	379	0.00003
Marinobacter profundi	2666256	S	121	85	206	0.00002
Marinobacter denitrificans	2597703	S	56	64	120	0.00001
Marinobacter alexandrii	2570351	S	30	12	42	0.00000
Marinobacter antarcticus	564117	S	25	14	39	0.00000
Marinobacter pelagius	379482	S	22	14	36	0.00000
Marinobacter excellens	218670	S	19	28	47	0.00000
Marinobacter sediminum	256323	S	18	9	27	0.00000
Marinobacter lutaoensis	135739	S	18	5	23	0.00000
Marinobacter subterrani	1658765	S	16	6	22	0.00000
Marinobacter nitratireducens	1137280	S	12	1	13	0.00000
Halopseudomonas gallaeciensis	857227	S	35567	23682	59249	0.00516
Halopseudomonas pachastrellae	254161	S	3039	3370	6409	0.00056
Halopseudomonas aestusnigri	857252	S	3011	2007	5018	0.00044
Halopseudomonas oceani	1708783	S	738	520	1258	0.00011
Halopseudomonas sabulinigri	472181	S	191	36	227	0.00002
Halopseudomonas pelagia	553151	S	53	23	76	0.00001
Pseudomonas sp.	306	S	238	885	1123	0.00010
Pseudomonas sp. IC_126	2547400	S	33	16	49	0.00000
Pseudomonas sp. SSM44	2487347	S	23	23	46	0.00000
Pseudomonas sp. SST3	2267882	S	15	24	39	0.00000
Pseudomonas khazarica	2502979	S	94	62	156	0.00001
Pseudomonas chengduensis	489632	S	45	368	413	0.00004
Pseudomonas mendocina	300	S	28	45	73	0.00001
Pseudomonas benzenivorans	556533	S	26	26	52	0.00000
Pseudomonas saliphila	2586906	S	22	7	29	0.00000
Pseudomonas tohonis	2725477	S	12	12	24	0.00000
Stutzerimonas stutzeri	316	S	498	937	1435	0.00013
Stutzerimonas chloritidismutans	203192	S	16	372	388	0.00003
Stutzerimonas kunmingensis	1211807	S	16	265	281	0.00002
Pseudomonadaceae bacterium UBA836	1952795	S	122	110	232	0.00002
Pseudomonadaceae bacterium SI-3	2079806	S	15	20	35	0.00000
Pseudomonadales bacterium	1891229	S	773	183	956	0.00008
Gammaproteobacteria bacterium UBA2168	1948591	S	300	15	315	0.00003
Gammaproteobacteria bacterium	1913989	S	606278	140288	746566	0.06505
Gammaproteobacteria bacterium UBA7310	1948647	S	33047	10883	43930	0.00383
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	7700	5644	13344	0.00116
Gammaproteobacteria bacterium UBA6940	1948640	S	5168	841	6009	0.00052
gamma proteobacterium SCGC AAA007-O20	913327	S	2629	1382	4011	0.00035
gamma proteobacterium SCGC AB-629-P17	1131274	S	822	1030	1852	0.00016
Gammaproteobacteria bacterium UBA1119	1948582	S	668	403	1071	0.00009
Gammaproteobacteria bacterium UBA3532	1948611	S	581	325	906	0.00008
Gammaproteobacteria bacterium UBA7803	1948658	S	91	74	165	0.00001
Gammaproteobacteria bacterium UBA3498	1948609	S	49	8	57	0.00000
Gammaproteobacteria bacterium UBA1961	1948588	S	38	8	46	0.00000
Gammaproteobacteria bacterium UBA2675	1948596	S	34	147	181	0.00002
Acidiferrobacteraceae bacterium	2024893	S	420888	256233	677121	0.05900
Cobetia amphilecti	1055104	S	75451	55178	130629	0.01138
Cobetia crustatorum	553385	S	2615	2021	4636	0.00040
Cobetia marina	28258	S	823	561	1384	0.00012
Cobetia sp. L2A1	2686360	S	86	59	145	0.00001
Halomonas piezotolerans	2609667	S	14785	17148	31933	0.00278
Halomonas litopenaei	2109328	S	11326	9670	20996	0.00183
Halomonas meridiana	29570	S	8329	12126	20455	0.00178
Halomonas aquamarina	77097	S	3993	16488	20481	0.00178
Halomonas taeanensis	284577	S	3269	1289	4558	0.00040
Halomonas zincidurans	1178777	S	2621	1382	4003	0.00035
Halomonas salina	42565	S	2157	3559	5716	0.00050
Halomonas sp.	1486246	S	535	277	812	0.00007
Halomonas sp. UBA3074	1946584	S	394	525	919	0.00008
Halomonas sp. A40-4	2785909	S	173	189	362	0.00003
Halomonas sp. 54_146	1635257	S	38	33	71	0.00001
Halomonas sp. JSM 104105	1562110	S	17	16	33	0.00000
Halomonas sp. FME66	2742615	S	16	23	39	0.00000
