name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudoalteromonas atlantica	288	S	68414	109473	177887	0.04627
Pseudoalteromonas marina	267375	S	33083	42069	75152	0.01955
Pseudoalteromonas tetraodonis	43659	S	32152	106839	138991	0.03615
Pseudoalteromonas undina	43660	S	14494	50441	64935	0.01689
Pseudoalteromonas sp. DL-6	1390185	S	2118	6537	8655	0.00225
Pseudoalteromonas sp. 0303	2743618	S	550	4440	4990	0.00130
Pseudoalteromonas sp.	53249	S	490	1579	2069	0.00054
Pseudoalteromonas sp. P1-25	1723758	S	473	545	1018	0.00026
Pseudoalteromonas sp. H71	1348395	S	278	312	590	0.00015
Pseudoalteromonas sp. Z1A8	2686354	S	201	520	721	0.00019
Pseudoalteromonas sp. EB27	1938368	S	124	470	594	0.00015
Pseudoalteromonas sp. BSi20652	388384	S	121	239	360	0.00009
Pseudoalteromonas sp. 3D05	2045444	S	88	44	132	0.00003
Pseudoalteromonas sp. A601	1967839	S	47	26	73	0.00002
Pseudoalteromonas sp. MMG010	2822685	S	40	6	46	0.00001
Pseudoalteromonas sp. MMG007	2822684	S	24	35	59	0.00002
Pseudoalteromonas sp. FUC4	2511201	S	19	71	90	0.00002
Pseudoalteromonas sp. H105	1348393	S	18	6	24	0.00001
Pseudoalteromonas sp. TB64	1938600	S	14	16	30	0.00001
Pseudoalteromonas sp. T1lg75	2077102	S	12	15	27	0.00001
Pseudoalteromonas prydzensis	182141	S	2476	2539	5015	0.00130
Pseudoalteromonas nigrifaciens	28109	S	727	2645	3372	0.00088
Pseudoalteromonas haloplanktis	228	S	378	240	618	0.00016
Pseudoalteromonas carrageenovora	227	S	334	717	1051	0.00027
Pseudoalteromonas rhizosphaerae	2518973	S	302	872	1174	0.00031
Pseudoalteromonas arctica	394751	S	226	423	649	0.00017
Pseudoalteromonas distincta	77608	S	223	1303	1526	0.00040
Pseudoalteromonas espejiana	28107	S	213	240	453	0.00012
Pseudoalteromonas lipolytica	570156	S	201	437	638	0.00017
Pseudoalteromonas shioyasakiensis	1190813	S	156	969	1125	0.00029
Pseudoalteromonas ostreae	2774154	S	126	317	443	0.00012
Pseudoalteromonas translucida	166935	S	64	182	246	0.00006
Pseudoalteromonas ulvae	107327	S	55	12	67	0.00002
Pseudoalteromonas neustonica	1840331	S	43	29	72	0.00002
Pseudoalteromonas piratica	1348114	S	22	10	32	0.00001
Pseudoalteromonas aliena	247523	S	15	15	30	0.00001
Pseudoalteromonas fuliginea	1872678	S	15	42	57	0.00001
Pseudoalteromonas citrea	43655	S	15	13	28	0.00001
Alteromonas macleodii	28108	S	70022	163111	233133	0.06064
Alteromonas mediterranea	314275	S	18109	24739	42848	0.01115
Alteromonas genovensis	471225	S	7864	7490	15354	0.00399
Alteromonas australica	589873	S	6150	2902	9052	0.00235
Alteromonas abrolhosensis	1892904	S	2684	3904	6588	0.00171
Alteromonas sp. IB21	2779369	S	534	724	1258	0.00033
Alteromonas sp. KUL106	2480799	S	159	111	270	0.00007
Alteromonas sp. KUL42	2480797	S	157	41	198	0.00005
Alteromonas sp. LOR	1537994	S	124	111	235	0.00006
Alteromonas sp. 38	2653129	S	50	72	122	0.00003
Alteromonas sp. V450	1912139	S	37	30	67	0.00002
Alteromonas sp. BL110	1714845	S	34	147	181	0.00005
Alteromonas sp. RKMC-009	2267264	S	25	5	30	0.00001
Alteromonas sp. KC3	2795688	S	20	9	29	0.00001
Alteromonas sp. ALT199	1298865	S	12	46	58	0.00002
Alteromonas sp. MMG017	2822692	S	12	17	29	0.00001
Alteromonas marina	203795	S	930	2069	2999	0.00078
Alteromonas hispanica	315421	S	818	142	960	0.00025
Alteromonas oceanisediminis	2836180	S	585	119	704	0.00018
Alteromonas antoniana	2803813	S	511	415	926	0.00024
Alteromonas alba	2079529	S	460	3542	4002	0.00104
Alteromonas profundi	2696062	S	257	155	412	0.00011
Alteromonas gracilis	1479524	S	170	131	301	0.00008
Alteromonas naphthalenivorans	715451	S	164	312	476	0.00012
Alteromonas portus	2565549	S	143	167	310	0.00008
Alteromonas oceani	2071609	S	104	419	523	0.00014
Alteromonas pelagimontana	1858656	S	48	6	54	0.00001
Salinimonas lutimaris	914153	S	26	5	31	0.00001
Salinimonas sediminis	2303538	S	24	17	41	0.00001
Salinimonas chungwhensis	265425	S	12	2	14	0.00000
Alteromonadaceae bacterium	1916082	S	414	183	597	0.00016
Alteromonadaceae bacterium UBA2620	1951386	S	221	783	1004	0.00026
Paraglaciecola polaris	222814	S	133	68	201	0.00005
uncultured Glaciecola sp.	291205	S	71	1	72	0.00002
Pseudidiomarina gelatinasegens	2487740	S	986	472	1458	0.00038
Pseudidiomarina maritima	519453	S	26	23	49	0.00001
Idiomarina loihiensis	135577	S	528	267	795	0.00021
Idiomarina aquatica	1327752	S	95	37	132	0.00003
Idiomarina zobellii	86103	S	32	55	87	0.00002
Idiomarina abyssalis	86102	S	12	6	18	0.00000
Idiomarinaceae bacterium	1898113	S	24	17	41	0.00001
Colwellia polaris	326537	S	449	402	851	0.00022
Colwellia sp.	56799	S	185	102	287	0.00007
Colwellia sp. D2M02	2841562	S	98	18	116	0.00003
Colwellia sp. C2M11	2841566	S	24	4	28	0.00001
Colwellia chukchiensis	641665	S	40	82	122	0.00003
Thalassotalea marina	1673741	S	40	19	59	0.00002
Thalassotalea profundi	2036687	S	29	17	46	0.00001
Shewanella inventionis	1738770	S	247	108	355	0.00009
Shewanella saliphila	2282698	S	13	0	13	0.00000
Psychromonas arctica	168275	S	18	6	24	0.00001
Gammaproteobacteria bacterium	1913989	S	123983	25711	149694	0.03894
Gammaproteobacteria bacterium UBA3532	1948611	S	304	152	456	0.00012
Gammaproteobacteria bacterium UBA1119	1948582	S	47	15	62	0.00002
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	28	20	48	0.00001
Halomonas aquamarina	77097	S	6742	35065	41807	0.01088
Halomonas piezotolerans	2609667	S	713	998	1711	0.00045
Halomonas sp. UBA3074	1946584	S	500	884	1384	0.00036
Halomonas sp.	1486246	S	72	48	120	0.00003
Halomonas sp. 54_146	1635257	S	23	25	48	0.00001
Halomonas lionensis	1144478	S	615	2599	3214	0.00084
Halomonas meridiana	29570	S	131	236	367	0.00010
Halomonas sulfidaeris	115553	S	111	47	158	0.00004
Halomonas sedimenti	2729618	S	76	172	248	0.00006
Halomonas hamiltonii	502829	S	59	227	286	0.00007
Halomonas salicampi	1449798	S	41	17	58	0.00002
Halomonas maris	2729617	S	41	157	198	0.00005
Halomonas stevensii	502821	S	26	124	150	0.00004
Halomonas nanhaiensis	1258546	S	23	24	47	0.00001
Halomonas glaciei	186761	S	20	80	100	0.00003
Halomonas lutescens	1602943	S	18	9	27	0.00001
Halomonas alkaliantarctica	232346	S	13	23	36	0.00001
Salinicola salarius	430457	S	132	106	238	0.00006
Oceanospirillaceae bacterium	1899355	S	10889	2946	13835	0.00360
Bermanella sp.	2024825	S	710	310	1020	0.00027
Thalassolituus sp. UBA2107	1947659	S	407	2088	2495	0.00065
Thalassolituus sp. UBA674	1947666	S	16	5	21	0.00001
Thalassolituus oleivorans	187493	S	194	94	288	0.00007
Oceanobacter sp.	2030817	S	265	75	340	0.00009
Oleibacter marinus	484498	S	92	296	388	0.00010
Oleibacter sp.	2024845	S	24	11	35	0.00001
Neptuniibacter sp. UBA6509	1946976	S	103	23	126	0.00003
Marinomonas profundimaris	1208321	S	23	38	61	0.00002
