name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	226498	172006	398504	0.19655
Alteromonas sp. B31-7	2785913	S	22291	530046	552337	0.27242
Alteromonas sp. RKMC-009	2267264	S	4492	710	5202	0.00257
Alteromonas sp. RW2A1	1917158	S	1939	12481	14420	0.00711
Alteromonas sp. BL110	1714845	S	555	257	812	0.00040
Alteromonas sp. 76-1	2358187	S	476	727	1203	0.00059
Alteromonas sp. MB-3u-76	2058133	S	290	1419	1709	0.00084
Alteromonas sp. 009811495	3002962	S	116	169	285	0.00014
Alteromonas sp. LMIT006	2961948	S	80	12	92	0.00005
Alteromonas australica	589873	S	36251	366332	402583	0.19856
Alteromonas mediterranea	314275	S	8506	59200	67706	0.03339
Alteromonas naphthalenivorans	715451	S	163	330	493	0.00024
Alteromonas pelagimontana	1858656	S	102	14	116	0.00006
Salinimonas sediminis	2303538	S	1714	788	2502	0.00123
Salinimonas iocasae	2572577	S	55	29	84	0.00004
Pseudoalteromonas sp. SCSIO 43088	2822846	S	8219	21573	29792	0.01469
Pseudoalteromonas sp. SCSIO 43101	2822847	S	4700	6167	10867	0.00536
Pseudoalteromonas sp. JSTW	2752475	S	35	1942	1977	0.00098
Pseudoalteromonas sp. CF6-2	562716	S	16	195	211	0.00010
Pseudoalteromonas sp. A41-2	2785910	S	15	1353	1368	0.00067
Pseudoalteromonas sp. MT33b	2759705	S	15	766	781	0.00039
Pseudoalteromonas sp. A22	327511	S	12	547	559	0.00028
Pseudoalteromonas shioyasakiensis	1190813	S	1238	2958	4196	0.00207
Pseudoalteromonas donghaensis	621376	S	154	7163	7317	0.00361
Pseudoalteromonas piscicida	43662	S	81	500	581	0.00029
Pseudoalteromonas agarivorans	176102	S	44	608	652	0.00032
Pseudoalteromonas lipolytica	570156	S	24	1026	1050	0.00052
Idiomarina loihiensis	135577	S	1272	601	1873	0.00092
