name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Aurantiacibacter atlanticus	1648404	S	11652	11970	23622	0.26242
Croceicoccus marinus	450378	S	2776	466	3242	0.03602
Porphyrobacter sp. YT40	2547601	S	1669	1263	2932	0.03257
Sphingobium sp. TKS	1315974	S	811	1534	2345	0.02605
Sphingobium sp. RAC03	1843368	S	57	9	66	0.00073
Sphingobium sp. Cam5-1	2789327	S	37	29	66	0.00073
Sphingobium sp. CAP-1	2676077	S	27	73	100	0.00111
Sphingobium sp. SCG-1	2072936	S	14	0	14	0.00016
Sphingobium baderi	1332080	S	720	1090	1810	0.02011
Sphingobium cloacae	120107	S	235	521	756	0.00840
Sphingobium herbicidovorans	76947	S	45	25	70	0.00078
Sphingobium amiense	135719	S	40	111	151	0.00168
Sphingobium indicum	332055	S	12	18	30	0.00033
Sphingopyxis sp. 113P3	292913	S	401	167	568	0.00631
Sphingopyxis sp. FD7	1914525	S	96	81	177	0.00197
Sphingopyxis alaskensis	117207	S	276	152	428	0.00475
Sphingopyxis macrogoltabida	33050	S	223	196	419	0.00465
Novosphingobium resinovorum	158500	S	381	90	471	0.00523
Novosphingobium pentaromativorans	205844	S	146	34	180	0.00200
Novosphingobium sp. EMRT-2	2571749	S	99	37	136	0.00151
Novosphingobium sp. P6W	1609758	S	17	1	18	0.00020
Novosphingobium decolorationis	2698673	S	47	169	216	0.00240
Sphingomonas sanxanigenens	397260	S	522	389	911	0.01012
Sphingomonas sp. IC081	304378	S	119	74	193	0.00214
Sphingomonas sp. FARSPH	2219696	S	78	98	176	0.00196
Sphingomonas sp. NBWT7	2596913	S	40	89	129	0.00143
Rhizorhabdus dicambivorans	1850238	S	408	2279	2687	0.02985
Rhizorhabdus wittichii	160791	S	25	20	45	0.00050
Pacificitalea manganoxidans	1411902	S	3020	1921	4941	0.05489
Paracoccaceae bacterium	1904441	S	1295	1416	2711	0.03012
Paracoccus zhejiangensis	1077935	S	55	17	72	0.00080
Paracoccus tegillarcae	1529068	S	13	12	25	0.00028
Gemmobacter fulva	2840474	S	71	6	77	0.00086
Pseudohalocynthiibacter aestuariivivens	1591409	S	49	33	82	0.00091
Pukyongiella litopenaei	2605946	S	47	84	131	0.00146
Thioclava electrotropha	1549850	S	18	0	18	0.00020
Thioclava nitratireducens	1915078	S	14	13	27	0.00030
Falsirhodobacter sp. PG104	2692330	S	27	0	27	0.00030
Yoonia vestfoldensis	245188	S	25	218	243	0.00270
Frigidibacter mobilis	1335048	S	15	14	29	0.00032
Rhodovulum sp. P5	1564506	S	14	3	17	0.00019
Salipiger profundus	1229727	S	833	1066	1899	0.02110
Salipiger abyssi	1250539	S	286	186	472	0.00524
Salipiger sp. CCB-MM3	1792508	S	12	0	12	0.00013
Sulfitobacter sp. D7	1968541	S	445	505	950	0.01055
Sulfitobacter sp. THAF37	2587855	S	46	107	153	0.00170
Sulfitobacter alexandrii	1917485	S	51	182	233	0.00259
Sulfitobacter mediterraneus	83219	S	16	14	30	0.00033
Roseovarius mucosus	215743	S	83	560	643	0.00714
Roseovarius indicus	540747	S	80	164	244	0.00271
Roseovarius sp. THAF9	2587847	S	21	19	40	0.00044
Sagittula sp. P11	2009329	S	140	368	508	0.00564
Celeribacter baekdonensis	875171	S	28	56	84	0.00093
Celeribacter indicus	1208324	S	28	142	170	0.00189
Dinoroseobacter shibae	215813	S	62	187	249	0.00277
Phaeobacter porticola	1844006	S	23	2	25	0.00028
Phaeobacter gallaeciensis	60890	S	19	25	44	0.00049
Phaeobacter piscinae	1580596	S	13	0	13	0.00014
Yangia pacifica	311180	S	48	1	49	0.00054
Pseudosulfitobacter pseudonitzschiae	1402135	S	33	20	53	0.00059
Roseivivax sp. THAF197b	2588299	S	16	10	26	0.00029
Tistrella mobilis	171437	S	4350	77	4427	0.04918
Thalassospira marina	2048283	S	231	4	235	0.00261
Thalassospira xiamenensis	220697	S	54	0	54	0.00060
Indioceanicola profundi	2220096	S	120	2	122	0.00136
Martelella mediterranea	293089	S	669	2650	3319	0.03687
Martelella sp. AD-3	686597	S	209	2086	2295	0.02550
Martelella sp. NC20	2740298	S	91	98	189	0.00210
Shinella sp. PSBB067	2715959	S	71	44	115	0.00128
Agrobacterium tumefaciens	358	S	20	23	43	0.00048
Methylobacterium brachiatum	269660	S	154	54	208	0.00231
Methylorubrum populi	223967	S	31	44	75	0.00083
Roseibium aggregatum	187304	S	60	2	62	0.00069
Brucella anthropi	529	S	37	30	67	0.00074
Beijerinckiaceae bacterium RH AL1	2572036	S	26	0	26	0.00029
Bradyrhizobium betae	244734	S	12	0	12	0.00013
Salinimonas iocasae	2572577	S	1102	595	1697	0.01885
Alteromonas sp. RKMC-009	2267264	S	62	0	62	0.00069
Pseudoalteromonas shioyasakiensis	1190813	S	84	0	84	0.00093
Pseudoalteromonas arctica	394751	S	37	18	55	0.00061
Shewanella sp. ANA-3	94122	S	56	138	194	0.00216
Shewanella aestuarii	1028752	S	21	28	49	0.00054
Vibrio tubiashii	29498	S	1230	753	1983	0.02203
Vibrio rumoiensis	76258	S	27	92	119	0.00132
Pseudomonas putida	303	S	406	337	743	0.00825
Pseudomonas resinovorans	53412	S	133	26	159	0.00177
Stutzerimonas stutzeri	316	S	91	40	131	0.00146
Marinobacter sp. NP-4(2019)	2488665	S	371	0	371	0.00412
Halomonas ventosae	229007	S	235	622	857	0.00952
Halomonas sulfidaeris	115553	S	119	53	172	0.00191
Proteus sp. ZN5	2697019	S	139	1838	1977	0.02196
Enterobacter cloacae	550	S	64	661	725	0.00805
Enterobacter cloacae complex sp. ECNIH7	1915310	S	25	94	119	0.00132
Legionella israelensis	454	S	14	0	14	0.00016
Alicycliphilus denitrificans	179636	S	423	131	554	0.00615
