name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	35555	20635	56190	0.10055
Erythrobacter sp. SDW2	2907154	S	181	38	219	0.00039
Erythrobacter sp. THAF29	2587851	S	74	16	90	0.00016
Erythrobacter sp. 3-20A1M	2653850	S	30	16	46	0.00008
Erythrobacter litoralis	39960	S	716	421	1137	0.00203
Erythrobacter aureus	2182384	S	14	1	15	0.00003
Qipengyuania flava	192812	S	29935	16144	46079	0.08246
Qipengyuania sp. SS22	2979461	S	169	32	201	0.00036
Qipengyuania sp. PHS-Z21	2909673	S	83	40	123	0.00022
Qipengyuania seohaensis	266951	S	27	7	34	0.00006
Croceicoccus sp. Ery15	1703338	S	265	381	646	0.00116
Croceicoccus sp. Ery5	1703340	S	181	122	303	0.00054
Croceicoccus sp. YJ47	2798724	S	27	27	54	0.00010
Croceicoccus marinus	450378	S	268	175	443	0.00079
Croceicoccus naphthovorans	1348774	S	51	84	135	0.00024
Aurantiacibacter atlanticus	1648404	S	161	67	228	0.00041
Tsuneonella flava	2055955	S	147	33	180	0.00032
Croceibacterium atlanticum	1267766	S	45	15	60	0.00011
Pelagerythrobacter marensis	543877	S	44	4	48	0.00009
Citromicrobium sp. JL477	1634516	S	22687	8836	31523	0.05641
Sphingobium yanoikuyae	13690	S	831	3328	4159	0.00744
Sphingobium xenophagum	121428	S	339	1070	1409	0.00252
Sphingobium sp. SYK-6	627192	S	124	176	300	0.00054
Sphingobium sp. TKS	1315974	S	37	220	257	0.00046
Sphingobium sp. YG1	2082188	S	37	74	111	0.00020
Sphingobium sp. KCTC 72723	2733867	S	22	8	30	0.00005
Sphingobium sp. RSMS	520734	S	20	298	318	0.00057
Sphingobium sp. CFD-1	2878545	S	18	239	257	0.00046
Sphingobium sp. AntQ-1	2930091	S	16	24	40	0.00007
Sphingobium baderi	1332080	S	96	1085	1181	0.00211
Sphingobium fuliginis	336203	S	82	712	794	0.00142
Sphingopyxis sp. FD7	1914525	S	23	67	90	0.00016
Sphingopyxis sp. 113P3	292913	S	15	40	55	0.00010
Sphingopyxis terrae	33052	S	35	966	1001	0.00179
Sphingopyxis macrogoltabida	33050	S	32	89	121	0.00022
Sphingomonas sanxanigenens	397260	S	397	730	1127	0.00202
Sphingomonas koreensis	93064	S	373	866	1239	0.00222
Sphingomonas sp. IC081	304378	S	44	967	1011	0.00181
Sphingomonas bisphenolicum	296544	S	49	192	241	0.00043
Sphingomonas melonis	152682	S	12	56	68	0.00012
Novosphingobium decolorationis	2698673	S	129	239	368	0.00066
Novosphingobium pentaromativorans	205844	S	86	217	303	0.00054
Novosphingobium sp. KA1	164608	S	24	436	460	0.00082
Novosphingobium sp. EMRT-2	2571749	S	22	48	70	0.00013
Novosphingopyxis iocasae	2762729	S	189	98	287	0.00051
Sphingosinithalassobacter tenebrarum	2711215	S	106	32	138	0.00025
Sulfitobacter sp. SK025	1389011	S	904	38628	39532	0.07074
Sulfitobacter sp. W027	2867025	S	73	387	460	0.00082
Sulfitobacter sp. CB2047	1525218	S	61	4565	4626	0.00828
Sulfitobacter sp. BSw21498	664426	S	58	152	210	0.00038
Sulfitobacter sp. W074	2867026	S	27	486	513	0.00092
Sulfitobacter sp. W002	2867024	S	20	139	159	0.00028
Sulfitobacter sp. D7	1968541	S	19	631	650	0.00116
Sulfitobacter pontiacus	60137	S	1147	56860	58007	0.10381
Sulfitobacter indolifex	225422	S	394	2020	2414	0.00432
Sulfitobacter faviae	1775881	S	90	512	602	0.00108
Sulfitobacter mediterraneus	83219	S	46	520	566	0.00101
Sulfitobacter dubius	218673	S	39	548	587	0.00105
Pseudosulfitobacter pseudonitzschiae	1402135	S	405	1934	2339	0.00419
Pseudosulfitobacter sp. DSM 107133	2883100	S	65	305	370	0.00066
Phaeobacter inhibens	221822	S	95	232	327	0.00059
