name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	467508	182794	650302	0.11511
Alteromonas mediterranea	314275	S	21150	15197	36347	0.00643
Alteromonas sp. RKMC-009	2267264	S	1266	134	1400	0.00025
Alteromonas sp. RW2A1	1917158	S	892	3702	4594	0.00081
Alteromonas sp. B31-7	2785913	S	464	5079	5543	0.00098
Alteromonas sp. MB-3u-76	2058133	S	199	614	813	0.00014
Alteromonas sp. LMIT006	2961948	S	93	10	103	0.00002
Alteromonas sp. BL110	1714845	S	71	17	88	0.00002
Alteromonas sp. 009811495	3002962	S	19	18	37	0.00001
Alteromonas australica	589873	S	1182	5357	6539	0.00116
Alteromonas naphthalenivorans	715451	S	173	167	340	0.00006
Alteromonas stellipolaris	233316	S	18	148	166	0.00003
Alteromonas pelagimontana	1858656	S	15	1	16	0.00000
Salinimonas sediminis	2303538	S	128	50	178	0.00003
Salinimonas iocasae	2572577	S	91	48	139	0.00002
Salinimonas lutimaris	914153	S	19	3	22	0.00000
Alkalimarinus sediminis	1632866	S	12	14	26	0.00000
Hydrocarboniclastica marina	2259620	S	15	1	16	0.00000
Pseudoalteromonas sp. SCSIO 43088	2822846	S	3149	6292	9441	0.00167
Pseudoalteromonas sp. SCSIO 43101	2822847	S	81	96	177	0.00003
Pseudoalteromonas sp. A41-2	2785910	S	65	4388	4453	0.00079
Pseudoalteromonas sp. PS1M3	87791	S	43	609	652	0.00012
Pseudoalteromonas sp. CF6-2	562716	S	30	274	304	0.00005
Pseudoalteromonas sp. MT33b	2759705	S	27	1027	1054	0.00019
Pseudoalteromonas sp. JSTW	2752475	S	20	827	847	0.00015
Pseudoalteromonas phenolica	161398	S	2030	316	2346	0.00042
Pseudoalteromonas shioyasakiensis	1190813	S	532	951	1483	0.00026
Pseudoalteromonas spongiae	298657	S	184	66	250	0.00004
Pseudoalteromonas donghaensis	621376	S	181	6268	6449	0.00114
Pseudoalteromonas issachenkonii	152297	S	48	1286	1334	0.00024
Pseudoalteromonas lipolytica	570156	S	35	1110	1145	0.00020
Pseudoalteromonas piscicida	43662	S	26	119	145	0.00003
Pseudoalteromonas piratica	1348114	S	18	6	24	0.00000
Pseudoalteromonas rhizosphaerae	2518973	S	17	11	28	0.00000
Pseudoalteromonas tetraodonis	43659	S	12	464	476	0.00008
Idiomarina sp. X4	2055892	S	288	1147	1435	0.00025
Idiomarina sp. OT37-5b	2100422	S	206	183	389	0.00007
Idiomarina loihiensis	135577	S	385	245	630	0.00011
Idiomarina piscisalsi	1096243	S	182	669	851	0.00015
