name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Croceicoccus marinus	450378	S	33837	6931	40768	0.14571
Croceicoccus naphthovorans	1348774	S	16	11	27	0.00010
Porphyrobacter sp. YT40	2547601	S	6646	4121	10767	0.03848
Aurantiacibacter atlanticus	1648404	S	5800	7365	13165	0.04705
Sphingopyxis sp. 113P3	292913	S	8427	9661	18088	0.06465
Sphingopyxis sp. FD7	1914525	S	119	440	559	0.00200
Sphingopyxis alaskensis	117207	S	885	2089	2974	0.01063
Sphingopyxis macrogoltabida	33050	S	85	240	325	0.00116
Sphingopyxis lindanitolerans	2054227	S	25	1236	1261	0.00451
Sphingopyxis fribergensis	1515612	S	21	31	52	0.00019
Novosphingobium resinovorum	158500	S	2936	1879	4815	0.01721
Novosphingobium sp. EMRT-2	2571749	S	1921	2307	4228	0.01511
Novosphingobium sp. P6W	1609758	S	20	2	22	0.00008
Novosphingobium pentaromativorans	205844	S	480	256	736	0.00263
Novosphingobium decolorationis	2698673	S	140	1458	1598	0.00571
Sphingobium sp. Cam5-1	2789327	S	589	1482	2071	0.00740
Sphingobium sp. CAP-1	2676077	S	236	2055	2291	0.00819
Sphingobium sp. RAC03	1843368	S	45	23	68	0.00024
Sphingobium sp. TKS	1315974	S	38	216	254	0.00091
Sphingobium sp. EP60837	1855519	S	37	108	145	0.00052
Sphingobium cloacae	120107	S	551	4082	4633	0.01656
Sphingobium baderi	1332080	S	295	1263	1558	0.00557
Sphingobium herbicidovorans	76947	S	241	310	551	0.00197
Sphingobium amiense	135719	S	202	2242	2444	0.00873
Sphingobium indicum	332055	S	70	344	414	0.00148
Sphingomonas sp. IC081	304378	S	543	1033	1576	0.00563
Sphingomonas sp. FARSPH	2219696	S	151	226	377	0.00135
Sphingomonas sp. NBWT7	2596913	S	125	386	511	0.00183
Sphingomonas sanxanigenens	397260	S	183	575	758	0.00271
Sphingomonas changnyeongensis	2698679	S	13	0	13	0.00005
Sphingomonas aliaeris	2759526	S	13	3	16	0.00006
Rhizorhabdus dicambivorans	1850238	S	67	1603	1670	0.00597
Rhizorhabdus wittichii	160791	S	14	44	58	0.00021
Tardibacter chloracetimidivorans	1921510	S	29	282	311	0.00111
Salipiger profundus	1229727	S	1740	3435	5175	0.01850
Salipiger abyssi	1250539	S	630	678	1308	0.00467
Salipiger sp. CCB-MM3	1792508	S	47	0	47	0.00017
Sulfitobacter alexandrii	1917485	S	520	2937	3457	0.01236
Sulfitobacter sp. D7	1968541	S	308	543	851	0.00304
Sulfitobacter sp. THAF37	2587855	S	91	290	381	0.00136
Sulfitobacter mediterraneus	83219	S	13	15	28	0.00010
Sagittula sp. P11	2009329	S	1486	6753	8239	0.02945
Roseovarius indicus	540747	S	129	431	560	0.00200
Roseovarius sp. THAF9	2587847	S	87	62	149	0.00053
Roseovarius mucosus	215743	S	73	651	724	0.00259
Phaeobacter porticola	1844006	S	144	25	169	0.00060
Phaeobacter piscinae	1580596	S	12	0	12	0.00004
Celeribacter indicus	1208324	S	62	436	498	0.00178
Celeribacter baekdonensis	875171	S	49	115	164	0.00059
Pseudosulfitobacter pseudonitzschiae	1402135	S	118	126	244	0.00087
Yangia pacifica	311180	S	99	3	102	0.00036
Octadecabacter sp. SW4	2602067	S	71	245	316	0.00113
Dinoroseobacter shibae	215813	S	53	230	283	0.00101
Antarctobacter heliothermus	74033	S	23	2	25	0.00009
Pacificitalea manganoxidans	1411902	S	2427	2189	4616	0.01650
Paracoccus tegillarcae	1529068	S	500	574	1074	0.00384
Paracoccus zhejiangensis	1077935	S	485	196	681	0.00243
Paracoccus liaowanqingii	2560053	S	23	0	23	0.00008
Paracoccus aminophilus	34003	S	13	0	13	0.00005
Gemmobacter fulva	2840474	S	592	74	666	0.00238
Gemmobacter aquarius	2169400	S	29	23	52	0.00019
Paracoccaceae bacterium	1904441	S	276	399	675	0.00241
Pseudohalocynthiibacter aestuariivivens	1591409	S	110	92	202	0.00072
Pukyongiella litopenaei	2605946	S	72	160	232	0.00083
Thioclava nitratireducens	1915078	S	28	39	67	0.00024
Rhodovulum sp. P5	1564506	S	30	10	40	0.00014
Rhodobacter sp. LPB0142	1850250	S	26	88	114	0.00041
Falsirhodobacter sp. PG104	2692330	S	27	1	28	0.00010
Paroceanicella profunda	2579971	S	18	7	25	0.00009
Cereibacter sphaeroides	1063	S	12	0	12	0.00004
Frigidibacter mobilis	1335048	S	12	15	27	0.00010
Martelella mediterranea	293089	S	2709	9188	11897	0.04252
Martelella sp. AD-3	686597	S	749	5155	5904	0.02110
Martelella sp. NC20	2740298	S	232	178	410	0.00147
Shinella sp. PSBB067	2715959	S	427	66	493	0.00176
Agrobacterium tumefaciens	358	S	112	34	146	0.00052
Rhizobium oryzihabitans	2267833	S	41	34	75	0.00027
Rhizobium rosettiformans	1368430	S	23	28	51	0.00018
Pseudorhizobium flavum	1335061	S	73	13	86	0.00031
Beijerinckiaceae bacterium RH AL1	2572036	S	368	6	374	0.00134
Methylobacterium brachiatum	269660	S	153	91	244	0.00087
Methylobacterium aquaticum	270351	S	16	1	17	0.00006
Methylobacterium sp. DM1	2067957	S	13	1	14	0.00005
Methylorubrum populi	223967	S	74	158	232	0.00083
Brucella anthropi	529	S	194	85	279	0.00100
Roseibium aggregatum	187304	S	79	7	86	0.00031
Aquibium oceanicum	1670800	S	30	0	30	0.00011
Tistrella mobilis	171437	S	1648	38	1686	0.00603
Indioceanicola profundi	2220096	S	515	11	526	0.00188
Skermanella sp. TT6	2775420	S	14	0	14	0.00005
Roseomonas gilardii	257708	S	94	3	97	0.00035
Thalassospira marina	2048283	S	12	0	12	0.00004
Caulobacter sp. FWC26	69665	S	30	1	31	0.00011
Salinimonas iocasae	2572577	S	17145	11710	28855	0.10313
Alteromonas sp. RKMC-009	2267264	S	445	0	445	0.00159
Gayadomonas joobiniege	1234606	S	23	0	23	0.00008
Pseudoalteromonas arctica	394751	S	1869	857	2726	0.00974
Pseudoalteromonas shioyasakiensis	1190813	S	372	0	372	0.00133
Pseudoalteromonas sp. NC201	1514074	S	200	0	200	0.00071
Shewanella aestuarii	1028752	S	1343	1512	2855	0.01020
Shewanella sp. ANA-3	94122	S	71	225	296	0.00106
Proteus sp. ZN5	2697019	S	660	9122	9782	0.03496
Raoultella electrica	1259973	S	129	632	761	0.00272
Klebsiella michiganensis	1134687	S	27	67	94	0.00034
Klebsiella sp. WP3-W18-ESBL-02	2675710	S	15	102	117	0.00042
Enterobacter cloacae complex sp.	2027919	S	29	225	254	0.00091
Enterobacter cloacae complex sp. ECNIH7	1915310	S	19	85	104	0.00037
Enterobacter cloacae	550	S	31	312	343	0.00123
Enterobacter sp. RHBSTW-00175	2742639	S	19	112	131	0.00047
Leclercia sp. LSNIH1	1920114	S	12	47	59	0.00021
Halomonas ventosae	229007	S	1147	2244	3391	0.01212
Halomonas sulfidaeris	115553	S	369	193	562	0.00201
Vibrio tubiashii	29498	S	1339	779	2118	0.00757
Vibrio rumoiensis	76258	S	602	2602	3204	0.01145
Acinetobacter piscicola	2006115	S	101	322	423	0.00151
Acinetobacter sp. WCHA45	2004644	S	16	141	157	0.00056
Acinetobacter sp. 10FS3-1	2563897	S	15	26	41	0.00015
Acinetobacter radioresistens	40216	S	17	15	32	0.00011
Psychrobacter sp. 4Dc	888437	S	19	59	78	0.00028
Psychrobacter sp. 4Bb	888436	S	12	9	21	0.00008
Moraxella osloensis	34062	S	31	6	37	0.00013
Marinobacter sp. NP-4(2019)	2488665	S	260	0	260	0.00093
Marinobacter sp. JH2	2547598	S	33	0	33	0.00012
Pseudomonas putida	303	S	34	33	67	0.00024
Stutzerimonas stutzeri	316	S	14	6	20	0.00007
Burkholderia ambifaria	152480	S	82	5983	6065	0.02168
Caballeronia insecticola	758793	S	13	0	13	0.00005
Microbacterium paraoxydans	199592	S	13655	10572	24227	0.08659
Microbacterium sediminis	904291	S	5511	2942	8453	0.03021
