name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Psychrobacter sp. KCTC 72983	2733866	S	104621	846834	951455	0.13931
Psychrobacter sp. KH172YL61	2517899	S	75507	1369580	1445087	0.21158
Psychrobacter sp. AntiMn-1	1720344	S	35728	857811	893539	0.13083
Psychrobacter sp. P11G5	1699624	S	4040	28027	32067	0.00470
Psychrobacter sp.	56811	S	1203	3989	5192	0.00076
Psychrobacter sp. DAB_AL62B	1028420	S	1086	313	1399	0.00020
Psychrobacter sp. L7	1982756	S	1014	10812	11826	0.00173
Psychrobacter sp. 4Dc	888437	S	884	24771	25655	0.00376
Psychrobacter sp. MES7-P7E	2058322	S	674	3462	4136	0.00061
Psychrobacter sp. 4Bb	888436	S	659	3490	4149	0.00061
Psychrobacter sp. G	571800	S	257	2274	2531	0.00037
Psychrobacter sp. P11F6	1699621	S	217	459	676	0.00010
Psychrobacter sp. WY6	2708350	S	194	390	584	0.00009
Psychrobacter sp. P11G3	1699623	S	146	151	297	0.00004
Psychrobacter sp. PraFG1	2565531	S	99	786	885	0.00013
Psychrobacter sp. 28M-43	2772254	S	67	73	140	0.00002
Psychrobacter sp. SC65A.3	2983299	S	43	370	413	0.00006
Psychrobacter sp. YP14	2203895	S	21	174	195	0.00003
Psychrobacter sp. P2G3	1699622	S	17	113	130	0.00002
Psychrobacter sanguinis	861445	S	283	299	582	0.00009
Psychrobacter alimentarius	261164	S	78	88025	88103	0.01290
Psychrobacter urativorans	45610	S	30	9	39	0.00001
Psychrobacter arenosus	256326	S	16	2	18	0.00000
Psychrobacter cryohalolentis	330922	S	15	132	147	0.00002
Acinetobacter venetianus	52133	S	1235	1771	3006	0.00044
Acinetobacter towneri	202956	S	171	1818	1989	0.00029
Acinetobacter baylyi	202950	S	96	81	177	0.00003
Acinetobacter lwoffii	28090	S	77	506	583	0.00009
Acinetobacter baumannii	470	S	33	697	730	0.00011
Acinetobacter junii	40215	S	30	54	84	0.00001
Acinetobacter johnsonii	40214	S	27	101	128	0.00002
Acinetobacter portensis	1839785	S	17	85	102	0.00001
Acinetobacter haemolyticus	29430	S	14	28	42	0.00001
Moraxella osloensis	34062	S	498	330	828	0.00012
Moraxella nonliquefaciens	478	S	99	42	141	0.00002
Halomonas sp. DN3	2953657	S	238056	55120	293176	0.04293
Halomonas sp. A40-4	2785909	S	2268	1220	3488	0.00051
Halomonas sp. FeN2	2832500	S	864	684	1548	0.00023
Halomonas sp. A3H3	1346287	S	321	12960	13281	0.00194
Halomonas sp. SF2003	2136172	S	226	5250	5476	0.00080
Halomonas sp. KO116	1504981	S	211	232	443	0.00006
Halomonas sp. 18071143	2855441	S	66	258	324	0.00005
Halomonas sp. YLGW01	2773308	S	50	14	64	0.00001
Halomonas sp. THAF5a	2587844	S	45	36	81	0.00001
Halomonas sp. MCCC 1A13316	2733487	S	42	10	52	0.00001
Halomonas sp. NyZ770	2883106	S	38	276	314	0.00005
Halomonas sp. THAF12	2587849	S	33	54	87	0.00001
Halomonas sp. GD1P12	2982691	S	27	5	32	0.00000
Halomonas sp. PGE1	2730360	S	22	94	116	0.00002
Halomonas sp. Y3	2956797	S	20	27	47	0.00001
Halomonas sp. R57-5	1610576	S	19	16	35	0.00001
Halomonas sp. XH26	2557993	S	14	204	218	0.00003
Halomonas sp. BDJS001	2992143	S	14	6	20	0.00000
Halomonas meridiana	29570	S	45981	84206	130187	0.01906
Halomonas piezotolerans	2609667	S	3251	3180	6431	0.00094
Halomonas titanicae	664683	S	79	720	799	0.00012
Halomonas hydrothermalis	115561	S	69	310	379	0.00006
Halomonas venusta	44935	S	30	53	83	0.00001
Halomonas huangheensis	1178482	S	19	2	21	0.00000
Cobetia sp. AM6	2661553	S	399	8715	9114	0.00133
Cobetia sp. 4B	2758724	S	113	1888	2001	0.00029
Cobetia sp. cqz5-12	2609415	S	36	176	212	0.00003
Cobetia amphilecti	1055104	S	386	9042	9428	0.00138
Cobetia pacifica	1055101	S	39	256	295	0.00004
Chromohalobacter salexigens	158080	S	1758	422	2180	0.00032
Kushneria konosiri	698828	S	174	108	282	0.00004
Kushneria marisflavi	157779	S	61	36	97	0.00001
Alcanivorax sp. ALC70	2259335	S	783	906	1689	0.00025
Alcanivorax sp. N3-2A	2014542	S	93	258	351	0.00005
Ketobacter alkanivorans	1917421	S	57	5	62	0.00001
Thalassolituus oleivorans	187493	S	454	270	724	0.00011
Marinobacterium georgiense	48076	S	65	54	119	0.00002
Alteromonas macleodii	28108	S	82363	64584	146947	0.02152
Alteromonas mediterranea	314275	S	24025	16614	40639	0.00595
Alteromonas sp. RKMC-009	2267264	S	2107	449	2556	0.00037
Alteromonas sp. B31-7	2785913	S	1558	31775	33333	0.00488
Alteromonas sp. RW2A1	1917158	S	169	1165	1334	0.00020
Alteromonas sp. BL110	1714845	S	52	25	77	0.00001
Alteromonas sp. 76-1	2358187	S	28	36	64	0.00001
Alteromonas sp. MB-3u-76	2058133	S	20	99	119	0.00002
Alteromonas australica	589873	S	2402	20102	22504	0.00329
Alteromonas naphthalenivorans	715451	S	59	106	165	0.00002
Alteromonas pelagimontana	1858656	S	50	10	60	0.00001
Salinimonas lutimaris	914153	S	165	69	234	0.00003
Salinimonas sediminis	2303538	S	155	128	283	0.00004
Salinimonas iocasae	2572577	S	99	107	206	0.00003
Pseudoalteromonas sp. CF6-2	562716	S	251	4114	4365	0.00064
Pseudoalteromonas sp. SCSIO 43088	2822846	S	72	275	347	0.00005
Pseudoalteromonas sp. Xi13	2490635	S	23	362	385	0.00006
Pseudoalteromonas sp. SCSIO 43101	2822847	S	23	44	67	0.00001
Pseudoalteromonas agarivorans	176102	S	175	2638	2813	0.00041
Pseudoalteromonas undina	43660	S	25	308	333	0.00005
