name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	359080	268091	627171	0.10737
Alteromonas australica	589873	S	211257	2239860	2451117	0.41963
Alteromonas sp. B31-7	2785913	S	48148	1195995	1244143	0.21300
Alteromonas sp. RW2A1	1917158	S	4622	19491	24113	0.00413
Alteromonas sp. MB-3u-76	2058133	S	1418	4430	5848	0.00100
Alteromonas sp. 76-1	2358187	S	786	1241	2027	0.00035
Alteromonas sp. BL110	1714845	S	574	254	828	0.00014
Alteromonas sp. RKMC-009	2267264	S	519	67	586	0.00010
Alteromonas sp. 009811495	3002962	S	57	49	106	0.00002
Alteromonas sp. LMIT006	2961948	S	36	4	40	0.00001
Alteromonas mediterranea	314275	S	46462	56754	103216	0.01767
Alteromonas naphthalenivorans	715451	S	2811	5913	8724	0.00149
Alteromonas stellipolaris	233316	S	1779	34384	36163	0.00619
Alteromonas pelagimontana	1858656	S	56	6	62	0.00001
Salinimonas sediminis	2303538	S	1673	837	2510	0.00043
Salinimonas iocasae	2572577	S	44	26	70	0.00001
Paraglaciecola mesophila	197222	S	18	5	23	0.00000
Alkalimarinus sp. A2M4	2961619	S	12	4	16	0.00000
Saccharobesus litoralis	2172099	S	13	0	13	0.00000
Pseudoalteromonas sp. SiA1	2839744	S	2117	86639	88756	0.01520
Pseudoalteromonas sp. PS1M3	87791	S	905	16200	17105	0.00293
Pseudoalteromonas sp. Xi13	2490635	S	777	10016	10793	0.00185
Pseudoalteromonas sp. DL-6	1390185	S	553	1777	2330	0.00040
Pseudoalteromonas sp. SM9913	234831	S	501	28639	29140	0.00499
Pseudoalteromonas sp. APM04	2699396	S	435	8761	9196	0.00157
Pseudoalteromonas sp. SCSIO 43088	2822846	S	248	657	905	0.00015
Pseudoalteromonas sp. JSTW	2752475	S	233	13746	13979	0.00239
Pseudoalteromonas sp. SCSIO 43095	2894202	S	202	1449	1651	0.00028
Pseudoalteromonas sp. LC2018020214	2799564	S	182	3964	4146	0.00071
Pseudoalteromonas sp. 3J6	649161	S	145	1560	1705	0.00029
Pseudoalteromonas sp. SCSIO 43101	2822847	S	124	158	282	0.00005
Pseudoalteromonas sp. CF6-2	562716	S	94	1259	1353	0.00023
Pseudoalteromonas sp. A41-2	2785910	S	75	7225	7300	0.00125
Pseudoalteromonas sp. MT33b	2759705	S	63	3410	3473	0.00059
Pseudoalteromonas sp. 13-15	1761891	S	56	1089	1145	0.00020
Pseudoalteromonas sp. GCY	2003316	S	18	87	105	0.00002
Pseudoalteromonas sp. M8	2692624	S	13	628	641	0.00011
Pseudoalteromonas agarivorans	176102	S	3020	37184	40204	0.00688
Pseudoalteromonas issachenkonii	152297	S	1194	46630	47824	0.00819
Pseudoalteromonas marina	267375	S	728	13209	13937	0.00239
Pseudoalteromonas donghaensis	621376	S	655	33169	33824	0.00579
Pseudoalteromonas undina	43660	S	651	6588	7239	0.00124
Pseudoalteromonas carrageenovora	227	S	607	795	1402	0.00024
Pseudoalteromonas tetraodonis	43659	S	397	22457	22854	0.00391
Pseudoalteromonas prydzensis	182141	S	335	160	495	0.00008
Pseudoalteromonas shioyasakiensis	1190813	S	301	776	1077	0.00018
Pseudoalteromonas atlantica	288	S	297	6309	6606	0.00113
Pseudoalteromonas espejiana	28107	S	166	155	321	0.00005
Pseudoalteromonas nigrifaciens	28109	S	164	3563	3727	0.00064
Pseudoalteromonas lipolytica	570156	S	141	6652	6793	0.00116
Pseudoalteromonas rhizosphaerae	2518973	S	70	53	123	0.00002
Pseudoalteromonas piscicida	43662	S	48	324	372	0.00006
Pseudoalteromonas translucida	166935	S	31	367	398	0.00007
Pseudoalteromonas distincta	77608	S	23	355	378	0.00006
Pseudoalteromonas spongiae	298657	S	13	4	17	0.00000
Idiomarina loihiensis	135577	S	1537	2421	3958	0.00068
Idiomarina sp. OT37-5b	2100422	S	107	234	341	0.00006
Idiomarina sp. X4	2055892	S	26	366	392	0.00007
Idiomarina abyssalis	86102	S	16	29	45	0.00001
Shewanella sp. FDAARGOS_354	1930557	S	245	1505	1750	0.00030
Shewanella sp. FJAT-53749	2864206	S	153	13	166	0.00003
Shewanella sp. ANA-3	94122	S	34	42	76	0.00001
Shewanella sp. W3-18-1	351745	S	16	66	82	0.00001
Shewanella chilikensis	558541	S	49	73	122	0.00002
Shewanella inventionis	1738770	S	39	11	50	0.00001
Shewanella vesiculosa	518738	S	17	1	18	0.00000
Colwellia sp. M166	2583805	S	469	287	756	0.00013
Colwellia sp. Arc7-635	2497879	S	15	6	21	0.00000
Halomonas meridiana	29570	S	189340	112954	302294	0.05175
Halomonas sp. A3H3	1346287	S	4289	56692	60981	0.01044
Halomonas sp. DN3	2953657	S	852	98	950	0.00016
Halomonas sp. 18071143	2855441	S	776	1655	2431	0.00042
Halomonas sp. KO116	1504981	S	381	207	588	0.00010
Halomonas sp. SF2003	2136172	S	329	6131	6460	0.00111
Halomonas sp. THAF12	2587849	S	94	94	188	0.00003
Halomonas sp. Y3	2956797	S	88	73	161	0.00003
Halomonas sp. FeN2	2832500	S	64	27	91	0.00002
Halomonas sp. JS92-SW72	2306583	S	60	179	239	0.00004
Halomonas sp. NyZ770	2883106	S	59	202	261	0.00004
Halomonas sp. 3H	2952527	S	53	20	73	0.00001
Halomonas sp. R57-5	1610576	S	45	24	69	0.00001
Halomonas sp. 7T	2893469	S	42	21	63	0.00001
Halomonas sp. PGE1	2730360	S	32	116	148	0.00003
Halomonas sp. GFAJ-1	1118153	S	31	5	36	0.00001
Halomonas sp. A40-4	2785909	S	28	7	35	0.00001
Halomonas sp. THAF5a	2587844	S	27	11	38	0.00001
Halomonas sp. BDJS001	2992143	S	14	4	18	0.00000
Halomonas piezotolerans	2609667	S	2948	903	3851	0.00066
Halomonas hydrothermalis	115561	S	195	282	477	0.00008
Halomonas elongata	2746	S	184	10	194	0.00003
Halomonas titanicae	664683	S	135	390	525	0.00009
Halomonas alkaliphila	272774	S	34	126	160	0.00003
Halomonas profundi	2852117	S	15	1	16	0.00000
Halomonas venusta	44935	S	12	6	18	0.00000
Cobetia sp. AM6	2661553	S	445	8290	8735	0.00150
Cobetia sp. 4B	2758724	S	213	2946	3159	0.00054
Cobetia sp. cqz5-12	2609415	S	22	88	110	0.00002
Cobetia amphilecti	1055104	S	500	9919	10419	0.00178
Cobetia pacifica	1055101	S	34	219	253	0.00004
Chromohalobacter salexigens	158080	S	108	12	120	0.00002
Kushneria marisflavi	157779	S	34	1	35	0.00001
Thalassolituus oleivorans	187493	S	4054	838	4892	0.00084
Thalassolituus sp. C2-1	2597518	S	422	347	769	0.00013
Thalassolituus hydrocarbonoclasticus	2742796	S	33	29	62	0.00001
Marinomonas foliarum	491950	S	1784	805	2589	0.00044
Marinomonas rhizomae	491948	S	37	14	51	0.00001
Marinomonas profundi	2726122	S	15	3	18	0.00000
Aliamphritea ceti	1524258	S	2213	551	2764	0.00047
Marinobacterium georgiense	48076	S	657	167	824	0.00014
Neptunomonas phycophila	1572645	S	30	2	32	0.00001
Venatorbacter cucullus	2661630	S	17	6	23	0.00000
Alcanivorax sp. ALC70	2259335	S	1308	1853	3161	0.00054
Alcanivorax sp. N3-2A	2014542	S	171	238	409	0.00007
Alcanivorax borkumensis	59754	S	71	657	728	0.00012
Ketobacter alkanivorans	1917421	S	146	5	151	0.00003
Alloalcanivorax xenomutans	1094342	S	12	27	39	0.00001
Hahella chejuensis	158327	S	21	0	21	0.00000
Halopseudomonas aestusnigri	857252	S	9594	79661	89255	0.01528
Halopseudomonas sp. MFKK-1	3015994	S	3141	21427	24568	0.00421
Halopseudomonas sp. RR6	2918528	S	1633	282	1915	0.00033
Halopseudomonas sabulinigri	472181	S	1754	168	1922	0.00033
Halopseudomonas litoralis	797277	S	164	85	249	0.00004
Pseudomonas aeruginosa	287	S	584	9073	9657	0.00165
Pseudomonas mendocina	300	S	12	9	21	0.00000
Pseudomonas sp. OIL-1	2706126	S	87	66	153	0.00003
Pseudomonas marincola	437900	S	53	11	64	0.00001
Pseudomonas putida	303	S	28	39	67	0.00001
Stutzerimonas stutzeri	316	S	151	631	782	0.00013
Marinobacter nauticus	2743	S	52193	10108	62301	0.01067
Marinobacter sp. CP1	1671721	S	4490	20336	24826	0.00425
Marinobacter sp. LQ44	1749259	S	1239	1951	3190	0.00055
Marinobacter sp. Arc7-DN-1	2304594	S	939	152	1091	0.00019
Marinobacter sp. AN1	2886046	S	567	186	753	0.00013
Marinobacter sp. NP-4(2019)	2488665	S	104	44	148	0.00003
Marinobacter sp. JH2	2547598	S	101	42	143	0.00002
Marinobacter sp. es.042	1761794	S	90	178	268	0.00005
Marinobacter sp.	50741	S	16	3	19	0.00000
Marinobacter salsuginis	418719	S	3365	1250	4615	0.00079
Marinobacter adhaerens	1033846	S	671	3522	4193	0.00072
Marinobacter salarius	1420917	S	337	133	470	0.00008
Marinobacter fonticola	2603215	S	14	0	14	0.00000
Psychrobacter sp. KCTC 72983	2733866	S	166	1650	1816	0.00031
Psychrobacter sp. KH172YL61	2517899	S	109	2008	2117	0.00036
Psychrobacter sp. AntiMn-1	1720344	S	90	2217	2307	0.00039
Psychrobacter sp. P11G5	1699624	S	34	290	324	0.00006
Psychrobacter sp. P11G3	1699623	S	24	43	67	0.00001
Psychrobacter sp. L7	1982756	S	21	576	597	0.00010
Acinetobacter baylyi	202950	S	516	349	865	0.00015
Acinetobacter junii	40215	S	74	120	194	0.00003
Acinetobacter sp. WCHA45	2004644	S	13	88	101	0.00002
Acinetobacter ursingii	108980	S	30	306	336	0.00006
Acinetobacter towneri	202956	S	28	334	362	0.00006
Acinetobacter johnsonii	40214	S	21	106	127	0.00002
Moraxella osloensis	34062	S	160	115	275	0.00005
Marinagarivorans cellulosilyticus	2721545	S	1359	2441	3800	0.00065
Simiduia agarivorans	447471	S	267	47	314	0.00005
Marinimicrobium sp. C6131	3022676	S	126	63	189	0.00003
Teredinibacter haidensis	2731755	S	66	127	193	0.00003
Spongiibacter sp. IMCC21906	1620392	S	334	107	441	0.00008
