name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	71941	46757	118698	0.30119
Alteromonas mediterranea	314275	S	17932	11768	29700	0.07536
Alteromonas sp. B31-7	2785913	S	641	11591	12232	0.03104
Alteromonas sp. RW2A1	1917158	S	400	2057	2457	0.00623
Alteromonas sp. MB-3u-76	2058133	S	132	505	637	0.00162
Alteromonas sp. 76-1	2358187	S	87	102	189	0.00048
Alteromonas sp. RKMC-009	2267264	S	65	11	76	0.00019
Alteromonas sp. LMIT006	2961948	S	29	4	33	0.00008
Alteromonas sp. BL110	1714845	S	27	11	38	0.00010
Alteromonas australica	589873	S	1544	11767	13311	0.03378
Alteromonas naphthalenivorans	715451	S	396	625	1021	0.00259
Alteromonas pelagimontana	1858656	S	17	2	19	0.00005
Salinimonas sediminis	2303538	S	73	40	113	0.00029
Pseudoalteromonas sp. SCSIO 43101	2822847	S	194	379	573	0.00145
Pseudoalteromonas sp. SCSIO 43088	2822846	S	85	320	405	0.00103
Pseudoalteromonas sp. Xi13	2490635	S	27	489	516	0.00131
Pseudoalteromonas sp. APM04	2699396	S	16	487	503	0.00128
Pseudoalteromonas agarivorans	176102	S	117	1924	2041	0.00518
Pseudoalteromonas shioyasakiensis	1190813	S	73	264	337	0.00086
Pseudoalteromonas donghaensis	621376	S	32	2293	2325	0.00590
Pseudoalteromonas lipolytica	570156	S	15	986	1001	0.00254
Idiomarina loihiensis	135577	S	802	455	1257	0.00319
Idiomarina abyssalis	86102	S	178	52	230	0.00058
Marinobacter nauticus	2743	S	9569	2402	11971	0.03038
Marinobacter sp. CP1	1671721	S	2208	10528	12736	0.03232
Marinobacter sp. AN1	2886046	S	550	185	735	0.00187
Marinobacter sp. Arc7-DN-1	2304594	S	301	52	353	0.00090
Marinobacter sp. LQ44	1749259	S	212	303	515	0.00131
Marinobacter sp. es.042	1761794	S	45	92	137	0.00035
Marinobacter sp. NP-4(2019)	2488665	S	23	11	34	0.00009
Marinobacter sp. JH2	2547598	S	17	8	25	0.00006
Marinobacter adhaerens	1033846	S	272	1454	1726	0.00438
Marinobacter salsuginis	418719	S	269	111	380	0.00096
Marinobacter salarius	1420917	S	208	96	304	0.00077
Halopseudomonas aestusnigri	857252	S	1164	11043	12207	0.03097
Halopseudomonas sp. MFKK-1	3015994	S	384	2894	3278	0.00832
Halopseudomonas sp. RR6	2918528	S	51	10	61	0.00015
Halopseudomonas sabulinigri	472181	S	239	27	266	0.00067
Halopseudomonas litoralis	797277	S	15	8	23	0.00006
Pseudomonas marincola	437900	S	85	27	112	0.00028
Pseudomonas aeruginosa	287	S	53	1193	1246	0.00316
Pseudomonas sp. gcc21	2726989	S	17	17	34	0.00009
Pseudomonas tohonis	2725477	S	14	15	29	0.00007
Stutzerimonas stutzeri	316	S	16	143	159	0.00040
Halomonas meridiana	29570	S	10305	11153	21458	0.05445
Halomonas sp. A40-4	2785909	S	135	55	190	0.00048
Halomonas sp. KO116	1504981	S	85	72	157	0.00040
Halomonas sp. A3H3	1346287	S	83	2111	2194	0.00557
Halomonas sp. 18071143	2855441	S	60	176	236	0.00060
Halomonas sp. FeN2	2832500	S	28	16	44	0.00011
