name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	350194	201053	551247	0.27740
Alteromonas mediterranea	314275	S	119760	64625	184385	0.09279
Alteromonas australica	589873	S	8224	69291	77515	0.03901
Alteromonas sp. B31-7	2785913	S	1917	37677	39594	0.01992
Alteromonas sp. RKMC-009	2267264	S	761	66	827	0.00042
Alteromonas sp. RW2A1	1917158	S	669	1125	1794	0.00090
Alteromonas sp. MB-3u-76	2058133	S	224	242	466	0.00023
Alteromonas sp. BL110	1714845	S	131	45	176	0.00009
Alteromonas sp. 009811495	3002962	S	78	23	101	0.00005
Alteromonas sp. 76-1	2358187	S	52	65	117	0.00006
Alteromonas sp. LMIT006	2961948	S	33	3	36	0.00002
Alteromonas pelagimontana	1858656	S	145	12	157	0.00008
Alteromonas naphthalenivorans	715451	S	99	164	263	0.00013
Alteromonas stellipolaris	233316	S	12	373	385	0.00019
Salinimonas sediminis	2303538	S	142	40	182	0.00009
Salinimonas iocasae	2572577	S	46	18	64	0.00003
Salinimonas lutimaris	914153	S	18	2	20	0.00001
Gayadomonas joobiniege	1234606	S	66	0	66	0.00003
Paraglaciecola mesophila	197222	S	13	0	13	0.00001
Pseudoalteromonas sp. SCSIO 43088	2822846	S	15242	27042	42284	0.02128
Pseudoalteromonas sp. SCSIO 43101	2822847	S	2076	2122	4198	0.00211
Pseudoalteromonas sp. CF6-2	562716	S	423	3231	3654	0.00184
Pseudoalteromonas sp. JSTW	2752475	S	204	7374	7578	0.00381
Pseudoalteromonas sp. SM9913	234831	S	167	5968	6135	0.00309
Pseudoalteromonas sp. GCY	2003316	S	155	458	613	0.00031
Pseudoalteromonas sp. MT33b	2759705	S	120	3999	4119	0.00207
Pseudoalteromonas sp. SCSIO 43095	2894202	S	49	230	279	0.00014
Pseudoalteromonas sp. APM04	2699396	S	37	543	580	0.00029
Pseudoalteromonas sp. Xi13	2490635	S	35	256	291	0.00015
Pseudoalteromonas sp. PS1M3	87791	S	34	452	486	0.00024
Pseudoalteromonas sp. A22	327511	S	23	655	678	0.00034
Pseudoalteromonas sp. THAF3	2587843	S	13	41	54	0.00003
Pseudoalteromonas donghaensis	621376	S	4801	137381	142182	0.07155
Pseudoalteromonas shioyasakiensis	1190813	S	4340	6329	10669	0.00537
Pseudoalteromonas tetraodonis	43659	S	214	6868	7082	0.00356
Pseudoalteromonas rhizosphaerae	2518973	S	194	100	294	0.00015
Pseudoalteromonas lipolytica	570156	S	118	3135	3253	0.00164
Pseudoalteromonas nigrifaciens	28109	S	115	1411	1526	0.00077
