name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gammaproteobacteria bacterium	1913989	S	1665309	813664	2478973	0.06672
gamma proteobacterium SCGC AAA007-O20	913327	S	175502	229084	404586	0.01089
gamma proteobacterium SCGC AB-629-P17	1131274	S	88807	189504	278311	0.00749
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	67220	132874	200094	0.00539
Gammaproteobacteria bacterium UBA6940	1948640	S	5921	2192	8113	0.00022
Gammaproteobacteria bacterium UBA1119	1948582	S	3914	6676	10590	0.00029
Gammaproteobacteria bacterium UBA3532	1948611	S	2950	4392	7342	0.00020
Gammaproteobacteria bacterium UBA7310	1948647	S	1672	1433	3105	0.00008
Gammaproteobacteria bacterium UBA2955	1948602	S	387	83	470	0.00001
Gammaproteobacteria bacterium UBA3498	1948609	S	183	60	243	0.00001
Gammaproteobacteria bacterium UBA2675	1948596	S	135	1849	1984	0.00005
Gammaproteobacteria bacterium UBA1961	1948588	S	74	25	99	0.00000
Gammaproteobacteria bacterium UBA7803	1948658	S	62	132	194	0.00001
gamma proteobacterium HdN1	83406	S	15	14	29	0.00000
Alteromonas macleodii	28108	S	311355	712119	1023474	0.02755
Alteromonas australica	589873	S	222136	155395	377531	0.01016
Alteromonas mediterranea	314275	S	21030	43423	64453	0.00173
Alteromonas abrolhosensis	1892904	S	18739	26780	45519	0.00123
Alteromonas sp. IB21	2779369	S	8441	11594	20035	0.00054
Alteromonas sp. RKMC-009	2267264	S	1157	350	1507	0.00004
Alteromonas sp. KUL106	2480799	S	677	323	1000	0.00003
Alteromonas sp. KC3	2795688	S	436	155	591	0.00002
Alteromonas sp. BL110	1714845	S	384	671	1055	0.00003
Alteromonas sp. V450	1912139	S	265	220	485	0.00001
Alteromonas sp. ALT199	1298865	S	261	376	637	0.00002
Alteromonas sp. 38	2653129	S	154	185	339	0.00001
Alteromonas sp. KUL42	2480797	S	143	25	168	0.00000
Alteromonas sp. KUL49	2480798	S	87	8	95	0.00000
Alteromonas sp. C1M14	2841567	S	73	7	80	0.00000
Alteromonas sp. LOR	1537994	S	28	22	50	0.00000
Alteromonas sp. 5E99-2	2817683	S	16	1	17	0.00000
Alteromonas sp. MMG017	2822692	S	16	16	32	0.00000
Alteromonas marina	203795	S	12180	25083	37263	0.00100
Alteromonas alba	2079529	S	11448	132249	143697	0.00387
Alteromonas oceani	2071609	S	7199	48340	55539	0.00149
Alteromonas profundi	2696062	S	3444	2832	6276	0.00017
Alteromonas antoniana	2803813	S	2998	4916	7914	0.00021
Alteromonas portus	2565549	S	2222	2595	4817	0.00013
Alteromonas oceanisediminis	2836180	S	916	275	1191	0.00003
Alteromonas genovensis	471225	S	431	396	827	0.00002
Alteromonas gracilis	1479524	S	390	317	707	0.00002
Alteromonas naphthalenivorans	715451	S	348	844	1192	0.00003
Alteromonas pelagimontana	1858656	S	151	46	197	0.00001
Alteromonas hispanica	315421	S	86	16	102	0.00000
Alteromonas lipolytica	1856405	S	66	16	82	0.00000
Alteromonas halophila	516698	S	27	7	34	0.00000
Alteromonas stellipolaris	233316	S	22	28	50	0.00000
Alteromonas sediminis	2259342	S	18	0	18	0.00000
Alteromonas lipotrueiana	2803815	S	16	5	21	0.00000
Salinimonas sediminis	2303538	S	158	171	329	0.00001
Salinimonas iocasae	2572577	S	133	40	173	0.00000
Salinimonas chungwhensis	265425	S	113	19	132	0.00000
Salinimonas lutimaris	914153	S	58	25	83	0.00000
Salinimonas profundi	2729140	S	56	46	102	0.00000
Salinimonas marina	2785918	S	23	4	27	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	38411	217626	256037	0.00689
Alteromonadaceae bacterium	1916082	S	7462	6413	13875	0.00037
Alteromonadaceae bacterium 2052S.S.stab0a.01	1304900	S	15	2	17	0.00000
Marisediminitalea aggregata	634436	S	16082	3078	19160	0.00052
Glaciecola sp. UBA1851	1946570	S	364	47	411	0.00001
