name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alcanivorax sp. DSM 26293	1798238	S	107462	154883	262345	0.06643
Alcanivorax sp.	1872427	S	32887	23707	56594	0.01433
Alcanivorax sp. DG881	236097	S	16496	15835	32331	0.00819
Alcanivorax sp. DP30	2606217	S	2585	1110	3695	0.00094
Alcanivorax sp. UBA4485	1945988	S	120	102	222	0.00006
Alcanivorax jadensis	64988	S	12791	10044	22835	0.00578
Alcanivorax profundi	2338368	S	8890	23490	32380	0.00820
Alcanivorax hongdengensis	519051	S	803	407	1210	0.00031
Alcanivorax nanhaiticus	1177154	S	108	148	256	0.00006
Alcanivorax borkumensis	59754	S	52	22	74	0.00002
Alcanivorax sediminis	2663008	S	19	7	26	0.00001
Ketobacter sp. MCCC 1A13808	2602738	S	18172	4118	22290	0.00564
Ketobacter alkanivorans	1917421	S	62	21	83	0.00002
Alloalcanivorax venustensis	172371	S	1321	2847	4168	0.00106
Alloalcanivorax xenomutans	1094342	S	99	126	225	0.00006
Alloalcanivorax profundimaris	2735259	S	27	33	60	0.00002
Alloalcanivorax marinus	1177169	S	15	10	25	0.00001
Alloalcanivorax gelatiniphagus	1194167	S	15	12	27	0.00001
Alcanivoracaceae bacterium	2024895	S	1751	1330	3081	0.00078
Marinicella rhabdoformis	2580566	S	187	37	224	0.00006
Marinicella sediminis	1792834	S	56	11	67	0.00002
Halomonas aquamarina	77097	S	3412	17988	21400	0.00542
Halomonas piezotolerans	2609667	S	418	626	1044	0.00026
Halomonas sp. UBA3074	1946584	S	243	422	665	0.00017
Halomonas sp.	1486246	S	134	79	213	0.00005
Halomonas lionensis	1144478	S	335	1433	1768	0.00045
Halomonas titanicae	664683	S	64	223	287	0.00007
Halomonas sedimenti	2729618	S	64	150	214	0.00005
Halomonas meridiana	29570	S	57	108	165	0.00004
Halomonas hamiltonii	502829	S	32	129	161	0.00004
Halomonas stevensii	502821	S	26	136	162	0.00004
Halomonas kenyensis	321266	S	22	13	35	0.00001
Halomonas alkaliantarctica	232346	S	21	38	59	0.00001
Halomonas zincidurans	1178777	S	21	13	34	0.00001
Halomonas glaciei	186761	S	17	69	86	0.00002
Halomonas maris	2729617	S	16	62	78	0.00002
Halomonas salicampi	1449798	S	13	5	18	0.00000
Halomonas sulfidaeris	115553	S	12	5	17	0.00000
Salinicola sp.	1978524	S	271	223	494	0.00013
Salinicola salarius	430457	S	79	41	120	0.00003
Chromohalobacter israelensis	141390	S	40	49	89	0.00002
Oceanospirillaceae bacterium	1899355	S	4183	1244	5427	0.00137
Thalassolituus sp. UBA2107	1947659	S	322	1292	1614	0.00041
Thalassolituus sp. C2-1	2597518	S	21	10	31	0.00001
Oleibacter marinus	484498	S	50	128	178	0.00005
Oleibacter sp.	2024845	S	29	10	39	0.00001
Marinobacterium iners	48076	S	65	5	70	0.00002
Neptuniibacter sp. UBA6509	1946976	S	36	5	41	0.00001
Pleionea mediterranea	523701	S	121	1	122	0.00003
Oleiphilus sp.	2025907	S	40	2	42	0.00001
Endozoicomonas sp. G2_2	2821092	S	29	16	45	0.00001
Gammaproteobacteria bacterium	1913989	S	116442	26318	142760	0.03615
Gammaproteobacteria bacterium UBA7310	1948647	S	58953	14443	73396	0.01859
Gammaproteobacteria bacterium UBA6940	1948640	S	367	53	420	0.00011
gamma proteobacterium SCGC AAA007-O20	913327	S	200	87	287	0.00007
Gammaproteobacteria bacterium UBA1961	1948588	S	178	45	223	0.00006
Gammaproteobacteria bacterium UBA1119	1948582	S	119	51	170	0.00004
Gammaproteobacteria bacterium UBA3532	1948611	S	93	38	131	0.00003
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	56	29	85	0.00002
gamma proteobacterium HTCC5015	391615	S	56	16	72	0.00002
gamma proteobacterium SCGC AB-629-P17	1131274	S	54	78	132	0.00003
Gammaproteobacteria bacterium UBA2675	1948596	S	37	93	130	0.00003
gamma proteobacterium HdN1	83406	S	23	5	28	0.00001
Gammaproteobacteria bacterium UBA5338	1948629	S	15	2	17	0.00000
Alteromonas macleodii	28108	S	18848	44177	63025	0.01596
Alteromonas mediterranea	314275	S	8960	12859	21819	0.00553
Alteromonas australica	589873	S	7678	3886	11564	0.00293
Alteromonas abrolhosensis	1892904	S	976	1457	2433	0.00062
Alteromonas sp. IB21	2779369	S	322	360	682	0.00017
Alteromonas sp. RKMC-009	2267264	S	293	58	351	0.00009
Alteromonas sp. KUL106	2480799	S	19	9	28	0.00001
Alteromonas sp. BL110	1714845	S	18	41	59	0.00001
Alteromonas sp. KUL42	2480797	S	18	3	21	0.00001
Alteromonas sp. V450	1912139	S	13	10	23	0.00001
Alteromonas sp. KC3	2795688	S	12	4	16	0.00000
Alteromonas marina	203795	S	706	1560	2266	0.00057
Alteromonas confluentis	1656094	S	614	83	697	0.00018
Alteromonas profundi	2696062	S	297	182	479	0.00012
Alteromonas antoniana	2803813	S	231	158	389	0.00010
Alteromonas oceanisediminis	2836180	S	132	34	166	0.00004
Alteromonas alba	2079529	S	114	913	1027	0.00026
Alteromonas oceani	2071609	S	97	361	458	0.00012
Alteromonas portus	2565549	S	86	103	189	0.00005
Alteromonas naphthalenivorans	715451	S	44	80	124	0.00003
Alteromonas hispanica	315421	S	43	7	50	0.00001
Alteromonas gracilis	1479524	S	33	26	59	0.00001
Alteromonas pelagimontana	1858656	S	24	3	27	0.00001
