name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	29152	20782	49934	0.16415
Erythrobacter sp. THAF29	2587851	S	80	20	100	0.00033
Erythrobacter sp. 3-20A1M	2653850	S	17	11	28	0.00009
Erythrobacter litoralis	39960	S	529	407	936	0.00308
Erythrobacter aureus	2182384	S	63	11	74	0.00024
Erythrobacter mangrovi	2739433	S	17	7	24	0.00008
Qipengyuania flava	192812	S	12790	8731	21521	0.07075
Qipengyuania sp. SS22	2979461	S	158	37	195	0.00064
Qipengyuania sp. PHS-Z21	2909673	S	145	83	228	0.00075
Qipengyuania seohaensis	266951	S	53	17	70	0.00023
Croceicoccus sp. Ery15	1703338	S	411	648	1059	0.00348
Croceicoccus sp. Ery5	1703340	S	149	117	266	0.00087
Croceicoccus sp. YJ47	2798724	S	20	35	55	0.00018
Croceicoccus marinus	450378	S	311	230	541	0.00178
Croceicoccus naphthovorans	1348774	S	86	158	244	0.00080
Tsuneonella flava	2055955	S	149	45	194	0.00064
Aurantiacibacter atlanticus	1648404	S	125	60	185	0.00061
Croceibacterium atlanticum	1267766	S	45	18	63	0.00021
Pelagerythrobacter marensis	543877	S	12	1	13	0.00004
Citromicrobium sp. JL477	1634516	S	12169	5465	17634	0.05797
Sphingobium xenophagum	121428	S	1119	2195	3314	0.01089
Sphingobium sp. YG1	2082188	S	82	113	195	0.00064
Sphingobium sp. RAC03	1843368	S	13	10	23	0.00008
Sphingobium yanoikuyae	13690	S	77	280	357	0.00117
Sphingobium fuliginis	336203	S	31	276	307	0.00101
Sphingomonas melonis	152682	S	739	1483	2222	0.00730
Sphingomonas sanxanigenens	397260	S	24	29	53	0.00017
Sphingomonas koreensis	93064	S	16	27	43	0.00014
Sphingomonas aerolata	185951	S	14	3	17	0.00006
Sphingosinithalassobacter tenebrarum	2711215	S	205	65	270	0.00089
Novosphingopyxis iocasae	2762729	S	117	71	188	0.00062
Sphingopyxis macrogoltabida	33050	S	21	48	69	0.00023
Novosphingobium pentaromativorans	205844	S	22	40	62	0.00020
Hyphomonas sp. KY3	2016196	S	26212	7415	33627	0.11054
Hyphomonas atlantica	1280948	S	954	324	1278	0.00420
Hirschia baltica	2724	S	16	0	16	0.00005
Sulfitobacter sp. SK025	1389011	S	103	4727	4830	0.01588
Sulfitobacter sp. CB2047	1525218	S	20	1670	1690	0.00556
Sulfitobacter sp. W027	2867025	S	13	79	92	0.00030
Sulfitobacter pontiacus	60137	S	196	10172	10368	0.03408
Sulfitobacter alexandrii	1917485	S	80	876	956	0.00314
Sulfitobacter indolifex	225422	S	63	316	379	0.00125
Sulfitobacter faviae	1775881	S	62	374	436	0.00143
Roseovarius indicus	540747	S	393	1818	2211	0.00727
Roseovarius mucosus	215743	S	17	137	154	0.00051
Pseudosulfitobacter sp. DSM 107133	2883100	S	58	243	301	0.00099
Pseudosulfitobacter pseudonitzschiae	1402135	S	23	107	130	0.00043
Phaeobacter inhibens	221822	S	48	101	149	0.00049
Mameliella alba	561184	S	27	45	72	0.00024
Sagittula sp. P11	2009329	S	22	198	220	0.00072
Salipiger profundus	1229727	S	16	71	87	0.00029
