sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	chromosome	-	-	NODE_7_length_98145_cov_0.261765	98145	0.5838402363849406	5a1e9fc2f3feaa0ba5de7593a639cae4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_18_length_63042_cov_0.264112	63042	0.5826909044763808	43281a63e71d9ff55306548659d84c0d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_19_length_62364_cov_0.341267	62364	0.3801552177538323	3b2c96ff078c471dec0f3e635ac4f366	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_23_length_49479_cov_0.212819	49479	0.6677378281695264	b3b4563855c570510491e3442e17aa01	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_41_length_35326_cov_0.264456	35326	0.6313480156258846	25ac0d8f316efcc1f6e2a486983a69f4	not tested	rep_cluster_1149	000427__GU811235_00024	MOBQ	NC_020542_00048	MPF_T	NC_020542_00042	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_52_length_30111_cov_0.399607	30111	0.6149247783202152	074c03ac18fe8f90c8ae6de54173fe73	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_58_length_27360_cov_0.534170	27360	0.6113669590643275	d75e1199ff5bdf82cb20ad7c171ab6b7	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.028588	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_70_length_25855_cov_0.149169	25855	0.6766196093598917	0419f60f84c23b6cf6aaf6dad03573b2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_75_length_25071_cov_0.176438	25071	0.6021698376610426	3eb3600af40df9ac1c4e239407717671	not tested	rep_cluster_2238	CP017058_00081	MOBP	CP010360_00062	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_88_length_23224_cov_0.146119	23224	0.6629348949362728	1ed2f5554aa0d55f9de719da942487d0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_97_length_22091_cov_0.381139	22091	0.5691005386809108	6c4f222a284f925349002fa7878eb432	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_131_length_19492_cov_0.220543	19492	0.6679150420685409	7cad1944a8fdd285937ebc0938e1559f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_160_length_18218_cov_0.214305	18218	0.6041277857064442	ae554907b5a0b3d8987be463e0621886	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_236_length_15256_cov_0.639177	15256	0.5997640272679602	c470e605af163cea40c175d0a2451a12	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.028588	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_246_length_15125_cov_0.181485	15125	0.35563636363636364	81b9a5de99376711651d96438625fce3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_252_length_15021_cov_0.202051	15021	0.6160042607016843	5095040df391b19af2faca0dfaf0b635	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.028588	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_731_length_9950_cov_0.462694	9950	0.5942713567839196	aae8e7205dd48486bb812a496783456b	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.028588	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_745_length_9890_cov_0.248187	9890	0.5697674418604651	9c627dc7b74596520721737bb4670cdc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_926_length_9131_cov_0.160430	9131	0.37641003175993865	ecc895d8e17b6b03357e2000cc23a534	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_969_length_8946_cov_0.244264	8946	0.5837245696400626	6e9259a0d0c8f055d4696f2d2a19240f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_975_length_8919_cov_0.129365	8919	0.6822513734723624	25669d145eaa83a18c1e5de114066af5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_994_length_8845_cov_0.351475	8845	0.6194460146975692	4582428133b8cdaae132e0a7b5f66c90	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_1452_length_7458_cov_0.372877	7458	0.6010994904800214	2c21a7789d3ac7c478a92a0dd2c78e69	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.028588	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1475_length_7419_cov_0.276639	7419	0.5705620703598868	0ee707cc6f6b8966cf4d9344240b4f36	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1522_length_7338_cov_0.177925	7338	0.37094576178795313	eebbce5f5f5a05e96cd30cd5bdbc44c3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1534_length_7319_cov_0.175623	7319	0.6673042765405109	8a3e19516cef09db06ca34aca4633d74	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_1750_length_6892_cov_0.394965	6892	0.5783517121300058	da3986a10db5f667da4ddcf4237bc601	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.028588	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1765_length_6866_cov_0.135511	6866	0.6622487620157297	63e8ddbfd842816678dfd20580e62dd1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_2001_length_6495_cov_0.128361	6495	0.6563510392609699	de31aca880157576cfff26029899613e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_2566_length_5767_cov_0.170607	5767	0.32755332061730535	0156c959bde74b211dfcb95fb6f52df2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_2576_length_5760_cov_0.149090	5760	0.3770833333333333	7f88f571caccab3f50f545ebae4936a8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_2711_length_5629_cov_0.166184	5629	0.3821282643453544	614d0261c01549a2b5a3c674c5a9f7cf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_2902_length_5479_cov_0.155019	5479	0.3772586238364665	ab59b00629bb14d68227d6cba75c9847	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3170_length_5249_cov_0.207184	5249	0.3836921318346352	80a397d820af9c0df6f0651d7c5270a0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
