name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	149654	163138	312792	0.02397
Erythrobacter sp.	1042	S	133026	72654	205680	0.01576
Erythrobacter sp. HI0063	1822240	S	3661	3615	7276	0.00056
Erythrobacter sp. 3-20A1M	2653850	S	496	337	833	0.00006
Erythrobacter sp. UBA2510	1946470	S	312	483	795	0.00006
Erythrobacter sp. SD-21	161528	S	80	33	113	0.00001
Erythrobacter sp. YJ-T3-07	2793063	S	70	41	111	0.00001
Erythrobacter sp. UBA1916	1946469	S	66	76	142	0.00001
Erythrobacter sp. AP23	499656	S	23	15	38	0.00000
Erythrobacter sp. JL475	383381	S	14	3	17	0.00000
Erythrobacter sp. JK5	2829500	S	12	3	15	0.00000
Erythrobacter litoralis	39960	S	1415	1312	2727	0.00021
Erythrobacter longus	1044	S	1195	134	1329	0.00010
Erythrobacter aureus	2182384	S	1052	305	1357	0.00010
Erythrobacter donghaensis	267135	S	26	29	55	0.00000
Porphyrobacter sp. CACIAM 03H1	2003315	S	41	13	54	0.00000
Porphyrobacter sp. YT40	2547601	S	25	12	37	0.00000
Qipengyuania citrea	225971	S	66376	62804	129180	0.00990
Qipengyuania flava	192812	S	5277	1433	6710	0.00051
Qipengyuania vulgaris	291985	S	1543	814	2357	0.00018
Qipengyuania pelagi	994320	S	1249	1095	2344	0.00018
Qipengyuania nanhaisediminis	604088	S	236	222	458	0.00004
Qipengyuania seohaensis	266951	S	30	14	44	0.00000
Qipengyuania sp. YIM B01966	2778646	S	29	12	41	0.00000
Qipengyuania oceanensis	1463597	S	19	13	32	0.00000
Croceicoccus sp.	1927144	S	21431	40077	61508	0.00471
Croceicoccus sp. YJ47	2798724	S	113	51	164	0.00001
Croceicoccus mobilis	1703339	S	154	125	279	0.00002
Croceicoccus gelatinilyticus	2835536	S	105	71	176	0.00001
Croceicoccus marinus	450378	S	85	47	132	0.00001
Croceicoccus bisphenolivorans	1783232	S	52	30	82	0.00001
Croceicoccus sediminis	2571150	S	26	6	32	0.00000
Croceicoccus naphthovorans	1348774	S	23	28	51	0.00000
Aurantiacibacter zhengii	2307003	S	1116	796	1912	0.00015
Aurantiacibacter atlanticus	1648404	S	583	110	693	0.00005
Aurantiacibacter xanthus	1784712	S	41	56	97	0.00001
Aurantiacibacter spongiae	2488860	S	27	7	34	0.00000
Altericroceibacterium spongiae	2320269	S	1344	608	1952	0.00015
Actirhodobacter atriluteus	2744473	S	938	395	1333	0.00010
Tsuneonella suprasediminis	2306996	S	523	526	1049	0.00008
Tsuneonella flava	2055955	S	23	7	30	0.00000
Croceibacterium atlanticum	1267766	S	127	80	207	0.00002
Croceibacterium mercuriale	1572751	S	27	2	29	0.00000
Croceibacterium salegens	1737568	S	15	2	17	0.00000
Pelagerythrobacter marinus	538382	S	63	45	108	0.00001
Pelagerythrobacter aerophilus	2306995	S	51	29	80	0.00001
Pseudopontixanthobacter vadosimaris	2726450	S	114	61	175	0.00001
Parapontixanthobacter aurantiacus	1463599	S	88	60	148	0.00001
Erythrobacteraceae bacterium	2026738	S	48	3	51	0.00000
Alteriqipengyuania lutimaris	1538146	S	42	9	51	0.00000
Altererythrobacter sp. B11	2060312	S	19	12	31	0.00000
Citromicrobium sp.	2024827	S	54585	28690	83275	0.00638
Citromicrobium sp. JLT1363	517722	S	31161	55361	86522	0.00663
Citromicrobium sp. UBA3494	1946345	S	16310	27702	44012	0.00337
Citromicrobium bathyomarinum	72174	S	1081	1010	2091	0.00016
Novosphingopyxis iocasae	2762729	S	27169	14085	41254	0.00316
Novosphingopyxis baekryungensis	279369	S	2565	423	2988	0.00023
Sphingobium xenophagum	121428	S	7554	13856	21410	0.00164
Sphingobium sp. CCH11-B1	1768781	S	625	2019	2644	0.00020
Sphingobium sp. TCM1	453246	S	423	623	1046	0.00008
Sphingobium sp.	1912891	S	261	158	419	0.00003
Sphingobium sp. C100	1207055	S	256	443	699	0.00005
Sphingobium sp. KCTC 72723	2733867	S	35	40	75	0.00001
Sphingobium sp. Ant17	1461752	S	26	65	91	0.00001
Sphingobium sp. AS12	2849495	S	18	46	64	0.00000
Sphingobium sp. D43FB	2017595	S	15	27	42	0.00000
Sphingobium sp. OAE613	2663803	S	14	4	18	0.00000
Sphingobium indicum	332055	S	131	227	358	0.00003
Sphingobium lactosutens	522773	S	130	556	686	0.00005
Sphingobium yanoikuyae	13690	S	75	211	286	0.00002
Sphingobium abikonense	86193	S	42	135	177	0.00001
Sphingobium fontiphilum	944425	S	29	39	68	0.00001
Sphingobium psychrophilum	2728834	S	26	67	93	0.00001
Sphingobium subterraneum	627688	S	25	19	44	0.00000
Sphingobium scionense	1404341	S	24	65	89	0.00001
Sphingobium limneticum	1007511	S	15	29	44	0.00000
Sphingobium ummariense	420994	S	14	27	41	0.00000
Sphingobium phenoxybenzoativorans	1592790	S	13	26	39	0.00000
Sphingomonas sp. SKA58	314266	S	9113	15444	24557	0.00188
Sphingomonas sp. 3P27F8	2502213	S	74	216	290	0.00002
Sphingomonas sp. ATCC 31555	194867	S	72	42	114	0.00001
Sphingomonas sp. CCH9-E2	1768776	S	48	69	117	0.00001
Sphingomonas sp. S2M10	2705010	S	40	91	131	0.00001
Sphingomonas sp. EC-HK361	2038397	S	18	20	38	0.00000
Sphingomonas sp. 1F27F7B	2502186	S	15	29	44	0.00000
Sphingomonas sp.	28214	S	15	5	20	0.00000
Sphingomonas sp. CCH10-B3	1768757	S	12	37	49	0.00000
Sphingomonas ursincola	56361	S	1361	2133	3494	0.00027
Sphingomonas abaci	237611	S	1221	1624	2845	0.00022
Sphingomonas ginsenosidimutans	862134	S	965	1590	2555	0.00020
Sphingomonas corticis	2722791	S	74	54	128	0.00001
Sphingomonas paucimobilis	13689	S	31	47	78	0.00001
Sphingomonas yabuuchiae	172044	S	30	41	71	0.00001
Sphingomonas zeae	1646122	S	20	44	64	0.00000
Sphingomonas aquatilis	93063	S	13	36	49	0.00000
Stakelama pacifica	517720	S	11160	7913	19073	0.00146
Sphingomonadaceae bacterium MED-G03	1986231	S	1536	744	2280	0.00017
Sphingomonadaceae bacterium LXI357	2826939	S	418	158	576	0.00004
Sphingomonadaceae bacterium	1930536	S	97	29	126	0.00001
Novosphingobium indicum	462949	S	397	354	751	0.00006
Novosphingobium marinum	1514948	S	387	314	701	0.00005
Novosphingobium sp. ST904	1684385	S	35	17	52	0.00000
Novosphingobium sp. PC22D	1962403	S	33	33	66	0.00001
