name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinimonas iocasae	2572577	S	679	570	1249	0.11286
Alteromonas sp. RKMC-009	2267264	S	100	0	100	0.00904
Pseudoalteromonas shioyasakiensis	1190813	S	475	0	475	0.04292
Pseudoalteromonas arctica	394751	S	67	52	119	0.01075
Pseudoalteromonas sp. NC201	1514074	S	29	0	29	0.00262
Shewanella aestuarii	1028752	S	42	346	388	0.03506
Shewanella sp. ANA-3	94122	S	27	114	141	0.01274
Proteus sp. ZN5	2697019	S	56	3558	3614	0.32656
Pseudomonas putida	303	S	30	54	84	0.00759
Stutzerimonas stutzeri	316	S	26	40	66	0.00596
Marinobacter sp. NP-4(2019)	2488665	S	69	0	69	0.00623
Vibrio tubiashii	29498	S	101	309	410	0.03705
Vibrio rumoiensis	76258	S	23	140	163	0.01473
Halomonas ventosae	229007	S	46	820	866	0.07825
Halomonas sulfidaeris	115553	S	43	20	63	0.00569
Stenotrophomonas rhizophila	216778	S	57	267	324	0.02928
Croceicoccus marinus	450378	S	227	112	339	0.03063
Aurantiacibacter atlanticus	1648404	S	195	608	803	0.07256
Porphyrobacter sp. YT40	2547601	S	105	179	284	0.02566
Sphingopyxis fribergensis	1515612	S	80	41	121	0.01093
Sphingopyxis sp. 113P3	292913	S	52	140	192	0.01735
Sphingopyxis sp. FD7	1914525	S	14	13	27	0.00244
Sphingopyxis macrogoltabida	33050	S	12	45	57	0.00515
Novosphingobium pentaromativorans	205844	S	55	28	83	0.00750
Sphingomonas sanxanigenens	397260	S	63	166	229	0.02069
Salipiger abyssi	1250539	S	66	341	407	0.03678
Sulfitobacter sp. D7	1968541	S	21	185	206	0.01861
Ruegeria sp. TM1040	292414	S	13	42	55	0.00497
Rhizobium oryzihabitans	2267833	S	52	14	66	0.00596
Agrobacterium tumefaciens	358	S	19	7	26	0.00235
