name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	146407	159609	306016	0.02399
Erythrobacter sp.	1042	S	129914	71085	200999	0.01576
Erythrobacter sp. HI0063	1822240	S	3457	3417	6874	0.00054
Erythrobacter sp. 3-20A1M	2653850	S	516	351	867	0.00007
Erythrobacter sp. UBA2510	1946470	S	297	460	757	0.00006
Erythrobacter sp. SD-21	161528	S	79	33	112	0.00001
Erythrobacter sp. YJ-T3-07	2793063	S	59	34	93	0.00001
Erythrobacter sp. UBA1916	1946469	S	54	62	116	0.00001
Erythrobacter sp. JL475	383381	S	25	5	30	0.00000
Erythrobacter sp. AP23	499656	S	19	12	31	0.00000
Erythrobacter litoralis	39960	S	1429	1329	2758	0.00022
Erythrobacter longus	1044	S	1177	132	1309	0.00010
Erythrobacter aureus	2182384	S	1012	294	1306	0.00010
Erythrobacter donghaensis	267135	S	21	23	44	0.00000
Porphyrobacter sp. CACIAM 03H1	2003315	S	51	15	66	0.00001
Porphyrobacter sp. YT40	2547601	S	36	16	52	0.00000
Qipengyuania citrea	225971	S	64965	61548	126513	0.00992
Qipengyuania flava	192812	S	5096	1385	6481	0.00051
Qipengyuania vulgaris	291985	S	1565	826	2391	0.00019
Qipengyuania pelagi	994320	S	1265	1109	2374	0.00019
Qipengyuania nanhaisediminis	604088	S	250	235	485	0.00004
Qipengyuania oceanensis	1463597	S	27	19	46	0.00000
Qipengyuania seohaensis	266951	S	23	10	33	0.00000
Qipengyuania sp. YIM B01966	2778646	S	16	6	22	0.00000
Croceicoccus sp.	1927144	S	20771	38938	59709	0.00468
Croceicoccus sp. YJ47	2798724	S	131	59	190	0.00001
Croceicoccus mobilis	1703339	S	167	136	303	0.00002
Croceicoccus gelatinilyticus	2835536	S	104	70	174	0.00001
Croceicoccus marinus	450378	S	54	30	84	0.00001
Croceicoccus bisphenolivorans	1783232	S	47	27	74	0.00001
Croceicoccus sediminis	2571150	S	23	5	28	0.00000
Croceicoccus naphthovorans	1348774	S	19	23	42	0.00000
Aurantiacibacter zhengii	2307003	S	1100	777	1877	0.00015
Aurantiacibacter atlanticus	1648404	S	600	113	713	0.00006
Aurantiacibacter xanthus	1784712	S	43	58	101	0.00001
Aurantiacibacter spongiae	2488860	S	38	10	48	0.00000
Aurantiacibacter rhizosphaerae	2691582	S	14	2	16	0.00000
Altericroceibacterium spongiae	2320269	S	1313	598	1911	0.00015
Actirhodobacter atriluteus	2744473	S	963	406	1369	0.00011
Tsuneonella suprasediminis	2306996	S	508	493	1001	0.00008
Tsuneonella flava	2055955	S	33	9	42	0.00000
Croceibacterium atlanticum	1267766	S	127	80	207	0.00002
Croceibacterium mercuriale	1572751	S	18	1	19	0.00000
Pelagerythrobacter marinus	538382	S	67	47	114	0.00001
Pelagerythrobacter aerophilus	2306995	S	66	37	103	0.00001
Pseudopontixanthobacter vadosimaris	2726450	S	85	45	130	0.00001
Parapontixanthobacter aurantiacus	1463599	S	75	51	126	0.00001
Alteriqipengyuania lutimaris	1538146	S	62	12	74	0.00001
Erythrobacteraceae bacterium	2026738	S	33	2	35	0.00000
Altererythrobacter sp. B11	2060312	S	13	8	21	0.00000
Citromicrobium sp.	2024827	S	53629	28239	81868	0.00642
Citromicrobium sp. JLT1363	517722	S	30632	54019	84651	0.00664
Citromicrobium sp. UBA3494	1946345	S	16145	27201	43346	0.00340
Citromicrobium bathyomarinum	72174	S	1008	944	1952	0.00015
Novosphingopyxis iocasae	2762729	S	26553	13747	40300	0.00316
Novosphingopyxis baekryungensis	279369	S	2519	414	2933	0.00023
Sphingobium xenophagum	121428	S	7465	13681	21146	0.00166
Sphingobium sp. CCH11-B1	1768781	S	570	1855	2425	0.00019
Sphingobium sp. TCM1	453246	S	384	567	951	0.00007
Sphingobium sp. C100	1207055	S	255	442	697	0.00005
Sphingobium sp.	1912891	S	251	153	404	0.00003
Sphingobium sp. KCTC 72723	2733867	S	36	41	77	0.00001
Sphingobium sp. Ant17	1461752	S	26	65	91	0.00001
Sphingobium sp. AS12	2849495	S	15	38	53	0.00000
Sphingobium indicum	332055	S	152	264	416	0.00003
Sphingobium lactosutens	522773	S	124	526	650	0.00005
Sphingobium yanoikuyae	13690	S	73	205	278	0.00002
Sphingobium abikonense	86193	S	45	144	189	0.00001
Sphingobium scionense	1404341	S	32	87	119	0.00001
Sphingobium fontiphilum	944425	S	30	40	70	0.00001
Sphingobium subterraneum	627688	S	30	24	54	0.00000
Sphingobium psychrophilum	2728834	S	23	59	82	0.00001
Sphingobium phenoxybenzoativorans	1592790	S	20	40	60	0.00000
Sphingobium limneticum	1007511	S	16	31	47	0.00000
Sphingobium ummariense	420994	S	15	28	43	0.00000
Sphingobium terrigena	2304063	S	14	42	56	0.00000
Sphingomonas sp. SKA58	314266	S	8829	15048	23877	0.00187
Sphingomonas sp. ATCC 31555	194867	S	88	52	140	0.00001
Sphingomonas sp. S2M10	2705010	S	60	137	197	0.00002
Sphingomonas sp. CCH9-E2	1768776	S	56	81	137	0.00001
Sphingomonas sp. 3P27F8	2502213	S	47	137	184	0.00001
Sphingomonas sp. EC-HK361	2038397	S	29	33	62	0.00000
Sphingomonas sp.	28214	S	22	7	29	0.00000
Sphingomonas sp. SRS2	133190	S	20	17	37	0.00000
Sphingomonas ursincola	56361	S	1438	2266	3704	0.00029
Sphingomonas abaci	237611	S	1175	1568	2743	0.00022
Sphingomonas ginsenosidimutans	862134	S	950	1571	2521	0.00020
Sphingomonas corticis	2722791	S	79	58	137	0.00001
Sphingomonas paucimobilis	13689	S	37	57	94	0.00001
Sphingomonas yabuuchiae	172044	S	35	48	83	0.00001
Sphingomonas zeae	1646122	S	18	40	58	0.00000
Sphingomonas hominis	2741495	S	14	15	29	0.00000
Stakelama pacifica	517720	S	10952	7785	18737	0.00147
Sphingomonadaceae bacterium MED-G03	1986231	S	1559	757	2316	0.00018
Sphingomonadaceae bacterium LXI357	2826939	S	351	133	484	0.00004
Sphingomonadaceae bacterium	1930536	S	84	25	109	0.00001
Novosphingobium indicum	462949	S	411	342	753	0.00006
Novosphingobium marinum	1514948	S	343	277	620	0.00005
Novosphingobium silvae	2692619	S	128	236	364	0.00003
Novosphingobium sp. PC22D	1962403	S	36	35	71	0.00001
Novosphingobium sp. ST904	1684385	S	33	17	50	0.00000
Novosphingobium sp. GV002	2135687	S	17	7	24	0.00000
Novosphingobium sp. HII-3	2075565	S	13	11	24	0.00000
Novosphingobium aquimarinum	2682494	S	113	178	291	0.00002
Novosphingobium barchaimii	1420591	S	99	134	233	0.00002
Novosphingobium panipatense	428991	S	91	115	206	0.00002
Novosphingobium malaysiense	1348853	S	46	11	57	0.00000
Novosphingobium subterraneum	48936	S	34	74	108	0.00001
Novosphingobium pentaromativorans	205844	S	31	24	55	0.00000
Novosphingobium profundi	1774954	S	24	11	35	0.00000
Novosphingobium hassiacum	173676	S	15	10	25	0.00000
Sphingopyxis sp.	1908224	S	924	678	1602	0.00013
Sphingopyxis sp. PAMC25046	2565556	S	55	87	142	0.00001
Sphingopyxis sp. OPL5	2486273	S	33	10	43	0.00000
Sphingopyxis macrogoltabida	33050	S	130	154	284	0.00002
Sphingopyxis indica	436663	S	42	29	71	0.00001
Sphingopyxis terrae	33052	S	20	20	40	0.00000
uncultured Parasphingopyxis sp.	1547918	S	656	919	1575	0.00012
Sphingosinithalassobacter portus	2676234	S	499	174	673	0.00005
Rhizorhabdus histidinilytica	439228	S	156	122	278	0.00002
Rhizorhabdus sp.	1968843	S	119	188	307	0.00002
Blastomonas marina	1867408	S	17	15	32	0.00000
Pacificimonas flava	1234595	S	14328	8283	22611	0.00177
Sandaracinobacteroides hominis	2780086	S	20	8	28	0.00000
Sphingomonadales bacterium	1978525	S	953	384	1337	0.00010
uncultured Pelagibacteraceae bacterium	1667051	S	292072	493835	785907	0.06161
Pelagibacteraceae bacterium	2026775	S	20694	11996	32690	0.00256
alpha proteobacterium SCGC AAA288-G21	939324	S	4210	9821	14031	0.00110
Pelagibacteraceae bacterium AG-464-P07	2162008	S	2485	3699	6184	0.00048
alpha proteobacterium SCGC AAA240-E13	939306	S	1916	6895	8811	0.00069
alpha proteobacterium SCGC AAA288-N07	939346	S	1425	2834	4259	0.00033
alpha proteobacterium SCGC AAA288-E13	939316	S	929	5078	6007	0.00047
Pelagibacteraceae bacterium AG-426-L23	2161997	S	835	1122	1957	0.00015
Pelagibacteraceae bacterium AG-414-E02	2162014	S	569	340	909	0.00007
Pelagibacteraceae bacterium AG-414-M23	2162016	S	295	232	527	0.00004
Pelagibacteraceae bacterium AG-426-I15	2161996	S	287	336	623	0.00005
Pelagibacteraceae bacterium AG-426-E17	2161995	S	265	701	966	0.00008
Pelagibacteraceae bacterium AG-464-B04	2162007	S	248	101	349	0.00003
Pelagibacteraceae bacterium AG-430-I06	2162019	S	242	173	415	0.00003
Pelagibacteraceae bacterium AG-365-D07	2162041	S	188	335	523	0.00004
Pelagibacteraceae bacterium AG-404-N13	2161987	S	154	136	290	0.00002
Pelagibacteraceae bacterium AG-390-C22	2161986	S	121	263	384	0.00003
alpha proteobacterium HIMB59	744985	S	75	13	88	0.00001
Pelagibacteraceae bacterium AG-410-D23	2162050	S	74	62	136	0.00001
Pelagibacteraceae bacterium AG-359-E06	2161982	S	53	143	196	0.00002
Pelagibacteraceae bacterium AG-422-I02	2161991	S	49	112	161	0.00001
Pelagibacteraceae bacterium AG-439-F23	2162002	S	44	37	81	0.00001
Pelagibacteraceae bacterium TMED124	1986798	S	44	1168	1212	0.00010
Pelagibacteraceae bacterium AG-426-G09	2162053	S	34	77	111	0.00001
Pelagibacteraceae bacterium AG-325-J13	2162028	S	25	27	52	0.00000
Pelagibacteraceae bacterium AG-313-A04	2162056	S	25	50	75	0.00001
SAR11 cluster bacterium PRT-SC02	1527298	S	17	75	92	0.00001
Pelagibacteraceae bacterium AG-447-N18	2162004	S	17	228	245	0.00002
Pelagibacteraceae bacterium AG-390-O04	2162046	S	15	28	43	0.00000
Pelagibacteraceae bacterium AG-349-L23	2162038	S	15	258	273	0.00002
Pelagibacteraceae bacterium AG-325-F15	2162027	S	13	46	59	0.00000
Pelagibacteraceae bacterium AG-422-D23	2161990	S	12	144	156	0.00001
Candidatus Pelagibacter sp.	2024849	S	5199	6850	12049	0.00094
Candidatus Pelagibacter sp. RS40	1977865	S	47	472	519	0.00004
Candidatus Pelagibacter sp. TMED275	1986827	S	17	14	31	0.00000
Candidatus Pelagibacter ubique	198252	S	204	1185	1389	0.00011
uncultured Candidatus Pelagibacter sp.	372654	S	181	90	271	0.00002
Pelagibacterales bacterium	2026776	S	7572	10372	17944	0.00141
Pelagibacterales bacterium SAG-MED31	2760033	S	14	13	27	0.00000
Pelagibacterales bacterium MED-G40	1986248	S	12	16	28	0.00000
Henriciella sp.	1968823	S	84275	27567	111842	0.00877
Henriciella algicola	1608422	S	802	158	960	0.00008
Henriciella aquimarina	545261	S	128	119	247	0.00002
Henriciella litoralis	568102	S	84	32	116	0.00001
Henriciella barbarensis	86342	S	15	4	19	0.00000
Ponticaulis sp.	2020902	S	82351	17705	100056	0.00784
Ponticaulis koreensis	1123045	S	13	2	15	0.00000
Hyphomonas sp. UBA5111	1946637	S	13567	9604	23171	0.00182
Hyphomonas sp. CY54-11-8	1280944	S	963	630	1593	0.00012
Hyphomonas sp. L-53-1-40	1207058	S	321	95	416	0.00003
Hyphomonas sp.	87	S	133	69	202	0.00002
Hyphomonas pacifica	1280941	S	5900	10271	16171	0.00127
Hyphomonas atlantica	1280948	S	1408	1105	2513	0.00020
Hyphomonas adhaerens	81029	S	69	7	76	0.00001
Hyphomonas chukchiensis	1280947	S	46	34	80	0.00001
Hyphomonadaceae bacterium TMED5	1986776	S	3293	1600	4893	0.00038
Hyphomonadaceae bacterium UBA1849	1951945	S	80	33	113	0.00001
Hyphomonadaceae bacterium UBA5336	1951953	S	12	5	17	0.00000
Hirschia sp.	2024835	S	544	61	605	0.00005
Hoeflea sp.	1940281	S	50487	31602	82089	0.00644
Nitratireductor sp.	1872084	S	1767	537	2304	0.00018
Nitratireductor aquibiodomus	204799	S	65	31	96	0.00001
Phyllobacteriaceae bacterium	1871068	S	108	35	143	0.00001
Mesorhizobium sediminum	1849104	S	38	30	68	0.00001
Aquibium oceanicum	1670800	S	43	10	53	0.00000
Pseudaminobacter manganicus	1873176	S	33	20	53	0.00000
Hyphomicrobiales bacterium	1909294	S	40723	14565	55288	0.00433
Rhizobiales bacterium CCH10-E5	1768797	S	5238	5363	10601	0.00083
Rhizobiales bacterium CCH3-A5	1768796	S	222	149	371	0.00003
Rhizobiales bacterium UBA3584	1951220	S	20	9	29	0.00000
Fulvimarina sp.	1969479	S	10809	9176	19985	0.00157
Fulvimarina manganoxydans	937218	S	913	65	978	0.00008
Martelella mediterranea	293089	S	3570	2169	5739	0.00045
Martelella sp. AD-3	686597	S	1145	1619	2764	0.00022
Martelella sp. NC20	2740298	S	24	9	33	0.00000
Martelella limonii	1647649	S	41	14	55	0.00000
Martelella radicis	1397476	S	40	66	106	0.00001
Martelella endophytica	1486262	S	22	14	36	0.00000
Martelella lutilitoris	2583532	S	22	36	58	0.00000
Jiella pacifica	2696469	S	7436	2987	10423	0.00082
Aurantimonas coralicida	182270	S	1662	4808	6470	0.00051
Aurantimonas manganoxydans	651183	S	57	162	219	0.00002
Aurantimonas sp. 22II-16-19i	1317114	S	27	10	37	0.00000
Rhodobiaceae bacterium	2026785	S	2137	660	2797	0.00022
Rhodobiaceae bacterium UBA7804	1952834	S	68	48	116	0.00001
Bradyrhizobiaceae bacterium PARB1	2015576	S	1804	1092	2896	0.00023
Rhodopseudomonas palustris	1076	S	22	6	28	0.00000
Methylobacterium fujisawaense	107400	S	696	797	1493	0.00012
Methylobacterium organophilum	410	S	129	300	429	0.00003
Roseibium aggregatum	187304	S	772	300	1072	0.00008
Stappia sp.	1870903	S	277	199	476	0.00004
Stappia indica	538381	S	168	289	457	0.00004
Pseudorhizobium pelagicum	1509405	S	905	291	1196	0.00009
Bosea sp. RAC05	1842539	S	172	634	806	0.00006
Bosea sp. 12-68-7	1970324	S	26	96	122	0.00001
Bosea sp. TND4EK4	1907408	S	15	10	25	0.00000
Bosea sp. 124	2135642	S	12	7	19	0.00000
Bosea sp. OAE506	2663870	S	12	18	30	0.00000
Bosea vaviloviae	1526658	S	125	152	277	0.00002
Pelagibacterium sp.	1967288	S	470	430	900	0.00007
Devosia indica	2079253	S	116	117	233	0.00002
Acuticoccus yangtzensis	1443441	S	567	79	646	0.00005
Acuticoccus sediminis	2184697	S	110	15	125	0.00001
Ahrensia sp.	1872419	S	184	135	319	0.00003
Brucella pituitosa	571256	S	35	44	79	0.00001
Parvibaculum sp.	2024848	S	25	9	34	0.00000
Parvibaculum indicum	562969	S	12	9	21	0.00000
Afifella pfennigii	209897	S	30	2	32	0.00000
Filomicrobium sp.	2024831	S	25	2	27	0.00000
Pseudochelatococcus contaminans	1538103	S	21	27	48	0.00000
uncultured Tepidamorphus sp.	1137119	S	21	2	23	0.00000
Paracoccaceae bacterium	1904441	S	56907	14693	71600	0.00561
Rhodobacteraceae bacterium REDSEA-S34_B6	1811624	S	29	53	82	0.00001
Paracoccus sp. UBA889	1947056	S	26391	11428	37819	0.00296
Paracoccus sp. R12_2	2821098	S	839	542	1381	0.00011
Paracoccus sp. XHP0099	2841926	S	41	41	82	0.00001
Paracoccus sp. (in: a-proteobacteria)	267	S	25	39	64	0.00001
Paracoccus sp. MKU1	1745182	S	22	60	82	0.00001
Paracoccus sp. M683	2594268	S	19	23	42	0.00000
Paracoccus denitrificans	266	S	30	36	66	0.00001
Paracoccus zhejiangensis	1077935	S	19	12	31	0.00000
Paracoccus halophilus	376733	S	14	9	23	0.00000
Pacificitalea manganoxidans	1411902	S	13336	3430	16766	0.00131
Marinibacterium profundimaris	1679460	S	2957	3978	6935	0.00054
Pseudooceanicola atlanticus	1461694	S	825	1266	2091	0.00016
Pseudooceanicola marinus	396013	S	113	37	150	0.00001
Pseudooceanicola nanhaiensis	375761	S	87	100	187	0.00001
Pseudooceanicola lipolyticus	2029104	S	62	90	152	0.00001
Pseudooceanicola aestuarii	2697319	S	16	8	24	0.00000
Limimaricola cinnabarinus	1125964	S	704	336	1040	0.00008
Allosediminivita pacifica	1267769	S	682	657	1339	0.00010
Albimonas pacifica	1114924	S	280	110	390	0.00003
Albimonas donghaensis	356660	S	102	32	134	0.00001
Tritonibacter mobilis	379347	S	164	108	272	0.00002
Vannielia litorea	1217970	S	150	71	221	0.00002
Pararhodobacter marinus	2184063	S	31	14	45	0.00000
Pararhodobacter zhoushanensis	2479545	S	16	6	22	0.00000
Pseudopuniceibacterium sediminis	2211117	S	37	24	61	0.00000
Arenibacterium halophilum	2583821	S	31	7	38	0.00000
Alterinioella nitratireducens	2735915	S	21	8	29	0.00000
Cognatiyoonia sediminum	1508389	S	20	1	21	0.00000
Pseudorhodobacter aquimaris	687412	S	18	5	23	0.00000
Thalassobium sp.	2030825	S	17	14	31	0.00000
Halovulum marinum	2662447	S	14	4	18	0.00000
Chachezhania antarctica	2340860	S	12	15	27	0.00000
Salipiger bermudensis	344736	S	9308	8618	17926	0.00141
