name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. D7	1968541	S	964	1023	1987	0.04276
Sulfitobacter sp. THAF37	2587855	S	803	1664	2467	0.05309
Sulfitobacter sp. BSw21498	664426	S	13	37	50	0.00108
Sulfitobacter alexandrii	1917485	S	189	616	805	0.01732
Sulfitobacter mediterraneus	83219	S	80	67	147	0.00316
Roseovarius mucosus	215743	S	785	5364	6149	0.13232
Roseovarius sp. THAF9	2587847	S	135	65	200	0.00430
Roseovarius sp. THAF27	2587850	S	101	140	241	0.00519
Roseovarius indicus	540747	S	187	380	567	0.01220
Pseudosulfitobacter pseudonitzschiae	1402135	S	567	349	916	0.01971
Salipiger abyssi	1250539	S	479	507	986	0.02122
Salipiger profundus	1229727	S	71	107	178	0.00383
Dinoroseobacter shibae	215813	S	286	886	1172	0.02522
Celeribacter baekdonensis	875171	S	180	357	537	0.01156
Celeribacter indicus	1208324	S	71	439	510	0.01097
Ruegeria sp. THAF33	2587853	S	245	95	340	0.00732
Phaeobacter gallaeciensis	60890	S	92	167	259	0.00557
Phaeobacter porticola	1844006	S	31	3	34	0.00073
Leisingera sp. NJS204	2508307	S	98	92	190	0.00409
Octadecabacter sp. SW4	2602067	S	87	167	254	0.00547
Sagittula sp. P11	2009329	S	32	83	115	0.00247
Antarctobacter heliothermus	74033	S	12	1	13	0.00028
Yoonia vestfoldensis	245188	S	145	1337	1482	0.03189
Paroceanicella profunda	2579971	S	82	81	163	0.00351
Pukyongiella litopenaei	2605946	S	55	176	231	0.00497
Gemmobacter aquarius	2169400	S	41	78	119	0.00256
Pacificitalea manganoxidans	1411902	S	27	62	89	0.00192
Paracoccaceae bacterium	1904441	S	22	53	75	0.00161
Pseudohalocynthiibacter aestuariivivens	1591409	S	22	23	45	0.00097
Croceicoccus marinus	450378	S	668	323	991	0.02132
Porphyrobacter sp. YT40	2547601	S	206	299	505	0.01087
Aurantiacibacter atlanticus	1648404	S	171	520	691	0.01487
Novosphingobium resinovorum	158500	S	88	39	127	0.00273
Novosphingobium sp. EMRT-2	2571749	S	15	17	32	0.00069
Novosphingobium pentaromativorans	205844	S	24	6	30	0.00065
Novosphingobium decolorationis	2698673	S	12	61	73	0.00157
Sphingobium sp. TKS	1315974	S	14	65	79	0.00170
Sphingobium sp. CAP-1	2676077	S	13	76	89	0.00192
Sphingobium sp. RAC03	1843368	S	12	5	17	0.00037
Sphingobium cloacae	120107	S	34	152	186	0.00400
Sphingobium baderi	1332080	S	24	80	104	0.00224
Sphingomonas sanxanigenens	397260	S	41	54	95	0.00204
Sphingomonas sp. IC081	304378	S	29	39	68	0.00146
Sphingopyxis sp. FD7	1914525	S	17	33	50	0.00108
Sphingopyxis lindanitolerans	2054227	S	13	346	359	0.00773
Rhizorhabdus dicambivorans	1850238	S	25	244	269	0.00579
Roseibium aggregatum	187304	S	213	5	218	0.00469
Martelella mediterranea	293089	S	105	558	663	0.01427
Rhizobium rosettiformans	1368430	S	15	33	48	0.00103
Beijerinckiaceae bacterium RH AL1	2572036	S	30	1	31	0.00067
Aquibium oceanicum	1670800	S	26	1	27	0.00058
Pseudoalteromonas shioyasakiensis	1190813	S	9734	0	9734	0.20946
Pseudoalteromonas arctica	394751	S	763	498	1261	0.02713
Pseudoalteromonas sp. NC201	1514074	S	564	1	565	0.01216
Pseudoalteromonas carrageenovora	227	S	192	2	194	0.00417
Salinimonas iocasae	2572577	S	1797	1375	3172	0.06826
Alteromonas sp. RKMC-009	2267264	S	270	0	270	0.00581
Gayadomonas joobiniege	1234606	S	30	0	30	0.00065
Shewanella aestuarii	1028752	S	210	312	522	0.01123
Shewanella sp. ANA-3	94122	S	31	122	153	0.00329
Marinobacter sp. NP-4(2019)	2488665	S	323	0	323	0.00695
Pseudomonas putida	303	S	140	157	297	0.00639
Stutzerimonas stutzeri	316	S	19	16	35	0.00075
Halomonas ventosae	229007	S	193	494	687	0.01478
Halomonas sulfidaeris	115553	S	135	69	204	0.00439
Proteus sp. ZN5	2697019	S	85	1773	1858	0.03998
Enterobacter cloacae	550	S	33	500	533	0.01147
Acinetobacter sp. WCHA45	2004644	S	48	328	376	0.00809
Acinetobacter piscicola	2006115	S	38	124	162	0.00349
Vibrio rumoiensis	76258	S	64	358	422	0.00908
Alicycliphilus denitrificans	179636	S	82	11	93	0.00200
Microbacterium sp. YJN-G	2763257	S	87	55	142	0.00306
Microbacterium sp. No. 7	1714373	S	26	0	26	0.00056
Microbacterium sediminis	904291	S	82	83	165	0.00355
Microbacterium paraoxydans	199592	S	42	61	103	0.00222
Microbacterium chocolatum	84292	S	15	0	15	0.00032
Pseudonocardia autotrophica	2074	S	13	9	22	0.00047
