100.00	374848	0	R	1	root
100.00	374848	0	R1	131567	  cellular organisms
99.94	374608	0	D	2	    Bacteria
94.09	352706	0	P	1224	      Pseudomonadota
47.86	179390	0	C	28211	        Alphaproteobacteria
24.86	93194	0	O	204457	          Sphingomonadales
13.00	48716	0	F	41297	            Sphingomonadaceae
5.02	18829	0	G	165695	              Sphingobium
2.16	8105	0	G1	2611147	                unclassified Sphingobium
1.56	5837	5837	S	1315974	                  Sphingobium sp. TKS
0.16	610	610	S	2789327	                  Sphingobium sp. Cam5-1
0.35	1305	1305	S	2676077	                  Sphingobium sp. CAP-1
0.03	121	121	S	1843368	                  Sphingobium sp. RAC03
0.06	210	210	S	1855519	                  Sphingobium sp. EP60837
0.01	20	20	S	2072936	                  Sphingobium sp. SCG-1
0.96	3595	3595	S	1332080	                Sphingobium baderi
1.05	3934	3934	S	120107	                Sphingobium cloacae
0.17	645	645	S	76947	                Sphingobium herbicidovorans
0.61	2269	2269	S	135719	                Sphingobium amiense
0.07	279	279	S	332055	                Sphingobium indicum
2.47	9247	0	G	13687	              Sphingomonas
1.57	5890	0	G1	196159	                unclassified Sphingomonas
1.10	4117	4117	S	2219696	                  Sphingomonas sp. FARSPH
0.29	1083	1083	S	304378	                  Sphingomonas sp. IC081
0.18	690	690	S	2596913	                  Sphingomonas sp. NBWT7
0.87	3263	3263	S	397260	                Sphingomonas sanxanigenens
0.02	81	81	S	2759526	                Sphingomonas aliaeris
0.00	12	12	S	1549858	                Sphingomonas taxi
2.29	8586	0	G	1649486	              Rhizorhabdus
2.24	8409	8409	S	1850238	                Rhizorhabdus dicambivorans
0.05	177	177	S	160791	                Rhizorhabdus wittichii
1.91	7165	0	G	165696	              Novosphingobium
1.05	3942	3942	S	158500	                Novosphingobium resinovorum
0.44	1665	0	G1	2644732	                unclassified Novosphingobium
0.43	1620	1620	S	2571749	                  Novosphingobium sp. EMRT-2
0.01	45	45	S	1609758	                  Novosphingobium sp. P6W
0.18	657	657	S	205844	                Novosphingobium pentaromativorans
0.24	899	899	S	2698673	                Novosphingobium decolorationis
1.25	4689	0	G	165697	              Sphingopyxis
0.44	1642	0	G1	2614943	                unclassified Sphingopyxis
0.34	1257	1257	S	292913	                  Sphingopyxis sp. 113P3
0.10	385	385	S	1914525	                  Sphingopyxis sp. FD7
0.44	1633	1633	S	33050	                Sphingopyxis macrogoltabida
0.09	329	329	S	117207	                Sphingopyxis alaskensis
0.28	1034	1034	S	2054227	                Sphingopyxis lindanitolerans
0.01	49	49	S	1515612	                Sphingopyxis fribergensis
0.05	197	0	G	2685927	              Tardibacter
0.05	197	197	S	1921510	                Tardibacter chloracetimidivorans
11.87	44478	0	F	335929	            Erythrobacteraceae
9.13	34212	0	G	2800681	              Aurantiacibacter
9.13	34212	34212	S	1648404	                Aurantiacibacter atlanticus
1.40	5239	0	G	1295327	              Croceicoccus
1.38	5169	5169	S	450378	                Croceicoccus marinus
0.02	70	70	S	1348774	                Croceicoccus naphthovorans
1.34	5026	0	F1	2800788	              Erythrobacter/Porphyrobacter group
1.34	5026	0	G	1111	                Porphyrobacter
1.34	5026	0	G1	2683265	                  unclassified Porphyrobacter
1.34	5026	5026	S	2547601	                    Porphyrobacter sp. YT40
18.32	68680	0	O	204455	          Rhodobacterales
15.65	58652	0	F	2854170	            Roseobacteraceae
6.90	25877	0	G	60136	              Sulfitobacter
6.32	23686	0	G1	196795	                unclassified Sulfitobacter
5.87	22004	22004	S	1968541	                  Sulfitobacter sp. D7
0.45	1681	1681	S	2587855	                  Sulfitobacter sp. THAF37
0.51	1898	1898	S	1917485	                Sulfitobacter alexandrii
0.08	292	292	S	83219	                Sulfitobacter mediterraneus
3.30	12366	0	G	263377	              Salipiger
1.93	7249	7249	S	1229727	                Salipiger profundus
1.34	5024	5024	S	1250539	                Salipiger abyssi
0.02	92	0	G1	2640570	                unclassified Salipiger
0.02	92	92	S	1792508	                  Salipiger sp. CCB-MM3
3.27	12248	0	G	74030	              Roseovarius
2.63	9876	9876	S	215743	                Roseovarius mucosus
0.49	1841	1841	S	540747	                Roseovarius indicus
0.14	529	0	G1	2614913	                unclassified Roseovarius
0.09	351	351	S	2587847	                  Roseovarius sp. THAF9
0.05	178	178	S	2587850	                  Roseovarius sp. THAF27
0.85	3168	0	G	58842	              Sagittula
0.85	3168	0	G1	2624628	                unclassified Sagittula
0.85	3168	3168	S	2009329	                  Sagittula sp. P11
0.44	1663	0	G	875170	              Celeribacter
0.31	1160	1160	S	1208324	                Celeribacter indicus
0.13	503	503	S	875171	                Celeribacter baekdonensis
0.34	1277	0	G	302485	              Phaeobacter
0.26	966	966	S	1844006	                Phaeobacter porticola
0.07	275	275	S	60890	                Phaeobacter gallaeciensis
0.01	36	36	S	1580596	                Phaeobacter piscinae
0.23	865	0	G	2854186	              Pseudosulfitobacter
0.23	865	865	S	1402135	                Pseudosulfitobacter pseudonitzschiae
0.14	509	0	G	2919626	              Yangia
0.14	509	509	S	311180	                Yangia pacifica
0.09	323	0	G	309512	              Dinoroseobacter
0.09	323	323	S	215813	                Dinoroseobacter shibae
0.03	121	0	G	53945	              Octadecabacter
0.03	121	0	G1	196158	                unclassified Octadecabacter
0.03	121	121	S	2602067	                  Octadecabacter sp. SW4
0.03	99	0	G	97050	              Ruegeria
0.03	99	0	G1	2625375	                unclassified Ruegeria
0.03	99	99	S	2587853	                  Ruegeria sp. THAF33
0.02	84	0	G	93682	              Roseivivax
0.02	84	0	G1	2639302	                unclassified Roseivivax
0.02	84	84	S	2588299	                  Roseivivax sp. THAF197b
0.01	30	0	G	191028	              Leisingera
0.01	30	0	G1	2614906	                unclassified Leisingera
0.01	30	30	S	2508307	                  Leisingera sp. NJS204
0.00	15	0	G	74032	              Antarctobacter
0.00	15	15	S	74033	                Antarctobacter heliothermus
2.68	10028	0	F	31989	            Paracoccaceae
1.01	3801	0	F1	58840	              unclassified Paracoccaceae
