name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Novosphingobium resinovorum	158500	S	331	152	483	0.03751
Novosphingobium sp. EMRT-2	2571749	S	49	37	86	0.00668
Novosphingobium sp. P6W	1609758	S	16	4	20	0.00155
Novosphingobium pentaromativorans	205844	S	51	11	62	0.00481
Novosphingobium decolorationis	2698673	S	34	199	233	0.01809
Sphingobium cloacae	120107	S	122	466	588	0.04566
Sphingobium sp. TKS	1315974	S	29	127	156	0.01211
Sphingobium baderi	1332080	S	106	297	403	0.03130
Sphingomonas sanxanigenens	397260	S	154	184	338	0.02625
Sphingomonas sp. IC081	304378	S	40	50	90	0.00699
Sphingopyxis lindanitolerans	2054227	S	55	1059	1114	0.08651
Sphingopyxis sp. FD7	1914525	S	25	41	66	0.00513
Sphingopyxis sp. 113P3	292913	S	18	17	35	0.00272
Tardibacter chloracetimidivorans	1921510	S	25	88	113	0.00878
Rhizorhabdus dicambivorans	1850238	S	20	172	192	0.01491
Porphyrobacter sp. YT40	2547601	S	265	147	412	0.03200
Croceicoccus marinus	450378	S	117	101	218	0.01693
Aurantiacibacter atlanticus	1648404	S	89	486	575	0.04465
Sulfitobacter sp. THAF37	2587855	S	380	802	1182	0.09179
Sulfitobacter sp. D7	1968541	S	134	153	287	0.02229
Salipiger abyssi	1250539	S	65	73	138	0.01072
Pseudosulfitobacter pseudonitzschiae	1402135	S	62	38	100	0.00777
Roseovarius indicus	540747	S	22	46	68	0.00528
Roseovarius mucosus	215743	S	16	122	138	0.01072
Dinoroseobacter shibae	215813	S	47	160	207	0.01608
Phaeobacter gallaeciensis	60890	S	13	25	38	0.00295
Celeribacter baekdonensis	875171	S	12	27	39	0.00303
Yoonia vestfoldensis	245188	S	57	633	690	0.05358
Beijerinckiaceae bacterium RH AL1	2572036	S	200	7	207	0.01608
Roseibium aggregatum	187304	S	33	1	34	0.00264
Shinella sp. PSBB067	2715959	S	12	7	19	0.00148
Martelella mediterranea	293089	S	15	91	106	0.00823
Pseudoalteromonas shioyasakiensis	1190813	S	415	0	415	0.03223
Pseudoalteromonas arctica	394751	S	215	102	317	0.02462
Pseudoalteromonas sp. NC201	1514074	S	72	0	72	0.00559
Pseudoalteromonas carrageenovora	227	S	44	0	44	0.00342
Salinimonas iocasae	2572577	S	357	288	645	0.05009
Alteromonas sp. RKMC-009	2267264	S	56	0	56	0.00435
Shewanella aestuarii	1028752	S	64	108	172	0.01336
Marinobacter sp. NP-4(2019)	2488665	S	629	0	629	0.04885
Marinobacter sp. JH2	2547598	S	35	0	35	0.00272
Stutzerimonas stutzeri	316	S	101	48	149	0.01157
Pseudomonas putida	303	S	17	21	38	0.00295
Acinetobacter sp. WCHA45	2004644	S	41	335	376	0.02920
Acinetobacter sp. 10FS3-1	2563897	S	21	43	64	0.00497
Acinetobacter sp. WCHA55	2004646	S	17	157	174	0.01351
Acinetobacter piscicola	2006115	S	35	110	145	0.01126
Halomonas ventosae	229007	S	118	355	473	0.03673
Halomonas sulfidaeris	115553	S	78	42	120	0.00932
Proteus sp. ZN5	2697019	S	17	295	312	0.02423
Stenotrophomonas rhizophila	216778	S	52	129	181	0.01406
