name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Zunongwangia profunda	398743	S	8421678	1024481	9446159	0.35725
Zunongwangia sp. SCSIO 43204	2779359	S	80605	11573	92178	0.00349
Zunongwangia sp. HGR-M22	3015168	S	5588	1896	7484	0.00028
Zunongwangia sp. HRR-M8	3015170	S	1783	636	2419	0.00009
Muricauda aquimarina	254955	S	133708	23075	156783	0.00593
Muricauda oceani	2698672	S	8466	1432	9898	0.00037
Muricauda ruestringensis	111501	S	581	36	617	0.00002
Muricauda lutaonensis	516051	S	13	0	13	0.00000
Gramella flava	1486245	S	115758	6200	121958	0.00461
Gramella sp. MT6	2705471	S	372	12	384	0.00001
Gramella sp. GC03-9	2920386	S	69	4	73	0.00000
Gramella echinicola	279359	S	115	3	118	0.00000
Gramella forsetii	411153	S	37	1	38	0.00000
Gramella salexigens	1913577	S	13	0	13	0.00000
Leeuwenhoekiella palythoae	573501	S	14992	36225	51217	0.00194
Leeuwenhoekiella sp. ZYFB001	2719912	S	3250	7499	10749	0.00041
Euzebyella marina	1761453	S	34142	1969	36111	0.00137
Maribacter cobaltidurans	1178778	S	2809	300	3109	0.00012
Maribacter dokdonensis	320912	S	377	2946	3323	0.00013
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	329	2680	3009	0.00011
Salegentibacter mishustinae	270918	S	4939	1313	6252	0.00024
Salegentibacter sp. T436	1729720	S	1479	441	1920	0.00007
Salegentibacter salegens	143223	S	38	4	42	0.00000
Flavobacterium sp. KI723T1	408956	S	2058	31157	33215	0.00126
Flavobacterium sp. CS20	2775246	S	522	28	550	0.00002
Flavobacterium sp. I3-2	2748319	S	27	26	53	0.00000
Flavobacterium sp. N502536	2986837	S	21	163	184	0.00001
Flavobacterium sp. MFBS3-15	2989816	S	17	2	19	0.00000
Flavobacterium arcticum	1784713	S	150	58	208	0.00001
Winogradskyella sp. MH6	2929510	S	828	106	934	0.00004
Winogradskyella schleiferi	2686078	S	337	96	433	0.00002
Winogradskyella forsetii	2686077	S	328	58	386	0.00001
Winogradskyella sediminis	1382466	S	52	3	55	0.00000
Winogradskyella helgolandensis	2697010	S	46	4	50	0.00000
Antarcticibacterium flavum	2058175	S	1060	84	1144	0.00004
Antarcticibacterium arcticum	2585771	S	514	36	550	0.00002
Antarcticibacterium sp. 1MA-6-2	2908210	S	40	2	42	0.00000
Gilvibacter sp. SZ-19	754429	S	1296	25	1321	0.00005
Oceanihabitans sp. IOP_32	2529032	S	965	61	1026	0.00004
Mesoflavibacter sp. SCSIO 43206	2779362	S	712	229	941	0.00004
Nonlabens spongiae	331648	S	720	142	862	0.00003
Arenibacter algicola	616991	S	647	39	686	0.00003
Tenacibaculum sp. SZ-18	754423	S	36	439	475	0.00002
Tenacibaculum maritimum	107401	S	55	9	64	0.00000
Tenacibaculum mesophilum	104268	S	12	2	14	0.00000
Gillisia sp. Hel1_33_143	1336796	S	520	34	554	0.00002
Lacinutrix sp. 5H-3-7-4	983544	S	57	12	69	0.00000
Lacinutrix sp. HL-RS19	2980107	S	15	1	16	0.00000
Lacinutrix venerupis	1486034	S	55	11	66	0.00000
Seonamhaeicola sp. S2-3	1936081	S	83	2	85	0.00000
Polaribacter reichenbachii	996801	S	32	2	34	0.00000
Polaribacter batillariae	2808900	S	18	2	20	0.00000
Marixanthomonas sp. SCSIO 43207	2779360	S	64	13	77	0.00000
Urechidicola croceus	1850246	S	63	3	66	0.00000
Croceibacter atlanticus	313588	S	58	1	59	0.00000
Algibacter alginicilyticus	1736674	S	30	1	31	0.00000
Algibacter sp. L1A34	2686365	S	23	1	24	0.00000
Cellulophaga baltica	76594	S	29	9	38	0.00000
Cellulophaga lytica	979	S	12	1	13	0.00000
Psychroflexus sp. ALD_RP9	2777186	S	40	13	53	0.00000
Abyssalbus ytuae	2926907	S	38	4	42	0.00000
Salinimicrobium sp. HN-2-9-2	2809707	S	26	1	27	0.00000
Olleya sp. Bg11-27	2058135	S	23	3	26	0.00000
