name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	502279	178788	681067	0.52506
Alteromonas mediterranea	314275	S	41803	16290	58093	0.04479
Alteromonas sp. RKMC-009	2267264	S	797	46	843	0.00065
Alteromonas sp. B31-7	2785913	S	641	7613	8254	0.00636
Alteromonas sp. RW2A1	1917158	S	392	694	1086	0.00084
Alteromonas sp. MB-3u-76	2058133	S	91	114	205	0.00016
Alteromonas sp. 009811495	3002962	S	56	20	76	0.00006
Alteromonas sp. BL110	1714845	S	39	8	47	0.00004
Alteromonas sp. LMIT006	2961948	S	14	0	14	0.00001
Alteromonas australica	589873	S	2234	11340	13574	0.01046
Alteromonas naphthalenivorans	715451	S	75	75	150	0.00012
Alteromonas pelagimontana	1858656	S	48	2	50	0.00004
Salinimonas sediminis	2303538	S	544	99	643	0.00050
Salinimonas iocasae	2572577	S	47	11	58	0.00004
Salinimonas lutimaris	914153	S	12	1	13	0.00001
Pseudoalteromonas sp. SCSIO 43088	2822846	S	2895	8288	11183	0.00862
Pseudoalteromonas sp. CF6-2	562716	S	1525	23677	25202	0.01943
Pseudoalteromonas sp. Xi13	2490635	S	542	8076	8618	0.00664
Pseudoalteromonas sp. SCSIO 43101	2822847	S	342	513	855	0.00066
Pseudoalteromonas sp. MT33b	2759705	S	85	5457	5542	0.00427
Pseudoalteromonas sp. PS1M3	87791	S	50	1108	1158	0.00089
Pseudoalteromonas sp. LC2018020214	2799564	S	43	1090	1133	0.00087
Pseudoalteromonas sp. 3J6	649161	S	37	587	624	0.00048
Pseudoalteromonas sp. SCSIO 43095	2894202	S	35	300	335	0.00026
Pseudoalteromonas sp. APM04	2699396	S	33	823	856	0.00066
Pseudoalteromonas sp. SM9913	234831	S	26	1768	1794	0.00138
Pseudoalteromonas sp. SiA1	2839744	S	18	879	897	0.00069
Pseudoalteromonas sp. JSTW	2752475	S	16	1118	1134	0.00087
Pseudoalteromonas sp. GCY	2003316	S	15	85	100	0.00008
Pseudoalteromonas sp. M8	2692624	S	14	756	770	0.00059
Pseudoalteromonas sp. 1_2015MBL_MicDiv	1720343	S	13	119	132	0.00010
Pseudoalteromonas rhizosphaerae	2518973	S	1083	893	1976	0.00152
