sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	chromosome	-	-	NODE_29_length_32623_cov_3.141711	32623	0.5672684915550379	c9042c9c25cb3e03f53b8d61e7da43cf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_49_length_26827_cov_2.858538	26827	0.5945502665225333	bdf37aaf34c04a6b1ce870ed0ff3d121	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_110_length_19536_cov_3.104646	19536	0.5661855036855037	5134a520c1c36ec7b91341227cd4e56a	not tested	-	-	MOBP	CP021432_00049	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AB854	-	NODE_129_length_18371_cov_2.831327	18371	0.5987698002286213	14a2ce2273fb5ecff3e5eb78a423a54b	not tested	-	-	-	-	-	-	-	-	-	CP010856	0.0338037	Marinovum algicola DG 898	-	-	-
filtered_contigs.plasmid	plasmid	AE470	-	NODE_139_length_17551_cov_2.820766	17551	0.5731297361973676	6630ddbb9c0f6f9122cd5b1b0389c8a6	not tested	-	-	MOBP	CP025812_00016	-	-	-	-	-	CP045378	0.0294234	Sulfitobacter sp. THAF37	-	-	-
filtered_contigs.plasmid	plasmid	AG697	-	NODE_155_length_16840_cov_3.043426	16840	0.5602731591448931	7b0e38e8acb74ce63a35348bcd691291	not tested	-	-	-	-	-	-	-	-	-	CP025810	0.0363341	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_157_length_16635_cov_3.280963	16635	0.5502855425308085	1c4ca18a3d93b31de524f93243788201	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_186_length_15270_cov_2.945554	15270	0.5606417812704649	7c8b3e446655c669859f52d4ea7b4561	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_202_length_14430_cov_2.543577	14430	0.6101178101178101	fb99db757d00049fddb60eee1115b3f1	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0501998	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_226_length_13981_cov_3.166042	13981	0.5857950075101924	df4876937847123ba4dd5cf33982dca6	not tested	-	-	MOBP	CP042821_00055	MPF_T	NC_023148_00034	-	-	-	-	-	-	-	-	-
