name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudoalteromonas shioyasakiensis	1190813	S	5097	0	5097	0.26839
Pseudoalteromonas arctica	394751	S	319	203	522	0.02749
Pseudoalteromonas sp. NC201	1514074	S	241	0	241	0.01269
Salinimonas iocasae	2572577	S	1853	1802	3655	0.19246
Alteromonas sp. RKMC-009	2267264	S	377	0	377	0.01985
Gayadomonas joobiniege	1234606	S	16	0	16	0.00084
Shewanella aestuarii	1028752	S	134	887	1021	0.05376
Shewanella sp. ANA-3	94122	S	49	265	314	0.01653
Vibrio rumoiensis	76258	S	111	867	978	0.05150
Vibrio tubiashii	29498	S	77	197	274	0.01443
Proteus sp. ZN5	2697019	S	32	1935	1967	0.10358
Halomonas ventosae	229007	S	58	800	858	0.04518
Halomonas sulfidaeris	115553	S	22	10	32	0.00169
Acinetobacter piscicola	2006115	S	28	249	277	0.01459
Marinobacter sp. NP-4(2019)	2488665	S	22	0	22	0.00116
Croceicoccus marinus	450378	S	572	213	785	0.04134
Aurantiacibacter atlanticus	1648404	S	349	813	1162	0.06119
Porphyrobacter sp. YT40	2547601	S	103	247	350	0.01843
Sphingopyxis sp. 113P3	292913	S	143	260	403	0.02122
Sphingopyxis fribergensis	1515612	S	19	19	38	0.00200
Sphingomonas sanxanigenens	397260	S	95	108	203	0.01069
Sphingobium cloacae	120107	S	18	106	124	0.00653
Novosphingobium pentaromativorans	205844	S	17	7	24	0.00126
Sulfitobacter sp. D7	1968541	S	21	157	178	0.00937
Salipiger abyssi	1250539	S	12	52	64	0.00337
