name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudoalteromonas sp. CF6-2	562716	S	1673	26878	28551	0.06471
Pseudoalteromonas sp. SCSIO 43088	2822846	S	918	2921	3839	0.00870
Pseudoalteromonas sp. Xi13	2490635	S	518	8009	8527	0.01933
Pseudoalteromonas sp. SCSIO 43095	2894202	S	175	1509	1684	0.00382
Pseudoalteromonas sp. SCSIO 43101	2822847	S	120	186	306	0.00069
Pseudoalteromonas sp. THAF3	2587843	S	89	607	696	0.00158
Pseudoalteromonas sp. APM04	2699396	S	71	1718	1789	0.00405
Pseudoalteromonas sp. PS1M3	87791	S	64	1387	1451	0.00329
Pseudoalteromonas sp. SM9913	234831	S	59	4047	4106	0.00931
Pseudoalteromonas sp. LC2018020214	2799564	S	16	417	433	0.00098
Pseudoalteromonas sp. DL-6	1390185	S	12	46	58	0.00013
Pseudoalteromonas agarivorans	176102	S	1007	14163	15170	0.03438
Pseudoalteromonas ruthenica	151081	S	188	1319	1507	0.00342
Pseudoalteromonas shioyasakiensis	1190813	S	147	439	586	0.00133
Pseudoalteromonas donghaensis	621376	S	130	7922	8052	0.01825
Pseudoalteromonas prydzensis	182141	S	96	55	151	0.00034
Pseudoalteromonas atlantica	288	S	91	2317	2408	0.00546
Pseudoalteromonas arabiensis	874454	S	61	2363	2424	0.00549
Pseudoalteromonas carrageenovora	227	S	49	77	126	0.00029
Pseudoalteromonas nigrifaciens	28109	S	41	1066	1107	0.00251
Pseudoalteromonas arctica	394751	S	40	156	196	0.00044
Pseudoalteromonas rhizosphaerae	2518973	S	35	32	67	0.00015
Pseudoalteromonas lipolytica	570156	S	31	1749	1780	0.00403
Pseudoalteromonas undina	43660	S	25	303	328	0.00074
Pseudoalteromonas mariniglutinosa	206042	S	23	423	446	0.00101
Pseudoalteromonas espejiana	28107	S	21	23	44	0.00010
Alteromonas macleodii	28108	S	28821	15716	44537	0.10094
Alteromonas mediterranea	314275	S	8502	4046	12548	0.02844
Alteromonas australica	589873	S	277	1776	2053	0.00465
Alteromonas sp. B31-7	2785913	S	114	1775	1889	0.00428
Alteromonas sp. RW2A1	1917158	S	29	95	124	0.00028
Alteromonas sp. RKMC-009	2267264	S	27	3	30	0.00007
Alteromonas sp. MB-3u-76	2058133	S	16	34	50	0.00011
Alteromonas naphthalenivorans	715451	S	15	20	35	0.00008
Salinimonas sediminis	2303538	S	43	32	75	0.00017
Idiomarina loihiensis	135577	S	119	183	302	0.00068
Shewanella sp. FJAT-53870	2864208	S	21	6	27	0.00006
Colwellia sp. M166	2583805	S	23	8	31	0.00007
Marinobacter sp.	50741	S	3258	860	4118	0.00933
Marinobacter sp. CP1	1671721	S	1075	5222	6297	0.01427
Marinobacter sp. Arc7-DN-1	2304594	S	100	19	119	0.00027
Marinobacter sp. LQ44	1749259	S	36	66	102	0.00023
Marinobacter sp. AN1	2886046	S	30	11	41	0.00009
Marinobacter sp. es.042	1761794	S	19	40	59	0.00013
Marinobacter salarius	1420917	S	4380	2098	6478	0.01468
Marinobacter nauticus	2743	S	1385	344	1729	0.00392
Marinobacter adhaerens	1033846	S	213	1083	1296	0.00294
Marinobacter salsuginis	418719	S	76	31	107	0.00024
Stutzerimonas stutzeri	316	S	4463	8365	12828	0.02907
Stutzerimonas frequens	2968969	S	17	80	97	0.00022
[Pseudomonas] zhaodongensis	1176257	S	297	741	1038	0.00235
Halopseudomonas aestusnigri	857252	S	795	2102	2897	0.00657
Halopseudomonas sp. RR6	2918528	S	19	5	24	0.00005
Pseudomonas aeruginosa	287	S	19	334	353	0.00080
Halomonas meridiana	29570	S	8213	8437	16650	0.03774
Halomonas piezotolerans	2609667	S	195	112	307	0.00070
Halomonas sp. KO116	1504981	S	63	39	102	0.00023
Halomonas sp. 18071143	2855441	S	37	91	128	0.00029
Halomonas sp. A3H3	1346287	S	22	656	678	0.00154
Halomonas titanicae	664683	S	13	84	97	0.00022
Alcanivorax sp. ALC70	2259335	S	143	201	344	0.00078
Alcanivorax sp. NBRC 101098	1113728	S	78	1595	1673	0.00379
Alcanivorax sp. N3-2A	2014542	S	22	38	60	0.00014
Alcanivorax borkumensis	59754	S	191	3923	4114	0.00932
Alloalcanivorax xenomutans	1094342	S	51	81	132	0.00030
Thalassolituus oleivorans	187493	S	2456	653	3109	0.00705
Venatorbacter cucullus	2661630	S	109	22	131	0.00030
Acinetobacter johnsonii	40214	S	217	3254	3471	0.00787
Acinetobacter lwoffii	28090	S	29	711	740	0.00168
Acinetobacter venetianus	52133	S	28	56	84	0.00019
Methylophaga pinxianii	2881052	S	1567	722	2289	0.00519
