name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	164957	393603	558560	0.03344
Alteromonas australica	589873	S	53977	32678	86655	0.00519
Alteromonas abrolhosensis	1892904	S	7199	11123	18322	0.00110
Alteromonas marina	203795	S	4754	10478	15232	0.00091
Alteromonas mediterranea	314275	S	3615	6509	10124	0.00061
Alteromonas sp. IB21	2779369	S	1143	1570	2713	0.00016
Alteromonas sp. RKMC-009	2267264	S	459	128	587	0.00004
Alteromonas sp. KUL106	2480799	S	290	163	453	0.00003
Alteromonas sp. V450	1912139	S	149	126	275	0.00002
Alteromonas sp. KC3	2795688	S	109	44	153	0.00001
Alteromonas sp. KUL42	2480797	S	80	16	96	0.00001
Alteromonas sp. BL110	1714845	S	67	177	244	0.00001
Alteromonas sp. ALT199	1298865	S	50	114	164	0.00001
Alteromonas sp. LOR	1537994	S	30	26	56	0.00000
Alteromonas sp. MMG017	2822692	S	27	34	61	0.00000
Alteromonas sp. 38	2653129	S	18	23	41	0.00000
Alteromonas profundi	2696062	S	2359	1918	4277	0.00026
Alteromonas alba	2079529	S	1817	16983	18800	0.00113
Alteromonas portus	2565549	S	966	1201	2167	0.00013
Alteromonas oceani	2071609	S	929	4996	5925	0.00035
Alteromonas oceanisediminis	2836180	S	661	197	858	0.00005
Alteromonas antoniana	2803813	S	649	894	1543	0.00009
Alteromonas naphthalenivorans	715451	S	221	497	718	0.00004
Alteromonas gracilis	1479524	S	220	181	401	0.00002
Alteromonas pelagimontana	1858656	S	194	47	241	0.00001
Alteromonas hispanica	315421	S	67	13	80	0.00000
Alteromonas genovensis	471225	S	41	39	80	0.00000
Alteromonas lipotrueiana	2803815	S	22	8	30	0.00000
Alteromonas halophila	516698	S	17	4	21	0.00000
Alteromonas confluentis	1656094	S	14	2	16	0.00000
Alteromonas sediminis	2259342	S	13	0	13	0.00000
Alteromonas lipolytica	1856405	S	12	2	14	0.00000
Salinimonas iocasae	2572577	S	2019	758	2777	0.00017
Salinimonas profundi	2729140	S	91	80	171	0.00001
Salinimonas sediminis	2303538	S	63	68	131	0.00001
Salinimonas lutimaris	914153	S	29	10	39	0.00000
Salinimonas chungwhensis	265425	S	25	5	30	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	26474	113507	139981	0.00838
Alteromonadaceae bacterium	1916082	S	1066	710	1776	0.00011
Alteromonadaceae bacterium XY-R5	1737567	S	15	0	15	0.00000
Marisediminitalea aggregata	634436	S	2773	421	3194	0.00019
Glaciecola sp. UBA1851	1946570	S	162	31	193	0.00001
Glaciecola sp. XM2	1914931	S	21	0	21	0.00000
Ningiella ruwaisensis	2364274	S	88	53	141	0.00001
Saccharobesus litoralis	2172099	S	50	3	53	0.00000
Aestuariibacter sp.	1872400	S	25	9	34	0.00000
Hydrocarboniclastica marina	2259620	S	17	5	22	0.00000
Neptunicella marina	2125989	S	16	4	20	0.00000
Aliiglaciecola lipolytica	477689	S	14	4	18	0.00000
Idiomarina baltica	190892	S	10732	13504	24236	0.00145
Idiomarina zobellii	86103	S	1045	1642	2687	0.00016
Idiomarina fontislapidosi	263723	S	955	328	1283	0.00008
Idiomarina aquatica	1327752	S	602	356	958	0.00006
Idiomarina sp. MD25a	1889913	S	330	325	655	0.00004
Idiomarina sp. X4	2055892	S	75	111	186	0.00001
Idiomarina piscisalsi	1096243	S	290	301	591	0.00004
Idiomarina abyssalis	86102	S	21	15	36	0.00000
Idiomarina loihiensis	135577	S	20	13	33	0.00000
Idiomarinaceae bacterium	1898113	S	12590	13258	25848	0.00155
Aliidiomarina maris	531312	S	979	512	1491	0.00009
Pseudidiomarina aquimaris	641841	S	78	72	150	0.00001
Pseudidiomarina donghaiensis	519452	S	16	74	90	0.00001
Pseudoalteromonas sp. MEBiC 03607	2563601	S	987	1944	2931	0.00018
Pseudoalteromonas sp. NBT06-2	2025950	S	204	12	216	0.00001
Pseudoalteromonas sp. 0303	2743618	S	87	560	647	0.00004
Pseudoalteromonas sp.	53249	S	51	129	180	0.00001
Pseudoalteromonas sp. T1lg23B	2077097	S	19	7	26	0.00000
Pseudoalteromonas sp. NC201	1514074	S	17	81	98	0.00001
Pseudoalteromonas sp. '520P1 No. 423'	1690037	S	15	3	18	0.00000
Pseudoalteromonas lipolytica	570156	S	659	1256	1915	0.00011
Pseudoalteromonas ruthenica	151081	S	288	69	357	0.00002
Pseudoalteromonas arabiensis	874454	S	111	60	171	0.00001
Pseudoalteromonas shioyasakiensis	1190813	S	46	240	286	0.00002
Pseudoalteromonas piscicida	43662	S	18	37	55	0.00000
Pseudoalteromonas gelatinilytica	1703256	S	13	37	50	0.00000
Litorilituus sediminis	718192	S	33	7	40	0.00000
Litorilituus lipolyticus	2491017	S	28	4	32	0.00000
Gammaproteobacteria bacterium	1913989	S	373701	150798	524499	0.03140
gamma proteobacterium SCGC AAA007-O20	913327	S	58328	57980	116308	0.00696
