name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	2132630	1197874	3330504	0.24614
Alteromonas sp. RKMC-009	2267264	S	68761	8199	76960	0.00569
Alteromonas sp. B31-7	2785913	S	14509	255714	270223	0.01997
Alteromonas sp. 009811495	3002962	S	5643	36490	42133	0.00311
Alteromonas sp. RW2A1	1917158	S	2708	72548	75256	0.00556
Alteromonas sp. MB-3u-76	2058133	S	1063	22736	23799	0.00176
Alteromonas sp. BL110	1714845	S	765	264	1029	0.00008
Alteromonas sp. 76-1	2358187	S	255	274	529	0.00004
Alteromonas sp. LMIT006	2961948	S	121	17	138	0.00001
Alteromonas mediterranea	314275	S	96904	58263	155167	0.01147
Alteromonas australica	589873	S	27354	192840	220194	0.01627
Alteromonas naphthalenivorans	715451	S	425	627	1052	0.00008
Alteromonas pelagimontana	1858656	S	403	49	452	0.00003
Alteromonas stellipolaris	233316	S	122	1814	1936	0.00014
Salinimonas iocasae	2572577	S	59436	15093	74529	0.00551
Salinimonas sediminis	2303538	S	2218	514	2732	0.00020
Salinimonas lutimaris	914153	S	312	46	358	0.00003
Salinimonas marina	2785918	S	30	2	32	0.00000
Agarivorans gilvus	680279	S	460	38	498	0.00004
Paraglaciecola mesophila	197222	S	26	2	28	0.00000
Hydrocarboniclastica marina	2259620	S	12	1	13	0.00000
Pseudoalteromonas sp. CF6-2	562716	S	46441	245142	291583	0.02155
Pseudoalteromonas sp. SCSIO 43088	2822846	S	34319	54290	88609	0.00655
Pseudoalteromonas sp. SCSIO 43101	2822847	S	14097	13146	27243	0.00201
Pseudoalteromonas sp. A41-2	2785910	S	2072	86234	88306	0.00653
Pseudoalteromonas sp. MT33b	2759705	S	1216	29022	30238	0.00223
Pseudoalteromonas sp. SM9913	234831	S	898	23239	24137	0.00178
Pseudoalteromonas sp. GCY	2003316	S	853	1827	2680	0.00020
Pseudoalteromonas sp. JSTW	2752475	S	824	21259	22083	0.00163
Pseudoalteromonas sp. SCSIO 43095	2894202	S	168	594	762	0.00006
Pseudoalteromonas sp. THAF3	2587843	S	127	282	409	0.00003
