name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gammaproteobacteria bacterium	1913989	S	2417270	1133069	3550339	0.06757
gamma proteobacterium SCGC AAA007-O20	913327	S	287403	315891	603294	0.01148
Gammaproteobacteria bacterium UBA7310	1948647	S	75136	52477	127613	0.00243
Gammaproteobacteria bacterium UBA1119	1948582	S	56336	75918	132254	0.00252
gamma proteobacterium SCGC AB-629-P17	1131274	S	37276	92935	130211	0.00248
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	10066	15676	25742	0.00049
Gammaproteobacteria bacterium UBA2675	1948596	S	4641	47119	51760	0.00099
Gammaproteobacteria bacterium UBA3532	1948611	S	2792	3325	6117	0.00012
Gammaproteobacteria bacterium UBA7803	1948658	S	2189	3914	6103	0.00012
Gammaproteobacteria bacterium UBA6940	1948640	S	817	266	1083	0.00002
Gammaproteobacteria bacterium UBA3498	1948609	S	239	80	319	0.00001
gamma proteobacterium HdN1	83406	S	188	146	334	0.00001
Gammaproteobacteria bacterium 39-13	1895767	S	90	7	97	0.00000
Gammaproteobacteria bacterium UBA1961	1948588	S	68	28	96	0.00000
gamma proteobacterium SCGC AAA168-P09	1009426	S	54	50	104	0.00000
Gammaproteobacteria bacterium TMED78	1986767	S	45	1	46	0.00000
gamma proteobacterium HTCC5015	391615	S	41	30	71	0.00000
gamma proteobacterium SCGC AAA076-P13	1007119	S	40	187	227	0.00000
Gammaproteobacteria bacterium MedPE	1860093	S	28	1	29	0.00000
Gammaproteobacteria bacterium TMED226	1986749	S	25	11	36	0.00000
Gammaproteobacteria bacterium TMED139	1986737	S	14	3	17	0.00000
Gammaproteobacteria bacterium MFB021	1492922	S	13	58	71	0.00000
Marinobacter nauticus	2743	S	194447	176028	370475	0.00705
Marinobacter sp.	50741	S	6276	7401	13677	0.00026
Marinobacter sp. B9-2	2137198	S	5591	27940	33531	0.00064
Marinobacter sp. LQ44	1749259	S	1898	6725	8623	0.00016
Marinobacter sp. Arc7-DN-1	2304594	S	1633	2771	4404	0.00008
Marinobacter sp. NP-4(2019)	2488665	S	1471	577	2048	0.00004
Marinobacter sp. es.042	1761794	S	1116	4264	5380	0.00010
Marinobacter sp. EhC06	1849169	S	617	1563	2180	0.00004
Marinobacter sp. BW6	2592624	S	505	614	1119	0.00002
Marinobacter sp. es.048	1761795	S	318	243	561	0.00001
Marinobacter sp. AC-23	1879031	S	136	32	168	0.00000
Marinobacter sp. HL-58	1479237	S	78	23	101	0.00000
Marinobacter sp. F3R08	2841559	S	57	32	89	0.00000
Marinobacter sp. 1-4A	2582919	S	54	61	115	0.00000
Marinobacter sp. JH2	2547598	S	28	29	57	0.00000
Marinobacter salsuginis	418719	S	12970	20801	33771	0.00064
Marinobacter flavimaris	262076	S	12966	268149	281115	0.00535
Marinobacter manganoxydans	1150997	S	12353	251202	263555	0.00502
Marinobacter vinifirmus	355591	S	9793	22622	32415	0.00062
Marinobacter fuscus	2109942	S	8561	18594	27155	0.00052
Marinobacter adhaerens	1033846	S	2693	28300	30993	0.00059
Marinobacter lipolyticus	209639	S	1703	1736	3439	0.00007
Marinobacter shengliensis	1389223	S	1205	2423	3628	0.00007
Marinobacter segnicrescens	430453	S	1055	799	1854	0.00004
Marinobacter persicus	930118	S	1016	1560	2576	0.00005
Marinobacter oulmenensis	643747	S	862	194	1056	0.00002
Marinobacter maroccanus	2055143	S	699	1185	1884	0.00004
Marinobacter profundi	2666256	S	524	480	1004	0.00002
Marinobacter litoralis	187981	S	515	154	669	0.00001
Marinobacter excellens	218670	S	411	711	1122	0.00002
Marinobacter salarius	1420917	S	303	832	1135	0.00002
Marinobacter pelagius	379482	S	177	151	328	0.00001
Marinobacter algicola	236100	S	164	249	413	0.00001
Marinobacter lutaoensis	135739	S	137	80	217	0.00000
Marinobacter aromaticivorans	1494078	S	127	62	189	0.00000
Marinobacter santoriniensis	523742	S	123	29	152	0.00000
Marinobacter antarcticus	564117	S	110	73	183	0.00000
Marinobacter alexandrii	2570351	S	57	27	84	0.00000
Marinobacter salexigens	1925763	S	55	26	81	0.00000
Marinobacter denitrificans	2597703	S	52	85	137	0.00000
Marinobacter subterrani	1658765	S	46	25	71	0.00000
Marinobacter sediminum	256323	S	41	24	65	0.00000
Marinobacter piscensis	1562308	S	39	30	69	0.00000
Marinobacter nitratireducens	1137280	S	30	4	34	0.00000
Marinobacter gudaonensis	375760	S	28	7	35	0.00000
Marinobacter daqiaonensis	650891	S	22	2	24	0.00000
Marinobacter daepoensis	262077	S	20	3	23	0.00000
Marinobacter similis	1420916	S	18	14	32	0.00000
Tamilnaduibacter salinus	1484056	S	14	1	15	0.00000
Halopseudomonas pachastrellae	254161	S	97222	174946	272168	0.00518
Halopseudomonas gallaeciensis	857227	S	65939	78366	144305	0.00275
Halopseudomonas aestusnigri	857252	S	41143	49316	90459	0.00172
Halopseudomonas oceani	1708783	S	6745	8576	15321	0.00029
Halopseudomonas sabulinigri	472181	S	5321	1610	6931	0.00013
Halopseudomonas yangmingensis	1720063	S	273	279	552	0.00001
Halopseudomonas pelagia	553151	S	267	214	481	0.00001
Halopseudomonas formosensis	1002526	S	104	113	217	0.00000
Halopseudomonas salina	1323744	S	40	7	47	0.00000
Halopseudomonas litoralis	797277	S	28	25	53	0.00000
Pseudomonas sp. SSM44	2487347	S	627	902	1529	0.00003
Pseudomonas sp. NBRC 111131	1661046	S	75	277	352	0.00001
Pseudomonas sp. AOB-7	2482750	S	57	74	131	0.00000
Pseudomonas sp.	306	S	30	165	195	0.00000
Pseudomonas sp. ZH-FAD	1852595	S	17	118	135	0.00000
Pseudomonas sp. IC_126	2547400	S	13	10	23	0.00000
Pseudomonas sp. SST3	2267882	S	12	31	43	0.00000
Pseudomonas khazarica	2502979	S	661	615	1276	0.00002
Pseudomonas chengduensis	489632	S	418	4130	4548	0.00009
Pseudomonas tohonis	2725477	S	374	565	939	0.00002
Pseudomonas mendocina	300	S	189	422	611	0.00001
Pseudomonas resinovorans	53412	S	13	6	19	0.00000
Pseudomonas saliphila	2586906	S	243	141	384	0.00001
Pseudomonas benzenivorans	556533	S	179	281	460	0.00001
Pseudomonas putida	303	S	122	270	392	0.00001
Pseudomonas profundi	1981513	S	135	177	312	0.00001
Pseudomonas bharatica	2692112	S	121	447	568	0.00001
Pseudomonas indica	137658	S	75	82	157	0.00000
Pseudomonas rhodesiae	76760	S	45	124	169	0.00000
Pseudomonas luteola	47886	S	39	6	45	0.00000
Pseudomonas borbori	289003	S	34	30	64	0.00000
Pseudomonas jilinensis	2078689	S	22	12	34	0.00000
Pseudomonadaceae bacterium UBA836	1952795	S	3658	4822	8480	0.00016
Pseudomonadaceae bacterium SI-3	2079806	S	51	111	162	0.00000
Stutzerimonas stutzeri	316	S	631	1430	2061	0.00004
Stutzerimonas chloritidismutans	203192	S	367	11726	12093	0.00023
Stutzerimonas kunmingensis	1211807	S	15	335	350	0.00001
Stutzerimonas balearica	74829	S	378	1212	1590	0.00003
Stutzerimonas xanthomarina	271420	S	12	248	260	0.00000
Denitrificimonas caeni	521720	S	18	38	56	0.00000
Pseudomonadales bacterium	1891229	S	2178	1055	3233	0.00006
Gammaproteobacteria bacterium UBA2168	1948591	S	21	1	22	0.00000
Alteromonas macleodii	28108	S	196626	440937	637563	0.01213
Alteromonas australica	589873	S	84395	56776	141171	0.00269
Alteromonas mediterranea	314275	S	22792	45083	67875	0.00129
Alteromonas sp. RKMC-009	2267264	S	14745	4157	18902	0.00036
Alteromonas sp. IB21	2779369	S	4783	6088	10871	0.00021
Alteromonas sp. KUL106	2480799	S	372	184	556	0.00001
Alteromonas sp. KUL42	2480797	S	233	43	276	0.00001
Alteromonas sp. BL110	1714845	S	193	368	561	0.00001
Alteromonas sp. V450	1912139	S	191	170	361	0.00001
Alteromonas sp. KC3	2795688	S	181	68	249	0.00000
Alteromonas sp. KUL49	2480798	S	112	11	123	0.00000
Alteromonas sp. 38	2653129	S	109	126	235	0.00000
Alteromonas sp. ALT199	1298865	S	92	145	237	0.00000
Alteromonas sp. C1M14	2841567	S	28	2	30	0.00000
Alteromonas sp. MMG017	2822692	S	20	21	41	0.00000
Alteromonas abrolhosensis	1892904	S	13091	19050	32141	0.00061
Alteromonas marina	203795	S	6322	12630	18952	0.00036
Alteromonas alba	2079529	S	2687	29062	31749	0.00060
Alteromonas oceani	2071609	S	2084	12244	14328	0.00027
Alteromonas profundi	2696062	S	1519	1205	2724	0.00005
Alteromonas portus	2565549	S	1230	1459	2689	0.00005
Alteromonas antoniana	2803813	S	1219	1742	2961	0.00006
Alteromonas oceanisediminis	2836180	S	414	147	561	0.00001
Alteromonas gracilis	1479524	S	241	195	436	0.00001
Alteromonas naphthalenivorans	715451	S	229	507	736	0.00001
Alteromonas genovensis	471225	S	178	159	337	0.00001
Alteromonas lipotrueiana	2803815	S	122	40	162	0.00000
Alteromonas confluentis	1656094	S	76	13	89	0.00000
Alteromonas pelagimontana	1858656	S	65	17	82	0.00000
Alteromonas hispanica	315421	S	63	12	75	0.00000
Alteromonas lipolytica	1856405	S	23	5	28	0.00000
Alteromonas stellipolaris	233316	S	17	21	38	0.00000
Alteromonas halophila	516698	S	14	3	17	0.00000
Salinimonas iocasae	2572577	S	1252	498	1750	0.00003
Salinimonas chungwhensis	265425	S	219	46	265	0.00001
Salinimonas sediminis	2303538	S	129	123	252	0.00000
Salinimonas lutimaris	914153	S	74	30	104	0.00000
Salinimonas profundi	2729140	S	55	46	101	0.00000
Salinimonas marina	2785918	S	16	3	19	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	6494	34466	40960	0.00078
Alteromonadaceae bacterium	1916082	S	2708	2134	4842	0.00009
Marisediminitalea aggregata	634436	S	5954	1254	7208	0.00014
Glaciecola sp. UBA1851	1946570	S	39	9	48	0.00000
Glaciecola sp. XM2	1914931	S	29	1	30	0.00000
Glaciecola sp. HTCC2999	455436	S	28	5	33	0.00000
Aestuariibacter sp.	1872400	S	48	19	67	0.00000
Aestuariibacter sp. GS-14	2590670	S	20	7	27	0.00000
Neptunicella marina	2125989	S	83	23	106	0.00000
uncultured Paraglaciecola sp.	1765024	S	22	8	30	0.00000
Paraglaciecola chathamensis	368405	S	13	6	19	0.00000
Hydrocarboniclastica marina	2259620	S	49	18	67	0.00000
Aliiglaciecola lipolytica	477689	S	25	10	35	0.00000
Ningiella ruwaisensis	2364274	S	16	10	26	0.00000
Pseudoalteromonas sp. MEBiC 03607	2563601	S	17472	69165	86637	0.00165
Pseudoalteromonas sp. 0303	2743618	S	6399	98546	104945	0.00200
Pseudoalteromonas sp. XI10	1766621	S	1444	22014	23458	0.00045
Pseudoalteromonas sp. '520P1 No. 423'	1690037	S	1098	366	1464	0.00003
Pseudoalteromonas sp. NBT06-2	2025950	S	990	98	1088	0.00002
Pseudoalteromonas sp.	53249	S	628	3889	4517	0.00009
Pseudoalteromonas sp. T1lg23B	2077097	S	112	100	212	0.00000
Pseudoalteromonas arabiensis	874454	S	11864	15613	27477	0.00052
Pseudoalteromonas shioyasakiensis	1190813	S	4686	57364	62050	0.00118
Pseudoalteromonas gelatinilytica	1703256	S	1700	12083	13783	0.00026
Pseudoalteromonas lipolytica	570156	S	1029	4321	5350	0.00010
Pseudoalteromonas marina	267375	S	365	901	1266	0.00002
Pseudoalteromonas ruthenica	151081	S	197	74	271	0.00001
Pseudoalteromonas nigrifaciens	28109	S	151	1082	1233	0.00002
Pseudoalteromonas tetraodonis	43659	S	106	690	796	0.00002
Pseudoalteromonas atlantica	288	S	42	122	164	0.00000
Pseudoalteromonas haloplanktis	228	S	41	50	91	0.00000
Pseudoalteromonas piscicida	43662	S	41	216	257	0.00000
Pseudoalteromonas phenolica	161398	S	19	6	25	0.00000
Pseudoalteromonas piratica	1348114	S	17	15	32	0.00000
Pseudoalteromonas undina	43660	S	14	96	110	0.00000
Pseudoalteromonas aurantia	43654	S	13	26	39	0.00000
Algicola sp.	1872429	S	1151	785	1936	0.00004
Idiomarina baltica	190892	S	33410	46198	79608	0.00152
