name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	278478	194163	472641	0.17027
Erythrobacter sp. 3-20A1M	2653850	S	2405	1584	3989	0.00144
Erythrobacter sp. THAF29	2587851	S	159	42	201	0.00007
Erythrobacter sp. SDW2	2907154	S	32	11	43	0.00002
Erythrobacter sp. JK5	2829500	S	27	11	38	0.00001
Erythrobacter sp. HL-111	1798193	S	20	4	24	0.00001
Erythrobacter aureus	2182384	S	1986	481	2467	0.00089
Erythrobacter litoralis	39960	S	1078	889	1967	0.00071
Erythrobacter mangrovi	2739433	S	80	40	120	0.00004
Porphyrobacter sp. CACIAM 03H1	2003315	S	24	9	33	0.00001
Qipengyuania flava	192812	S	15930	11882	27812	0.01002
Qipengyuania sp. PHS-Z21	2909673	S	735	455	1190	0.00043
Qipengyuania sp. SS22	2979461	S	198	56	254	0.00009
Qipengyuania seohaensis	266951	S	153	59	212	0.00008
Qipengyuania aurantiaca	2867233	S	69	38	107	0.00004
Aurantiacibacter atlanticus	1648404	S	10523	4790	15313	0.00552
Croceicoccus marinus	450378	S	4763	3450	8213	0.00296
Croceicoccus sp. Ery15	1703338	S	2235	3251	5486	0.00198
Croceicoccus sp. Ery5	1703340	S	621	479	1100	0.00040
Croceicoccus sp. YJ47	2798724	S	188	446	634	0.00023
Croceicoccus naphthovorans	1348774	S	322	601	923	0.00033
Croceibacterium atlanticum	1267766	S	339	148	487	0.00018
Tsuneonella flava	2055955	S	316	103	419	0.00015
Altererythrobacter sp. B11	2060312	S	71	36	107	0.00004
Altererythrobacter epoxidivorans	361183	S	31	10	41	0.00001
Pelagerythrobacter marensis	543877	S	23	4	27	0.00001
Sphingobium yanoikuyae	13690	S	5835	28182	34017	0.01225
Sphingobium sp. YG1	2082188	S	1117	1975	3092	0.00111
Sphingobium sp. TKS	1315974	S	858	6680	7538	0.00272
Sphingobium sp. RSMS	520734	S	57	896	953	0.00034
Sphingobium sp. JS3065	2970925	S	21	110	131	0.00005
Sphingobium sp. MI1205	407020	S	12	107	119	0.00004
Sphingobium xenophagum	121428	S	1005	2739	3744	0.00135
Sphingobium fuliginis	336203	S	302	2300	2602	0.00094
Sphingobium baderi	1332080	S	204	2664	2868	0.00103
Sphingobium indicum	332055	S	105	602	707	0.00025
Sphingobium phenoxybenzoativorans	1592790	S	76	133	209	0.00008
Sphingobium herbicidovorans	76947	S	41	249	290	0.00010
Sphingobium chungbukense	56193	S	20	32	52	0.00002
Sphingobium cloacae	120107	S	14	105	119	0.00004
Novosphingopyxis iocasae	2762729	S	14286	9099	23385	0.00842
Sphingomonas sanxanigenens	397260	S	481	1067	1548	0.00056
Sphingomonas paucimobilis	13689	S	469	842	1311	0.00047
Sphingomonas bisphenolicum	296544	S	332	1066	1398	0.00050
Sphingomonas sp. IC081	304378	S	106	1450	1556	0.00056
