name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	483465	177799	661264	0.63112
Alteromonas mediterranea	314275	S	30236	14417	44653	0.04262
Alteromonas sp. RW2A1	1917158	S	1788	6194	7982	0.00762
Alteromonas sp. B31-7	2785913	S	967	10683	11650	0.01112
Alteromonas sp. RKMC-009	2267264	S	311	24	335	0.00032
Alteromonas sp. LMIT006	2961948	S	270	24	294	0.00028
Alteromonas sp. MB-3u-76	2058133	S	207	521	728	0.00069
Alteromonas sp. 76-1	2358187	S	122	84	206	0.00020
Alteromonas sp. BL110	1714845	S	112	24	136	0.00013
Alteromonas australica	589873	S	1240	5669	6909	0.00659
Alteromonas naphthalenivorans	715451	S	741	712	1453	0.00139
Alteromonas pelagimontana	1858656	S	60	4	64	0.00006
Salinimonas sediminis	2303538	S	128	77	205	0.00020
Salinimonas iocasae	2572577	S	69	29	98	0.00009
Pseudoalteromonas spongiae	298657	S	852	124	976	0.00093
Pseudoalteromonas sp. SCSIO 43101	2822847	S	219	120	339	0.00032
Pseudoalteromonas sp. SCSIO 43088	2822846	S	180	187	367	0.00035
Pseudoalteromonas sp. A41-2	2785910	S	35	979	1014	0.00097
Pseudoalteromonas sp. APM04	2699396	S	21	150	171	0.00016
Pseudoalteromonas sp. CF6-2	562716	S	13	47	60	0.00006
Pseudoalteromonas phenolica	161398	S	109	9	118	0.00011
Pseudoalteromonas donghaensis	621376	S	35	487	522	0.00050
Pseudoalteromonas lipolytica	570156	S	24	304	328	0.00031
Pseudoalteromonas shioyasakiensis	1190813	S	23	37	60	0.00006
Idiomarina loihiensis	135577	S	298	135	433	0.00041
Idiomarina sp. X4	2055892	S	40	110	150	0.00014
Idiomarina abyssalis	86102	S	24	8	32	0.00003
Idiomarina piscisalsi	1096243	S	17	39	56	0.00005
Colwellia sp. M166	2583805	S	21	63	84	0.00008
Marinobacter nauticus	2743	S	26795	3945	30740	0.02934
