100.00	9297443	0	R	1	root
99.03	9207593	0	R1	131567	  cellular organisms
98.30	9139397	0	D	2	    Bacteria
66.40	6173922	0	P	1224	      Pseudomonadota
61.50	5717750	0	C	1236	        Gammaproteobacteria
54.15	5034426	0	O	135622	          Alteromonadales
45.76	4254781	0	F	72275	            Alteromonadaceae
45.76	4254725	0	F1	2903219	              Alteromonas/Salinimonas group
45.69	4248365	0	G	226	                Alteromonas
17.07	1587110	0	G1	2614992	                  unclassified Alteromonas
16.66	1548548	1548548	S	2785913	                    Alteromonas sp. B31-7
0.24	22111	22111	S	1917158	                    Alteromonas sp. RW2A1
0.11	10196	10196	S	2058133	                    Alteromonas sp. MB-3u-76
0.02	2015	2015	S	1714845	                    Alteromonas sp. BL110
0.03	3029	3029	S	2358187	                    Alteromonas sp. 76-1
0.01	779	779	S	2267264	                    Alteromonas sp. RKMC-009
0.00	355	355	S	3002962	                    Alteromonas sp. 009811495
0.00	73	73	S	2961948	                    Alteromonas sp. LMIT006
11.61	1079658	1079658	S	28108	                  Alteromonas macleodii
15.06	1400456	1400456	S	589873	                  Alteromonas australica
1.83	169917	169917	S	314275	                  Alteromonas mediterranea
0.04	3467	3467	S	715451	                  Alteromonas naphthalenivorans
0.08	7555	7555	S	233316	                  Alteromonas stellipolaris
0.00	200	200	S	1858656	                  Alteromonas pelagimontana
0.07	6360	0	G	288793	                Salinimonas
0.07	6131	6131	S	2303538	                  Salinimonas sediminis
0.00	229	229	S	2572577	                  Salinimonas iocasae
0.00	24	0	G	1858563	              Alkalimarinus
0.00	24	0	G1	2625403	                unclassified Alkalimarinus
0.00	24	24	S	2961619	                  Alkalimarinus sp. A2M4
0.00	16	0	G	2894574	              Saccharobesus
0.00	16	16	S	2172099	                Saccharobesus litoralis
0.00	13	0	G	2650549	              Hydrocarboniclastica
0.00	13	13	S	2259620	                Hydrocarboniclastica marina
8.29	770368	0	F	267888	            Pseudoalteromonadaceae
8.29	770344	0	G	53246	              Pseudoalteromonas
2.23	206943	0	G1	194690	                unclassified Pseudoalteromonas
1.17	108912	108912	S	2490635	                  Pseudoalteromonas sp. Xi13
0.52	48402	48402	S	2799564	                  Pseudoalteromonas sp. LC2018020214
0.23	21157	21157	S	87791	                  Pseudoalteromonas sp. PS1M3
0.03	2332	2332	S	2822846	                  Pseudoalteromonas sp. SCSIO 43088
0.00	326	326	S	2822847	                  Pseudoalteromonas sp. SCSIO 43101
0.11	10531	10531	S	2785910	                  Pseudoalteromonas sp. A41-2
0.00	289	289	S	1390185	                  Pseudoalteromonas sp. DL-6
0.04	3388	3388	S	2692624	                  Pseudoalteromonas sp. M8
0.01	1195	1195	S	2699396	                  Pseudoalteromonas sp. APM04
0.02	2040	2040	S	2839744	                  Pseudoalteromonas sp. SiA1
0.02	2157	2157	S	2759705	                  Pseudoalteromonas sp. MT33b
0.02	1918	1918	S	327511	                  Pseudoalteromonas sp. A22
0.01	511	511	S	562716	                  Pseudoalteromonas sp. CF6-2
0.02	1762	1762	S	2752475	                  Pseudoalteromonas sp. JSTW
0.02	1517	1517	S	234831	                  Pseudoalteromonas sp. SM9913
0.00	109	109	S	1720343	                  Pseudoalteromonas sp. 1_2015MBL_MicDiv
0.00	389	389	S	1761891	                  Pseudoalteromonas sp. 13-15
4.34	403388	403388	S	176102	                Pseudoalteromonas agarivorans
0.07	6871	6871	S	161398	                Pseudoalteromonas phenolica
0.66	61817	61817	S	288	                Pseudoalteromonas atlantica
0.02	2274	2274	S	28107	                Pseudoalteromonas espejiana
0.53	48977	48977	S	621376	                Pseudoalteromonas donghaensis
0.02	1762	1762	S	227	                Pseudoalteromonas carrageenovora
0.01	671	671	S	298657	                Pseudoalteromonas spongiae
0.07	6735	6735	S	77608	                Pseudoalteromonas distincta
0.01	1292	1292	S	1190813	                Pseudoalteromonas shioyasakiensis
0.03	3241	3241	S	43660	                Pseudoalteromonas undina
0.06	5507	5507	S	28109	                Pseudoalteromonas nigrifaciens
0.00	229	229	S	182141	                Pseudoalteromonas prydzensis
0.10	9182	9182	S	570156	                Pseudoalteromonas lipolytica
0.07	6725	6725	S	152297	                Pseudoalteromonas issachenkonii
0.03	2616	2616	S	267375	                Pseudoalteromonas marina
0.01	566	566	S	166935	                Pseudoalteromonas translucida
0.01	965	965	S	43662	                Pseudoalteromonas piscicida
0.00	195	195	S	247523	                Pseudoalteromonas aliena
0.00	98	98	S	2518973	                Pseudoalteromonas rhizosphaerae
0.00	35	35	S	43657	                Pseudoalteromonas luteoviolacea
0.00	95	95	S	394751	                Pseudoalteromonas arctica
0.00	149	149	S	151081	                Pseudoalteromonas ruthenica
0.00	24	0	G	907197	              Psychrosphaera
0.00	24	24	S	1266052	                Psychrosphaera aestuarii
0.07	6277	0	F	267890	            Shewanellaceae
0.07	6277	0	G	22	              Shewanella
0.06	5530	0	G1	196818	                unclassified Shewanella
0.06	5254	5254	S	1930557	                  Shewanella sp. FDAARGOS_354
0.00	182	182	S	94122	                  Shewanella sp. ANA-3
0.00	93	93	S	351745	                  Shewanella sp. W3-18-1
0.00	126	126	S	1738770	                Shewanella inventionis
0.00	92	92	S	56812	                Shewanella frigidimarina
0.00	122	122	S	558541	                Shewanella chilikensis
0.00	275	275	S	332186	                Shewanella xiamenensis
0.00	35	35	S	260364	                Shewanella marisflavi
0.00	34	34	S	38313	                Shewanella algae
0.00	47	47	S	24	                Shewanella putrefaciens
0.00	12	12	S	225848	                Shewanella psychrophila
0.03	2449	0	F	267893	            Idiomarinaceae
0.03	2449	0	G	135575	              Idiomarina
0.01	1323	0	G1	2614829	                unclassified Idiomarina
0.01	1004	1004	S	2055892	                  Idiomarina sp. X4
0.00	319	319	S	2100422	                  Idiomarina sp. OT37-5b
0.01	595	595	S	135577	                Idiomarina loihiensis
0.00	218	218	S	86102	                Idiomarina abyssalis
0.00	310	310	S	1096243	                Idiomarina piscisalsi
0.01	550	0	F	267889	            Colwelliaceae
0.01	532	0	G	28228	              Colwellia
0.01	532	0	G1	196834	                unclassified Colwellia
0.01	532	532	S	2583805	                  Colwellia sp. M166
0.00	18	0	G	1407056	              Litorilituus
0.00	18	18	S	718192	                Litorilituus sediminis
4.16	386446	0	O	135619	          Oceanospirillales
4.00	371444	0	F	28256	            Halomonadaceae
2.98	277359	0	G	2745	              Halomonas
2.50	232562	232562	S	29570	                Halomonas meridiana
0.45	42254	0	G1	2609666	                unclassified Halomonas
0.06	5116	5116	S	2953657	                  Halomonas sp. DN3
0.24	22600	22600	S	2136172	                  Halomonas sp. SF2003
0.02	2154	2154	S	2855441	                  Halomonas sp. 18071143
0.12	11147	11147	S	1346287	                  Halomonas sp. A3H3
0.00	247	247	S	2785909	                  Halomonas sp. A40-4
0.00	232	232	S	2587849	                  Halomonas sp. THAF12
0.00	200	200	S	1504981	                  Halomonas sp. KO116
0.00	89	89	S	2893469	                  Halomonas sp. 7T
0.00	239	239	S	2883106	                  Halomonas sp. NyZ770
0.00	51	51	S	2832500	                  Halomonas sp. FeN2
0.00	42	42	S	2956797	                  Halomonas sp. Y3
0.00	67	67	S	2730360	                  Halomonas sp. PGE1
0.00	45	45	S	2306583	                  Halomonas sp. JS92-SW72
0.00	20	20	S	1610576	                  Halomonas sp. R57-5
0.02	1449	1449	S	2609667	                Halomonas piezotolerans
0.01	602	602	S	115561	                Halomonas hydrothermalis
0.00	463	463	S	664683	                Halomonas titanicae
0.00	26	26	S	2746	                Halomonas elongata
1.00	93374	0	G	204286	              Cobetia
0.51	47342	0	G1	2609414	                unclassified Cobetia
0.41	37675	37675	S	2661553	                  Cobetia sp. AM6
0.10	8853	8853	S	2758724	                  Cobetia sp. 4B
0.01	812	812	S	2609415	                  Cobetia sp. cqz5-12
0.48	44691	44691	S	1055104	                Cobetia amphilecti
0.01	837	837	S	1055101	                Cobetia pacifica
0.01	503	503	S	28258	                Cobetia marina
0.01	534	0	G	42054	              Chromohalobacter
0.01	534	534	S	158080	                Chromohalobacter salexigens
0.00	176	0	G	504090	              Kushneria
0.00	176	176	S	157779	                Kushneria marisflavi
0.08	7577	0	F	135620	            Oceanospirillaceae
0.07	6526	0	G	187492	              Thalassolituus
0.07	6375	6375	S	187493	                Thalassolituus oleivorans
0.00	131	0	G1	2624967	                unclassified Thalassolituus
0.00	131	131	S	2597518	                  Thalassolituus sp. C2-1
0.00	19	19	S	2742796	                Thalassolituus hydrocarbonoclasticus
0.01	498	0	G	3018276	              Aliamphritea
0.01	498	498	S	1524258	                Aliamphritea ceti
0.00	358	0	G	48075	              Marinobacterium
0.00	358	358	S	48076	                Marinobacterium georgiense
0.00	91	0	G	75687	              Neptunomonas
0.00	69	69	S	1572645	                Neptunomonas phycophila
0.00	21	21	S	417574	                Neptunomonas japonica
0.00	50	0	G	2893036	              Venatorbacter
0.00	50	50	S	2661630	                Venatorbacter cucullus
0.00	30	0	G	28253	              Marinomonas
0.00	30	30	S	2726122	                Marinomonas profundi
0.00	21	0	G	2066071	              Bacterioplanoides
0.00	21	0	G1	2630303	                unclassified Bacterioplanoides
0.00	21	21	S	2829569	                  Bacterioplanoides sp. SCSIO 12839
0.08	7405	0	F	224372	            Alcanivoracaceae
0.07	6866	0	G	59753	              Alcanivorax
0.06	5526	0	G1	2638842	                unclassified Alcanivorax
0.05	4339	4339	S	2259335	                  Alcanivorax sp. ALC70
0.01	595	595	S	2014542	                  Alcanivorax sp. N3-2A
0.01	592	592	S	1113728	                  Alcanivorax sp. NBRC 101098
0.01	1340	1340	S	59754	                Alcanivorax borkumensis
0.00	337	0	G	2025617	              Ketobacter
0.00	337	337	S	1917421	                Ketobacter alkanivorans
0.00	125	0	G	3020833	              Isoalcanivorax
0.00	125	125	S	1306787	                Isoalcanivorax pacificus
0.00	75	0	G	3020832	              Alloalcanivorax
0.00	75	75	S	1094342	                Alloalcanivorax xenomutans
0.00	19	0	F	191033	            Oleiphilaceae
0.00	19	0	G	141450	              Oleiphilus
0.00	19	19	S	141451	                Oleiphilus messinensis
2.66	247444	0	O	72274	          Pseudomonadales
1.92	178254	0	F	2887365	            Marinobacteraceae
1.92	178254	0	G	2742	              Marinobacter
0.79	73800	0	G1	83889	                unclassified Marinobacter
0.71	65990	65990	S	1671721	                  Marinobacter sp. CP1
0.02	1863	1863	S	2304594	                  Marinobacter sp. Arc7-DN-1
0.02	1971	1971	S	2886046	                  Marinobacter sp. AN1
0.03	2780	2780	S	1749259	                  Marinobacter sp. LQ44
0.01	896	896	S	1761794	                  Marinobacter sp. es.042
0.00	166	166	S	2488665	                  Marinobacter sp. NP-4(2019)
0.00	130	130	S	2547598	                  Marinobacter sp. JH2
0.89	82356	82356	S	2743	                Marinobacter nauticus
0.10	9027	9027	S	418719	                Marinobacter salsuginis
0.13	12054	12054	S	1033846	                Marinobacter adhaerens
0.01	1014	1014	S	1420917	                Marinobacter salarius
0.74	69189	0	F	135621	            Pseudomonadaceae
0.65	60307	0	G	2901189	              Halopseudomonas
0.50	46071	0	G1	136844	                Halopseudomonas pertucinogena group
0.50	46071	46071	S	857252	                  Halopseudomonas aestusnigri
0.14	12971	0	G1	2901190	                unclassified Halopseudomonas
0.02	1965	1965	S	2918528	                  Halopseudomonas sp. RR6
0.12	11005	11005	S	3015994	                  Halopseudomonas sp. MFKK-1
0.01	1024	1024	S	472181	                Halopseudomonas sabulinigri
