name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Candidatus Marinimicrobia bacterium UBA7300	1953254	S	5572648	708580	6281228	0.11839
Candidatus Marinimicrobia bacterium UBA2125	1953217	S	4851939	1607012	6458951	0.12174
Candidatus Marinimicrobia bacterium UBA7308	1953257	S	4016265	76844	4093109	0.07715
Candidatus Marinimicrobia bacterium UBA7301	1953255	S	3474676	147225	3621901	0.06827
Candidatus Marinimicrobia bacterium UBA6531	1953244	S	1931894	327573	2259467	0.04259
Candidatus Marinimicrobia bacterium	2026760	S	1200248	124531	1324779	0.02497
Candidatus Marinimicrobia bacterium UBA7303	1953256	S	824677	136714	961391	0.01812
Candidatus Marinimicrobia bacterium UBA1611	1953216	S	15511	2269	17780	0.00034
Candidatus Marinimicrobia bacterium 408169	1958814	S	6498	249	6747	0.00013
Candidatus Marinimicrobia bacterium REDSEA-S14_B6	1811603	S	4592	254	4846	0.00009
Candidatus Marinimicrobia bacterium UBA1134	1953213	S	4458	286	4744	0.00009
Marinimicrobia bacterium TCS55	1781246	S	2123	72	2195	0.00004
Candidatus Marinimicrobia bacterium UBA6931	1953249	S	1737	31	1768	0.00003
uncultured Candidatus Marinimicrobia bacterium	195045	S	428	83	511	0.00001
Marinimicrobia bacterium SCGC AAA003-L08	939844	S	286	1	287	0.00001
Candidatus Marinimicrobia bacterium UBA2986	1953231	S	266	5	271	0.00001
Gemmatimonadaceae bacterium	2026741	S	123070	14889	137959	0.00260
Gemmatimonadales bacterium UBA7889	1951131	S	25714	32091	57805	0.00109
Gemmatimonadales bacterium UBA1120	1951099	S	1525	3318	4843	0.00009
Gemmatimonadales bacterium UBA2989	1951111	S	373	103	476	0.00001
Gemmatimonadales bacterium UBA2988	1951110	S	183	1	184	0.00000
Gemmatimonadales bacterium UBA1142	1951102	S	138	19	157	0.00000
Gemmatimonadales bacterium UBA2982	1951109	S	43	0	43	0.00000
Gemmatimonadota bacterium	2026742	S	111101	10382	121483	0.00229
Mesonia mobilis	369791	S	14143	21507	35650	0.00067
Mesonia oceanica	2687242	S	2559	999	3558	0.00007
Mesonia sp.	1960830	S	943	1123	2066	0.00004
Mesonia aquimarina	1504967	S	301	154	455	0.00001
Mesonia phycicola	579105	S	40	5	45	0.00000
Zunongwangia profunda	398743	S	14267	15940	30207	0.00057
Zunongwangia atlantica	1502297	S	87	52	139	0.00000
Zunongwangia mangrovi	1334022	S	80	33	113	0.00000
Leeuwenhoekiella blandensis	360293	S	7409	4135	11544	0.00022
Leeuwenhoekiella aequorea	283736	S	470	273	743	0.00001
Leeuwenhoekiella palythoae	573501	S	80	20	100	0.00000
Leeuwenhoekiella sp. MAR_2009_132	1392489	S	25	8	33	0.00000
Leeuwenhoekiella nanhaiensis	1655491	S	31	13	44	0.00000
Salegentibacter mishustinae	270918	S	1751	3818	5569	0.00010
Salegentibacter sp. R32	1486285	S	1031	529	1560	0.00003
Salegentibacter sp. Hel_I_6	1250278	S	98	124	222	0.00000
Salegentibacter sp. 24	2183986	S	17	14	31	0.00000
Salegentibacter agarivorans	345907	S	53	76	129	0.00000
Salegentibacter salarius	435906	S	39	56	95	0.00000
Flavobacteriaceae bacterium	1871037	S	4435	1311	5746	0.00011
Flavobacteriaceae bacterium UBA3356	1951828	S	534	611	1145	0.00002
Flavobacteriaceae bacterium UBA3611	1951834	S	16	6	22	0.00000
Muricauda ruestringensis	111501	S	1310	737	2047	0.00004
Muricauda oceanensis	2499163	S	426	299	725	0.00001
Muricauda sp.	192149	S	262	136	398	0.00001
Muricauda sp. ARW1Y1	2663843	S	28	5	33	0.00000
Maribacter dokdonensis	320912	S	283	88	371	0.00001
Maribacter litoralis	2059726	S	73	50	123	0.00000
Croceivirga radicis	1929488	S	326	81	407	0.00001
Winogradskyella sp.	1883156	S	260	92	352	0.00001
Kordia sp. TARA_039_SRF	2530203	S	82	30	112	0.00000
