name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas australica	589873	S	17201568	4894918	22096486	0.30774
Alteromonas macleodii	28108	S	529441	584812	1114253	0.01552
Alteromonas mediterranea	314275	S	236263	194089	430352	0.00599
Alteromonas oceani	2071609	S	146679	365524	512203	0.00713
Alteromonas alba	2079529	S	90654	461487	552141	0.00769
Alteromonas sp. IB21	2779369	S	46729	27282	74011	0.00103
Alteromonas sp. LOR	1537994	S	3641	1487	5128	0.00007
Alteromonas sp. RKMC-009	2267264	S	3062	416	3478	0.00005
Alteromonas sp. BL110	1714845	S	3005	2723	5728	0.00008
Alteromonas sp. 38	2653129	S	2732	1559	4291	0.00006
Alteromonas sp. ALT199	1298865	S	1611	1210	2821	0.00004
Alteromonas sp. KC3	2795688	S	1395	246	1641	0.00002
Alteromonas sp. KUL106	2480799	S	1059	254	1313	0.00002
Alteromonas sp. KUL42	2480797	S	1026	93	1119	0.00002
Alteromonas sp. MMG017	2822692	S	972	526	1498	0.00002
Alteromonas sp. V450	1912139	S	530	223	753	0.00001
Alteromonas sp. 5E99-2	2817683	S	126	4	130	0.00000
Alteromonas sp. C1M14	2841567	S	43	2	45	0.00000
Alteromonas sp. KUL49	2480798	S	17	0	17	0.00000
Alteromonas antoniana	2803813	S	53688	30253	83941	0.00117
Alteromonas abrolhosensis	1892904	S	47130	33949	81079	0.00113
Alteromonas naphthalenivorans	715451	S	27781	27367	55148	0.00077
Alteromonas profundi	2696062	S	25050	10206	35256	0.00049
Alteromonas marina	203795	S	19879	20280	40159	0.00056
Alteromonas lipotrueiana	2803815	S	10790	2071	12861	0.00018
Alteromonas hispanica	315421	S	9696	925	10621	0.00015
Alteromonas oceanisediminis	2836180	S	7661	1154	8815	0.00012
Alteromonas portus	2565549	S	6389	3627	10016	0.00014
Alteromonas genovensis	471225	S	4574	2084	6658	0.00009
Alteromonas stellipolaris	233316	S	2095	1350	3445	0.00005
Alteromonas gracilis	1479524	S	1198	474	1672	0.00002
Alteromonas flava	2048003	S	1010	36	1046	0.00001
Alteromonas sediminis	2259342	S	800	16	816	0.00001
Alteromonas pelagimontana	1858656	S	503	51	554	0.00001
Alteromonas lipolytica	1856405	S	486	49	535	0.00001
Alteromonas halophila	516698	S	156	20	176	0.00000
Alteromonas confluentis	1656094	S	63	5	68	0.00000
Alteromonas facilis	2048004	S	15	0	15	0.00000
Salinimonas sediminis	2303538	S	2284	1303	3587	0.00005
Salinimonas chungwhensis	265425	S	1392	176	1568	0.00002
Salinimonas profundi	2729140	S	622	284	906	0.00001
Salinimonas lutimaris	914153	S	210	37	247	0.00000
Salinimonas iocasae	2572577	S	26	5	31	0.00000
Salinimonas marina	2785918	S	13	1	14	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	429789	1136235	1566024	0.02181
Alteromonadaceae bacterium	1916082	S	39143	12902	52045	0.00072
Alteromonadaceae bacterium XY-R5	1737567	S	217	7	224	0.00000
Marisediminitalea aggregata	634436	S	19042	2406	21448	0.00030
Paraglaciecola chathamensis	368405	S	2352	683	3035	0.00004
Paraglaciecola mesophila	197222	S	333	156	489	0.00001
Paraglaciecola polaris	222814	S	300	95	395	0.00001
Glaciecola sp. XM2	1914931	S	741	19	760	0.00001
Glaciecola sp. UBA1851	1946570	S	228	20	248	0.00000
Glaciecola sp. HTCC2999	455436	S	114	11	125	0.00000
uncultured Glaciecola sp.	291205	S	16	0	16	0.00000
Aliiglaciecola lipolytica	477689	S	888	62	950	0.00001
Aestuariibacter sp. A3R04	2841571	S	327	31	358	0.00000
Aestuariibacter sp.	1872400	S	207	127	334	0.00000
Aestuariibacter sp. GS-14	2590670	S	31	14	45	0.00000
Ningiella ruwaisensis	2364274	S	288	65	353	0.00000
Bowmanella denitrificans	366582	S	196	2	198	0.00000
Bowmanella sp. JS7-9	1605368	S	24	0	24	0.00000
Neptunicella marina	2125989	S	81	9	90	0.00000
Saccharobesus litoralis	2172099	S	63	2	65	0.00000
Hydrocarboniclastica marina	2259620	S	37	4	41	0.00000
Alishewanella agri	553384	S	23	10	33	0.00000
Algibacillus agarilyticus	2234133	S	12	0	12	0.00000
Pseudoalteromonas tetraodonis	43659	S	382962	835612	1218574	0.01697
Pseudoalteromonas atlantica	288	S	235922	240941	476863	0.00664
Pseudoalteromonas sp. MEBiC 03607	2563601	S	72604	98744	171348	0.00239
Pseudoalteromonas sp. 3D05	2045444	S	8850	3281	12131	0.00017
Pseudoalteromonas sp. DL-6	1390185	S	6180	12497	18677	0.00026
Pseudoalteromonas sp. P1-25	1723758	S	4306	3247	7553	0.00011
Pseudoalteromonas sp.	53249	S	4224	9085	13309	0.00019
Pseudoalteromonas sp. 0303	2743618	S	2557	13682	16239	0.00023
Pseudoalteromonas sp. NBT06-2	2025950	S	1194	56	1250	0.00002
Pseudoalteromonas sp. EB27	1938368	S	1132	2845	3977	0.00006
Pseudoalteromonas sp. A601	1967839	S	688	267	955	0.00001
Pseudoalteromonas sp. H71	1348395	S	675	498	1173	0.00002
Pseudoalteromonas sp. FUC4	2511201	S	233	592	825	0.00001
Pseudoalteromonas sp. Z1A8	2686354	S	181	326	507	0.00001
Pseudoalteromonas sp. H105	1348393	S	163	41	204	0.00000
Pseudoalteromonas sp. MMG007	2822684	S	97	94	191	0.00000
Pseudoalteromonas sp. BSi20652	388384	S	85	113	198	0.00000
Pseudoalteromonas sp. '520P1 No. 423'	1690037	S	74	10	84	0.00000
Pseudoalteromonas sp. T1lg23B	2077097	S	58	17	75	0.00000
Pseudoalteromonas sp. XI10	1766621	S	53	279	332	0.00000
Pseudoalteromonas sp. MSK9-3	1897633	S	34	30	64	0.00000
Pseudoalteromonas sp. MMG010	2822685	S	24	2	26	0.00000
Pseudoalteromonas marina	267375	S	61975	51128	113103	0.00158
Pseudoalteromonas lipolytica	570156	S	40621	56997	97618	0.00136
Pseudoalteromonas undina	43660	S	14869	33327	48196	0.00067
Pseudoalteromonas aurantia	43654	S	13939	2926	16865	0.00023
Pseudoalteromonas rhizosphaerae	2518973	S	4852	8897	13749	0.00019
Pseudoalteromonas carrageenovora	227	S	3648	5143	8791	0.00012
Pseudoalteromonas prydzensis	182141	S	2806	1838	4644	0.00006
Pseudoalteromonas shioyasakiensis	1190813	S	2367	9465	11832	0.00016
Pseudoalteromonas nigrifaciens	28109	S	2103	5011	7114	0.00010
Pseudoalteromonas arabiensis	874454	S	2031	874	2905	0.00004
Pseudoalteromonas espejiana	28107	S	1795	1391	3186	0.00004
Pseudoalteromonas distincta	77608	S	1784	6621	8405	0.00012
Pseudoalteromonas arctica	394751	S	1707	1647	3354	0.00005
Pseudoalteromonas fuliginea	1872678	S	572	1044	1616	0.00002
Pseudoalteromonas gelatinilytica	1703256	S	223	514	737	0.00001
Pseudoalteromonas ostreae	2774154	S	213	339	552	0.00001
Pseudoalteromonas haloplanktis	228	S	154	63	217	0.00000
Pseudoalteromonas neustonica	1840331	S	125	56	181	0.00000
Pseudoalteromonas translucida	166935	S	87	161	248	0.00000
Pseudoalteromonas piscicida	43662	S	73	124	197	0.00000
Pseudoalteromonas phenolica	161398	S	62	7	69	0.00000
Pseudoalteromonas piratica	1348114	S	37	11	48	0.00000
Pseudoalteromonas aliena	247523	S	23	15	38	0.00000
Pseudoalteromonas citrea	43655	S	22	12	34	0.00000
Pseudoalteromonas ulvae	107327	S	17	2	19	0.00000
Pseudoalteromonas spongiae	298657	S	16	16	32	0.00000
Pseudoalteromonas caenipelagi	2726988	S	15	3	18	0.00000
Pseudoalteromonas viridis	339617	S	14	16	30	0.00000
Pseudoalteromonas luteoviolacea	43657	S	12	1	13	0.00000
Algicola sp.	1872429	S	98	25	123	0.00000
Litorilituus sediminis	718192	S	14719	1389	16108	0.00022
Litorilituus lipolyticus	2491017	S	14216	934	15150	0.00021
Cognaticolwellia aestuarii	329993	S	19893	4154	24047	0.00033
Colwellia polaris	326537	S	2197	689	2886	0.00004
Colwellia sp.	56799	S	317	115	432	0.00001
Colwellia sp. RSH04	2305464	S	233	33	266	0.00000
Colwellia sp. D2M02	2841562	S	137	18	155	0.00000
Colwellia sp. C2M11	2841566	S	37	17	54	0.00000
Colwellia sp. Arc7-635	2497879	S	35	9	44	0.00000
Colwellia chukchiensis	641665	S	23	23	46	0.00000
Colwellia psychrerythraea	28229	S	13	3	16	0.00000
Colwellia echini	1982103	S	13	2	15	0.00000
Thalassotalea profundi	2036687	S	1225	421	1646	0.00002
Thalassotalea piscium	1230533	S	83	26	109	0.00000
Thalassotalea sp. G2M2-11	2787627	S	32	0	32	0.00000
Thalassotalea sp. PP2-459	1742724	S	12	1	13	0.00000
Idiomarina aquatica	1327752	S	3331	1279	4610	0.00006
Idiomarina baltica	190892	S	2613	4682	7295	0.00010
Idiomarina zobellii	86103	S	1639	3070	4709	0.00007
Idiomarina piscisalsi	1096243	S	267	366	633	0.00001
Idiomarina loihiensis	135577	S	151	77	228	0.00000
Idiomarina abyssalis	86102	S	82	46	128	0.00000
Idiomarina xiamenensis	1207041	S	80	7	87	0.00000
Idiomarina tyrosinivorans	1445662	S	58	12	70	0.00000
Idiomarina sp. MD25a	1889913	S	27	47	74	0.00000
Idiomarina sp. X4	2055892	S	22	37	59	0.00000
Idiomarina fontislapidosi	263723	S	31	13	44	0.00000
Pseudidiomarina aquimaris	641841	S	265	1120	1385	0.00002
Pseudidiomarina maritima	519453	S	71	349	420	0.00001
Pseudidiomarina atlantica	1517416	S	69	239	308	0.00000
Idiomarinaceae bacterium	1898113	S	529	1177	1706	0.00002
Shewanella sp. SG41-4	2760976	S	1251	193	1444	0.00002
Shewanella sp. 10N.286.51.B7	1880836	S	39	27	66	0.00000
Shewanella sp. UCD-KL12	1917163	S	13	0	13	0.00000
Shewanella vesiculosa	518738	S	133	17	150	0.00000
Shewanella inventionis	1738770	S	61	20	81	0.00000
Shewanella aestuarii	1028752	S	50	3	53	0.00000
Shewanella algidipiscicola	614070	S	43	9	52	0.00000
Shewanella saliphila	2282698	S	31	7	38	0.00000
Shewanella xiamenensis	332186	S	14	2	16	0.00000
Shewanella decolorationis	256839	S	12	5	17	0.00000
Motilimonas pumila	2303987	S	520	154	674	0.00001
Moritella sp. 5	2746231	S	20	45	65	0.00000
Moritella yayanosii	69539	S	33	40	73	0.00000
Moritella viscosa	80854	S	29	26	55	0.00000
Thalassolituus sp. UBA2107	1947659	S	4968386	6060378	11028764	0.15360
Thalassolituus sp. UBA674	1947666	S	5146	930	6076	0.00008
Thalassolituus sp. C2-1	2597518	S	3176	787	3963	0.00006
Thalassolituus sp. ESRF-bin27	2011150	S	206	4	210	0.00000
Thalassolituus sp. UBA1087	1947651	S	70	4	74	0.00000
Thalassolituus oleivorans	187493	S	6508	2066	8574	0.00012
Oleispira sp.	2024846	S	199568	35843	235411	0.00328
Oleispira antarctica	188908	S	1234	71	1305	0.00002
Oceanospirillaceae bacterium	1899355	S	104618	16776	121394	0.00169
Oceanospirillaceae bacterium UBA2001	1952988	S	228	91	319	0.00000
Oleibacter marinus	484498	S	95690	84118	179808	0.00250
Oleibacter sp.	2024845	S	164	44	208	0.00000
Neptuniibacter sp. UBA6509	1946976	S	80528	10456	90984	0.00127
Neptuniibacter pectenicola	1806669	S	453	228	681	0.00001
Neptuniibacter marinus	1806670	S	17	9	26	0.00000
Oceanobacter sp.	2030817	S	72631	12583	85214	0.00119
Bermanella sp.	2024825	S	18124	7893	26017	0.00036
Marinobacterium sp. xm-d-530	2497747	S	65	16255	16320	0.00023
Marinobacterium sp. A346	2851016	S	13	835	848	0.00001
Marinobacterium iners	48076	S	335	33	368	0.00001
Marinobacterium litorale	404770	S	14	2	16	0.00000
Marinomonas foliarum	491950	S	10401	4085	14486	0.00020
Marinomonas piezotolerans	2213058	S	243	8	251	0.00000
