name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gammaproteobacteria bacterium	1913989	S	1076251	500477	1576728	0.04997
gamma proteobacterium SCGC AAA007-O20	913327	S	86319	112601	198920	0.00630
Gammaproteobacteria bacterium UBA1119	1948582	S	29666	63096	92762	0.00294
gamma proteobacterium SCGC AB-629-P17	1131274	S	17650	43119	60769	0.00193
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	12169	18538	30707	0.00097
Gammaproteobacteria bacterium UBA7310	1948647	S	4995	3283	8278	0.00026
Gammaproteobacteria bacterium UBA3532	1948611	S	2548	3309	5857	0.00019
Gammaproteobacteria bacterium F7	1813817	S	384	91	475	0.00002
Gammaproteobacteria bacterium UBA1961	1948588	S	341	132	473	0.00001
Gammaproteobacteria bacterium UBA7803	1948658	S	285	709	994	0.00003
Gammaproteobacteria bacterium UBA6940	1948640	S	187	57	244	0.00001
Gammaproteobacteria bacterium UBA2675	1948596	S	176	2987	3163	0.00010
Gammaproteobacteria bacterium UBA7376	1948649	S	117	6	123	0.00000
Gammaproteobacteria bacterium UBA3498	1948609	S	75	25	100	0.00000
gamma proteobacterium HdN1	83406	S	50	53	103	0.00000
Gammaproteobacteria bacterium TMED225	1986748	S	47	59	106	0.00000
gamma proteobacterium SCGC AAA168-P09	1009426	S	25	23	48	0.00000
Gammaproteobacteria bacterium MFB021	1492922	S	12	51	63	0.00000
Alteromonas australica	589873	S	153395	94918	248313	0.00787
Alteromonas macleodii	28108	S	102130	208106	310236	0.00983
Alteromonas mediterranea	314275	S	67879	122898	190777	0.00605
Alteromonas sp. IB21	2779369	S	8344	9426	17770	0.00056
Alteromonas sp. RKMC-009	2267264	S	329	83	412	0.00001
Alteromonas sp. 38	2653129	S	231	235	466	0.00001
Alteromonas sp. ALT199	1298865	S	196	218	414	0.00001
Alteromonas sp. KC3	2795688	S	178	56	234	0.00001
Alteromonas sp. KUL106	2480799	S	134	56	190	0.00001
Alteromonas sp. KUL42	2480797	S	126	19	145	0.00000
Alteromonas sp. BL110	1714845	S	124	173	297	0.00001
Alteromonas sp. MMG017	2822692	S	124	110	234	0.00001
Alteromonas sp. V450	1912139	S	98	76	174	0.00001
Alteromonas sp. C1M14	2841567	S	57	4	61	0.00000
Alteromonas sp. LOR	1537994	S	16	11	27	0.00000
Alteromonas sp. 5E99-2	2817683	S	12	0	12	0.00000
Alteromonas alba	2079529	S	7433	67042	74475	0.00236
Alteromonas abrolhosensis	1892904	S	5295	6993	12288	0.00039
Alteromonas marina	203795	S	3656	6607	10263	0.00033
Alteromonas oceani	2071609	S	3497	18011	21508	0.00068
Alteromonas naphthalenivorans	715451	S	2822	5731	8553	0.00027
Alteromonas profundi	2696062	S	1619	1177	2796	0.00009
Alteromonas antoniana	2803813	S	1616	2120	3736	0.00012
Alteromonas portus	2565549	S	1334	1431	2765	0.00009
Alteromonas oceanisediminis	2836180	S	1192	368	1560	0.00005
Alteromonas gracilis	1479524	S	308	225	533	0.00002
Alteromonas lipotrueiana	2803815	S	232	66	298	0.00001
Alteromonas stellipolaris	233316	S	195	224	419	0.00001
Alteromonas hispanica	315421	S	189	32	221	0.00001
Alteromonas genovensis	471225	S	140	112	252	0.00001
Alteromonas pelagimontana	1858656	S	97	23	120	0.00000
Alteromonas lipolytica	1856405	S	46	9	55	0.00000
Alteromonas halophila	516698	S	19	4	23	0.00000
Alteromonas flava	2048003	S	18	1	19	0.00000
Salinimonas sediminis	2303538	S	133	122	255	0.00001
Salinimonas chungwhensis	265425	S	112	19	131	0.00000
Salinimonas profundi	2729140	S	82	60	142	0.00000
Salinimonas lutimaris	914153	S	14	5	19	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	80392	342635	423027	0.01341
Alteromonadaceae bacterium	1916082	S	2993	2039	5032	0.00016
