sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	chromosome	-	-	NODE_2_length_109457_cov_21.320864	109457	0.3990790904190687	100e200add37cc0d9733ae4dcf7a9015	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_9_length_58353_cov_7.694150	58353	0.38375062121913184	63ad766d79a68f11027774e2870ef44e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_48_length_19150_cov_6.739069	19150	0.4370757180156658	4af9fd6f5fc988e05d4b879271771181	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_141_length_11916_cov_3.832106	11916	0.45929842228935885	99d7304871e6d9f82b5cbff41587d189	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_271_length_9275_cov_11.459350	9275	0.40830188679245283	dcb1a4c5591500b8a3059764c2913229	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_335_length_8556_cov_14.070238	8556	0.4288218793828892	94d01fbe80e95e43032d77e3b05a28ad	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_411_length_7752_cov_20.284072	7752	0.3881578947368421	e50c1ecad09a665ac9e7d700b04c8720	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_431_length_7585_cov_2.256612	7585	0.37218193803559657	7f57c751720e15d82331f0ca2f98092f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_469_length_7367_cov_11.692350	7367	0.43138319533052805	0b7577984e8e9420ce6fb3fd9064444a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_497_length_7177_cov_4.053829	7177	0.35390831823881846	7058cf6729acbcf70f69dd30d5195834	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_807_length_5964_cov_4.952771	5964	0.47619047619047616	703ffdf51f662592a712d51b5af27744	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_819_length_5926_cov_2.666724	5926	0.3965575430307121	429255d1d1ccbcaa43bd0512ed3e24ac	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1965_length_4148_cov_3.592492	4148	0.4662487945998071	2ed74f090511ec384a4603fbce73a4bf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_2923_length_3480_cov_5.349009	3480	0.4189655172413793	316a0096f58d564ce11215b7b0b0926c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3523_length_3194_cov_2.355089	3194	0.4004383218534753	50212e5270098c2f6b685c57dd2228b1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3659_length_3128_cov_2.853747	3128	0.3967391304347826	05451ac374f4f697d14f9afe2ee19dd8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_5004_length_2716_cov_8.922048	2716	0.3858615611192931	9524ec0de00dd96553597bdb5c3f200a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_5584_length_2574_cov_3.273535	2574	0.34382284382284384	fbc28c7b6b964c87591604fe7b32cd35	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_5728_length_2544_cov_2.702658	2544	0.4925314465408805	7bc334a72230152266e519ea106b059f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_5738_length_2541_cov_1.628174	2541	0.5308933490751673	ff99a5290798e2bdb0e9a3539da563d8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
