name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas australica	589873	S	793124	283078	1076202	0.07812
Alteromonas macleodii	28108	S	62419	86742	149161	0.01083
Alteromonas mediterranea	314275	S	7947	8250	16197	0.00118
Alteromonas sp. RKMC-009	2267264	S	4089	737	4826	0.00035
Alteromonas sp. IB21	2779369	S	2496	1803	4299	0.00031
Alteromonas sp. ALT199	1298865	S	300	208	508	0.00004
Alteromonas sp. BL110	1714845	S	230	201	431	0.00003
Alteromonas sp. KUL42	2480797	S	115	11	126	0.00001
Alteromonas sp. KUL106	2480799	S	109	30	139	0.00001
Alteromonas sp. 38	2653129	S	71	49	120	0.00001
Alteromonas sp. V450	1912139	S	53	26	79	0.00001
Alteromonas sp. KC3	2795688	S	49	9	58	0.00000
Alteromonas sp. KUL49	2480798	S	24	1	25	0.00000
Alteromonas sp. MMG017	2822692	S	18	11	29	0.00000
Alteromonas alba	2079529	S	6399	36253	42652	0.00310
Alteromonas antoniana	2803813	S	3022	2359	5381	0.00039
Alteromonas abrolhosensis	1892904	S	2853	2649	5502	0.00040
Alteromonas oceanisediminis	2836180	S	2848	539	3387	0.00025
Alteromonas marina	203795	S	2294	2937	5231	0.00038
Alteromonas profundi	2696062	S	1846	1040	2886	0.00021
Alteromonas oceani	2071609	S	1699	5047	6746	0.00049
Alteromonas portus	2565549	S	1042	752	1794	0.00013
Alteromonas genovensis	471225	S	313	176	489	0.00004
Alteromonas naphthalenivorans	715451	S	120	151	271	0.00002
Alteromonas gracilis	1479524	S	118	58	176	0.00001
Alteromonas lipolytica	1856405	S	23	2	25	0.00000
Alteromonas hispanica	315421	S	19	2	21	0.00000
Alteromonas halophila	516698	S	17	3	20	0.00000
Alteromonas confluentis	1656094	S	13	1	14	0.00000
Salinimonas sediminis	2303538	S	195	164	359	0.00003
Salinimonas chungwhensis	265425	S	78	10	88	0.00001
Salinimonas iocasae	2572577	S	39	8	47	0.00000
Salinimonas profundi	2729140	S	23	11	34	0.00000
Salinimonas lutimaris	914153	S	20	4	24	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	43096	117366	160462	0.01165
Alteromonadaceae bacterium	1916082	S	1479	567	2046	0.00015
Marisediminitalea aggregata	634436	S	279	33	312	0.00002
Aliiglaciecola lipolytica	477689	S	146	7	153	0.00001
Glaciecola sp. UBA1851	1946570	S	62	7	69	0.00001
Glaciecola sp. XM2	1914931	S	45	1	46	0.00000
Glaciecola sp. HTCC2999	455436	S	29	3	32	0.00000
Bowmanella denitrificans	366582	S	56	0	56	0.00000
Neptunicella marina	2125989	S	24	3	27	0.00000
Ningiella ruwaisensis	2364274	S	18	5	23	0.00000
Hydrocarboniclastica marina	2259620	S	14	2	16	0.00000
Pseudoalteromonas shioyasakiensis	1190813	S	5398	47516	52914	0.00384
Pseudoalteromonas sp. MEBiC 03607	2563601	S	259	707	966	0.00007
Pseudoalteromonas sp. XI10	1766621	S	254	2905	3159	0.00023
Pseudoalteromonas sp. 0303	2743618	S	248	2812	3060	0.00022
Pseudoalteromonas sp. NBT06-2	2025950	S	148	10	158	0.00001
Pseudoalteromonas sp.	53249	S	144	658	802	0.00006
Pseudoalteromonas sp. HM-SA03	2029678	S	125	644	769	0.00006
Pseudoalteromonas sp. T1lg23B	2077097	S	54	35	89	0.00001
Pseudoalteromonas sp. '520P1 No. 423'	1690037	S	17	3	20	0.00000
Pseudoalteromonas gelatinilytica	1703256	S	225	1179	1404	0.00010
Pseudoalteromonas lipolytica	570156	S	204	620	824	0.00006
Pseudoalteromonas arabiensis	874454	S	72	68	140	0.00001
Pseudoalteromonas ruthenica	151081	S	55	12	67	0.00000
Pseudoalteromonas rhizosphaerae	2518973	S	32	131	163	0.00001
Pseudoalteromonas atlantica	288	S	23	51	74	0.00001
Pseudoalteromonas piscicida	43662	S	19	73	92	0.00001
Pseudoalteromonas marina	267375	S	16	27	43	0.00000
Idiomarina loihiensis	135577	S	917	440	1357	0.00010
Idiomarina baltica	190892	S	655	637	1292	0.00009
Idiomarina abyssalis	86102	S	184	93	277	0.00002
Idiomarina aquatica	1327752	S	155	56	211	0.00002
Idiomarina zobellii	86103	S	112	162	274	0.00002
Idiomarina piscisalsi	1096243	S	31	32	63	0.00000
Idiomarina seosinensis	281739	S	28	7	35	0.00000
Idiomarina xiamenensis	1207041	S	19	2	21	0.00000
Idiomarinaceae bacterium	1898113	S	172	131	303	0.00002
Pseudidiomarina aquimaris	641841	S	45	25	70	0.00001
Litorilituus sediminis	718192	S	767	135	902	0.00007
Colwellia sp. 39_35_sub15_T18	1856279	S	13	40	53	0.00000
Acidiferrobacteraceae bacterium	2024893	S	513354	275598	788952	0.05727
Gammaproteobacteria bacterium	1913989	S	376048	82071	458119	0.03326
Gammaproteobacteria bacterium UBA6940	1948640	S	31794	4479	36273	0.00263
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	10090	6761	16851	0.00122
gamma proteobacterium SCGC AAA007-O20	913327	S	5013	2787	7800	0.00057
gamma proteobacterium SCGC AB-629-P17	1131274	S	2489	3065	5554	0.00040
Gammaproteobacteria bacterium UBA3532	1948611	S	668	373	1041	0.00008
Gammaproteobacteria bacterium UBA1119	1948582	S	441	374	815	0.00006
Gammaproteobacteria bacterium UBA7310	1948647	S	230	68	298	0.00002
Gammaproteobacteria bacterium UBA1961	1948588	S	77	15	92	0.00001
Gammaproteobacteria bacterium UBA7803	1948658	S	43	44	87	0.00001
Gammaproteobacteria bacterium UBA2955	1948602	S	25	2	27	0.00000
Gammaproteobacteria bacterium UBA3498	1948609	S	14	2	16	0.00000
gamma proteobacterium HdN1	83406	S	14	6	20	0.00000
Marinobacter nauticus	2743	S	28692	15471	44163	0.00321
Marinobacter segnicrescens	430453	S	11993	5159	17152	0.00125
Marinobacter sp.	50741	S	1889	1372	3261	0.00024
Marinobacter sp. B9-2	2137198	S	739	2478	3217	0.00023
Marinobacter sp. LQ44	1749259	S	372	854	1226	0.00009
Marinobacter sp. Arc7-DN-1	2304594	S	71	62	133	0.00001
Marinobacter sp. es.042	1761794	S	70	191	261	0.00002
Marinobacter sp. AC-23	1879031	S	47	8	55	0.00000
Marinobacter sp. F3R08	2841559	S	38	11	49	0.00000
Marinobacter sp. EhC06	1849169	S	20	34	54	0.00000
Marinobacter sp. BW6	2592624	S	20	15	35	0.00000
