name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alcanivorax sp. DSM 26293	1798238	S	108712	147434	256146	0.07908
Alcanivorax sp. DG881	236097	S	13669	12325	25994	0.00803
Alcanivorax sp.	1872427	S	13510	10073	23583	0.00728
Alcanivorax sp. DP30	2606217	S	153	61	214	0.00007
Alcanivorax sp. UBA4485	1945988	S	87	88	175	0.00005
Alcanivorax jadensis	64988	S	10154	7425	17579	0.00543
Alcanivorax borkumensis	59754	S	4147	1509	5656	0.00175
Alcanivorax hongdengensis	519051	S	590	292	882	0.00027
Alcanivorax profundi	2338368	S	182	561	743	0.00023
Alcanivorax nanhaiticus	1177154	S	45	58	103	0.00003
Alcanivorax sediminis	2663008	S	25	9	34	0.00001
Alcanivoracaceae bacterium	2024895	S	1445	1428	2873	0.00089
Alloalcanivorax venustensis	172371	S	1046	2789	3835	0.00118
Alloalcanivorax profundimaris	2735259	S	14	16	30	0.00001
Halomonas aquamarina	77097	S	1698	8555	10253	0.00317
Halomonas sp. UBA3074	1946584	S	312	542	854	0.00026
Halomonas sp.	1486246	S	45	29	74	0.00002
Halomonas piezotolerans	2609667	S	288	404	692	0.00021
Halomonas lionensis	1144478	S	164	673	837	0.00026
Halomonas titanicae	664683	S	45	150	195	0.00006
Halomonas sulfidaeris	115553	S	41	17	58	0.00002
Halomonas meridiana	29570	S	33	59	92	0.00003
Halomonas sedimenti	2729618	S	28	62	90	0.00003
Halomonas salicampi	1449798	S	27	11	38	0.00001
Halomonas maris	2729617	S	14	52	66	0.00002
Halomonas hamiltonii	502829	S	13	49	62	0.00002
Salinicola salarius	430457	S	286	171	457	0.00014
Salinicola sp.	1978524	S	78	93	171	0.00005
Oceanospirillaceae bacterium	1899355	S	3345	893	4238	0.00131
Thalassolituus oleivorans	187493	S	2360	1174	3534	0.00109
Thalassolituus sp. UBA2107	1947659	S	163	624	787	0.00024
Oleibacter marinus	484498	S	42	102	144	0.00004
Oceanobacter sp.	2030817	S	51	11	62	0.00002
Bermanella sp.	2024825	S	16	9	25	0.00001
Gammaproteobacteria bacterium	1913989	S	136844	28871	165715	0.05116
Gammaproteobacteria bacterium UBA6940	1948640	S	816	108	924	0.00029
gamma proteobacterium SCGC AAA007-O20	913327	S	442	175	617	0.00019
Gammaproteobacteria bacterium UBA1119	1948582	S	140	55	195	0.00006
gamma proteobacterium SCGC AB-629-P17	1131274	S	128	173	301	0.00009
Gammaproteobacteria bacterium UBA3532	1948611	S	42	17	59	0.00002
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	30	16	46	0.00001
Gammaproteobacteria bacterium UBA1961	1948588	S	21	4	25	0.00001
Gammaproteobacteria bacterium UBA2675	1948596	S	15	38	53	0.00002
Alteromonas mediterranea	314275	S	9968	12809	22777	0.00703
Alteromonas macleodii	28108	S	4629	9684	14313	0.00442
Alteromonas australica	589873	S	3306	1479	4785	0.00148
Alteromonas antoniana	2803813	S	410	278	688	0.00021
Alteromonas confluentis	1656094	S	348	41	389	0.00012
Alteromonas abrolhosensis	1892904	S	317	425	742	0.00023
Alteromonas sp. IB21	2779369	S	140	150	290	0.00009
Alteromonas sp. RKMC-009	2267264	S	21	3	24	0.00001
Alteromonas sp. V450	1912139	S	18	13	31	0.00001
Alteromonas sp. LOR	1537994	S	16	12	28	0.00001
Alteromonas sp. KUL42	2480797	S	13	2	15	0.00000
Alteromonas genovensis	471225	S	258	220	478	0.00015
Alteromonas marina	203795	S	202	400	602	0.00019
Alteromonas profundi	2696062	S	149	83	232	0.00007
Alteromonas hispanica	315421	S	95	15	110	0.00003
Alteromonas alba	2079529	S	48	339	387	0.00012
Alteromonas oceani	2071609	S	40	137	177	0.00005
Alteromonas portus	2565549	S	35	37	72	0.00002
Alteromonas naphthalenivorans	715451	S	30	49	79	0.00002
Alteromonas oceanisediminis	2836180	S	29	6	35	0.00001
Alteromonas gracilis	1479524	S	12	8	20	0.00001
Salinimonas sediminis	2303538	S	117	74	191	0.00006
Alteromonadaceae bacterium UBA2620	1951386	S	90	308	398	0.00012
Alteromonadaceae bacterium	1916082	S	77	32	109	0.00003
Marisediminitalea aggregata	634436	S	56	9	65	0.00002
Pseudoalteromonas atlantica	288	S	6861	12625	19486	0.00602
Pseudoalteromonas arabiensis	874454	S	1310	1036	2346	0.00072
Pseudoalteromonas ruthenica	151081	S	664	135	799	0.00025
Pseudoalteromonas shioyasakiensis	1190813	S	246	1791	2037	0.00063
Pseudoalteromonas sp. P1-25	1723758	S	38	53	91	0.00003
Pseudoalteromonas sp.	53249	S	16	67	83	0.00003
Pseudoalteromonas sp. 0303	2743618	S	13	137	150	0.00005
Pseudoalteromonas tetraodonis	43659	S	112	434	546	0.00017
Pseudoalteromonas prydzensis	182141	S	92	108	200	0.00006
Pseudoalteromonas lipolytica	570156	S	24	60	84	0.00003
Pseudoalteromonas nigrifaciens	28109	S	20	83	103	0.00003
Pseudoalteromonas carrageenovora	227	S	19	48	67	0.00002
Pseudoalteromonas haloplanktis	228	S	14	10	24	0.00001
Idiomarina baltica	190892	S	274	370	644	0.00020
Idiomarina loihiensis	135577	S	202	122	324	0.00010
Idiomarina zobellii	86103	S	137	327	464	0.00014
Idiomarina aquatica	1327752	S	84	34	118	0.00004
Idiomarina piscisalsi	1096243	S	25	45	70	0.00002
Idiomarinaceae bacterium	1898113	S	78	74	152	0.00005
Marinobacter salarius	1420917	S	2013	3690	5703	0.00176
Marinobacter manganoxydans	1150997	S	1248	18884	20132	0.00622
Marinobacter alexandrii	2570351	S	1244	459	1703	0.00053
Marinobacter nauticus	2743	S	1155	649	1804	0.00056
Marinobacter sp. B9-2	2137198	S	356	1290	1646	0.00051
Marinobacter sp.	50741	S	219	173	392	0.00012
Marinobacter sp. Arc7-DN-1	2304594	S	76	64	140	0.00004
Marinobacter sp. es.042	1761794	S	30	90	120	0.00004
Marinobacter sp. EhC06	1849169	S	21	39	60	0.00002
Marinobacter sp. BW6	2592624	S	15	12	27	0.00001
Marinobacter flavimaris	262076	S	393	6231	6624	0.00205
Marinobacter adhaerens	1033846	S	327	2657	2984	0.00092
Marinobacter vinifirmus	355591	S	247	311	558	0.00017
Marinobacter salsuginis	418719	S	161	160	321	0.00010
Marinobacter fuscus	2109942	S	66	76	142	0.00004
Marinobacter antarcticus	564117	S	59	22	81	0.00003
Marinobacter algicola	236100	S	30	32	62	0.00002
Marinobacter maroccanus	2055143	S	25	31	56	0.00002
Marinobacter oulmenensis	643747	S	20	2	22	0.00001
Marinobacter segnicrescens	430453	S	12	4	16	0.00000
Stutzerimonas stutzeri	316	S	5229	6570	11799	0.00364
Stutzerimonas chloritidismutans	203192	S	53	935	988	0.00031
Stutzerimonas kunmingensis	1211807	S	38	461	499	0.00015
Halopseudomonas gallaeciensis	857227	S	575	405	980	0.00030
Halopseudomonas pachastrellae	254161	S	216	206	422	0.00013
Halopseudomonas aestusnigri	857252	S	73	50	123	0.00004
Pseudomonadaceae bacterium SI-3	2079806	S	418	453	871	0.00027
Pseudomonadaceae bacterium	1914538	S	20	15	35	0.00001
Pseudomonas marincola	437900	S	140	86	226	0.00007
Pseudomonas sp. SSM44	2487347	S	41	31	72	0.00002
Pseudomonas sp. SST3	2267882	S	39	108	147	0.00005
Pseudomonadales bacterium	1891229	S	42	8	50	0.00002
Methylophaga sp.	2024840	S	5957	1478	7435	0.00230
Methylophaga sp. UBA2689	1946878	S	369	424	793	0.00024
Methylophaga sp. UBA3192	1946882	S	27	6	33	0.00001
Methylophaga aminisulfidivorans	230105	S	2387	1574	3961	0.00122
Methylophaga sulfidovorans	45496	S	30	11	41	0.00001
Methylophaga thiooxydans	392484	S	21	2	23	0.00001
uncultured Francisellaceae bacterium	393692	S	140	2	142	0.00004
Thiotrichales bacterium	2026796	S	115	15	130	0.00004
Thiotrichaceae bacterium	2030882	S	40	2	42	0.00001
Spongiibacter marinus	354246	S	5243	2739	7982	0.00246
Spongiibacter tropicus	454602	S	1570	949	2519	0.00078
Spongiibacter nanhainus	2794344	S	85	12	97	0.00003
Spongiibacter pelagi	2760804	S	51	25	76	0.00002
Spongiibacter sp. IMCC21906	1620392	S	15	4	19	0.00001
Zhongshania sp.	1971902	S	52	2	54	0.00002
Porticoccaceae bacterium UBA1117	1952748	S	450	39	489	0.00015
uncultured SAR92 cluster bacterium	1118066	S	35	10	45	0.00001
Porticoccaceae bacterium	2026782	S	29	11	40	0.00001
Porticoccus sp.	2024853	S	13	12	25	0.00001
Halieaceae bacterium UBA5085	1951918	S	281	64	345	0.00011
Marinimicrobium agarilyticum	306546	S	25	1	26	0.00001
Acinetobacter johnsonii	40214	S	88	710	798	0.00025
Acinetobacter venetianus	52133	S	80	177	257	0.00008
Acinetobacter modestus	1776740	S	27	317	344	0.00011
Psychrobacter submarinus	154108	S	59	114	173	0.00005
Psychrobacter pacificensis	112002	S	28	260	288	0.00009
Acidiferrobacteraceae bacterium	2024893	S	1468	737	2205	0.00068
