100.00	39511335	0	R	1	root
100.00	39511335	0	R1	131567	  cellular organisms
79.65	31470590	0	D	2	    Bacteria
36.30	14343459	0	P	1224	      Pseudomonadota
19.33	7637028	0	C	28211	        Alphaproteobacteria
8.95	3535767	0	O	204457	          Sphingomonadales
7.22	2851910	0	F	335929	            Erythrobacteraceae
3.59	1420083	0	F1	2800788	              Erythrobacter/Porphyrobacter group
3.59	1420020	0	G	1041	                Erythrobacter
3.59	1417687	0	G1	2633097	                  unclassified Erythrobacter
2.85	1127286	1127286	S	2785907	                    Erythrobacter sp. A30-3
0.41	162673	162673	S	1042	                    Erythrobacter sp.
0.23	91651	91651	S	2653850	                    Erythrobacter sp. 3-20A1M
0.09	35111	35111	S	1822240	                    Erythrobacter sp. HI0063
0.00	538	538	S	2793063	                    Erythrobacter sp. YJ-T3-07
0.00	170	170	S	1946469	                    Erythrobacter sp. UBA1916
0.00	173	173	S	1946470	                    Erythrobacter sp. UBA2510
0.00	41	41	S	499656	                    Erythrobacter sp. AP23
0.00	23	23	S	1603897	                    Erythrobacter sp. SG61-1L
0.00	16	16	S	161528	                    Erythrobacter sp. SD-21
0.00	1448	1448	S	39960	                  Erythrobacter litoralis
0.00	782	782	S	2182384	                  Erythrobacter aureus
0.00	101	101	S	1044	                  Erythrobacter longus
0.00	62	0	G	1111	                Porphyrobacter
0.00	62	0	G1	2683265	                  unclassified Porphyrobacter
0.00	62	62	S	2547601	                    Porphyrobacter sp. YT40
3.30	1302504	0	G	1295327	              Croceicoccus
3.29	1299120	0	G1	2629967	                unclassified Croceicoccus
3.29	1298779	1298779	S	1927144	                  Croceicoccus sp.
0.00	340	340	S	2798724	                  Croceicoccus sp. YJ47
0.00	1345	1345	S	2571150	                Croceicoccus sediminis
0.00	1030	1030	S	450378	                Croceicoccus marinus
0.00	805	805	S	1703339	                Croceicoccus mobilis
0.00	92	92	S	1348774	                Croceicoccus naphthovorans
0.00	52	52	S	2835536	                Croceicoccus gelatinilyticus
0.00	39	39	S	1703341	                Croceicoccus pelagius
0.00	18	18	S	1783232	                Croceicoccus bisphenolivorans
0.30	118567	0	G	1855416	              Qipengyuania
0.13	50385	50385	S	994320	                Qipengyuania pelagi
0.10	40032	40032	S	225971	                Qipengyuania citrea
0.07	26001	26001	S	192812	                Qipengyuania flava
0.00	1951	1951	S	291985	                Qipengyuania vulgaris
0.00	82	82	S	1463597	                Qipengyuania oceanensis
0.00	81	81	S	604088	                Qipengyuania nanhaisediminis
0.00	32	32	S	266951	                Qipengyuania seohaensis
0.01	3855	0	G	2800681	              Aurantiacibacter
0.01	2177	2177	S	2307003	                Aurantiacibacter zhengii
0.00	1544	1544	S	1648404	                Aurantiacibacter atlanticus
0.00	53	53	S	2488860	                Aurantiacibacter spongiae
0.00	80	80	S	1784712	                Aurantiacibacter xanthus
0.01	2516	0	G	2800685	              Pelagerythrobacter
0.00	1196	1196	S	2306995	                Pelagerythrobacter aerophilus
0.00	1210	1210	S	538382	                Pelagerythrobacter marinus
0.00	109	109	S	543877	                Pelagerythrobacter marensis
0.00	1390	0	G	2792293	              Pseudopontixanthobacter
0.00	1390	1390	S	2726450	                Pseudopontixanthobacter vadosimaris
0.00	1121	0	G	2800679	              Altericroceibacterium
0.00	929	929	S	2320269	                Altericroceibacterium spongiae
