name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Prochlorococcus marinus	1219	S	30451	278498	308949	0.59679
Prochlorococcus sp. MIT 0604	1501268	S	722	99293	100015	0.19320
Candidatus Atelocyanobacterium thalassa	713887	S	15	48	63	0.00012
Microbacterium luteum	2782167	S	89	286	375	0.00072
Microbacterium schleiferi	69362	S	23	81	104	0.00020
Microbacterium chocolatum	84292	S	22	93	115	0.00022
Chryseoglobus indicus	2750620	S	29	232	261	0.00050
Chryseoglobus sp. 28M-23	2772253	S	15	88	103	0.00020
Rhodococcus fascians	1828	S	69	106	175	0.00034
Rhodococcus pyridinivorans	103816	S	61	639	700	0.00135
Mycolicibacterium poriferae	39694	S	42	76	118	0.00023
Nocardioides marinisabuli	419476	S	15	181	196	0.00038
Pseudonocardia sp. AL041005-10	445576	S	44	199	243	0.00047
Candidatus Pelagibacter sp. RS40	1977865	S	4079	1868	5947	0.01149
Candidatus Pelagibacter sp. RS39	1977864	S	3106	3036	6142	0.01186
Candidatus Pelagibacter sp. FZCC0015	2268451	S	907	1039	1946	0.00376
Sulfitobacter sp. SK025	1389011	S	64	3802	3866	0.00747
Sulfitobacter pontiacus	60137	S	84	5796	5880	0.01136
Sulfitobacter indolifex	225422	S	34	238	272	0.00053
Sulfitobacter mediterraneus	83219	S	26	407	433	0.00084
Sulfitobacter faviae	1775881	S	18	133	151	0.00029
Phaeobacter inhibens	221822	S	13	46	59	0.00011
Tritonibacter mobilis	379347	S	144	695	839	0.00162
Pseudooceanicola atlanticus	1461694	S	60	31	91	0.00018
Hyphomonas sp. KY3	2016196	S	11005	2495	13500	0.02608
Hyphomonas atlantica	1280948	S	281	76	357	0.00069
Qipengyuania flava	192812	S	2464	2554	5018	0.00969
Qipengyuania sp. SS22	2979461	S	23	9	32	0.00006
Qipengyuania sp. PHS-Z21	2909673	S	12	9	21	0.00004
Erythrobacter sp. A30-3	2785907	S	2411	2715	5126	0.00990
Erythrobacter litoralis	39960	S	71	99	170	0.00033
Croceicoccus sp. Ery15	1703338	S	25	60	85	0.00016
Croceicoccus sp. Ery5	1703340	S	18	23	41	0.00008
Croceicoccus marinus	450378	S	45	53	98	0.00019
Aurantiacibacter atlanticus	1648404	S	61	43	104	0.00020
Tsuneonella flava	2055955	S	20	11	31	0.00006
Citromicrobium sp. JL477	1634516	S	1646	1094	2740	0.00529
Sphingobium yanoikuyae	13690	S	27	167	194	0.00037
Sphingobium xenophagum	121428	S	13	47	60	0.00012
Sphingosinithalassobacter tenebrarum	2711215	S	23	10	33	0.00006
Novosphingopyxis iocasae	2762729	S	13	11	24	0.00005
Roseibium aggregatum	187304	S	364	120	484	0.00093
Agrobacterium salinitolerans	1183413	S	54	207	261	0.00050
Agrobacterium tumefaciens	358	S	20	159	179	0.00035
Acuticoccus sp. I52.16.1	2928472	S	70	17	87	0.00017
Devosia sp. I507	2083786	S	14	9	23	0.00004
Thalassospira sp. GO-4	2946605	S	124	48	172	0.00033
Glycocaulis alkaliphilus	1434191	S	61	4	65	0.00013
Maricaulis maris	74318	S	34	5	39	0.00008
Marinicauda algicola	2029849	S	28	9	37	0.00007
Alteromonas macleodii	28108	S	9333	9138	18471	0.03568
