name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	735	1267	2002	0.10521
Sulfitobacter sp. D7	1968541	S	311	293	604	0.03174
Sulfitobacter alexandrii	1917485	S	58	145	203	0.01067
Sulfitobacter mediterraneus	83219	S	21	14	35	0.00184
Salipiger abyssi	1250539	S	358	373	731	0.03842
Pseudosulfitobacter pseudonitzschiae	1402135	S	134	66	200	0.01051
Dinoroseobacter shibae	215813	S	130	353	483	0.02538
Roseovarius mucosus	215743	S	35	213	248	0.01303
Roseovarius sp. THAF27	2587850	S	22	26	48	0.00252
Roseovarius indicus	540747	S	23	39	62	0.00326
Celeribacter baekdonensis	875171	S	35	65	100	0.00526
Celeribacter indicus	1208324	S	19	112	131	0.00688
Octadecabacter sp. SW4	2602067	S	34	51	85	0.00447
Ruegeria sp. TM1040	292414	S	15	3	18	0.00095
Ruegeria sp. THAF33	2587853	S	13	4	17	0.00089
Yoonia vestfoldensis	245188	S	142	1256	1398	0.07347
Novosphingobium resinovorum	158500	S	86	30	116	0.00610
Novosphingobium sp. EMRT-2	2571749	S	50	30	80	0.00420
Novosphingobium sp. P6W	1609758	S	12	3	15	0.00079
Novosphingobium pentaromativorans	205844	S	37	6	43	0.00226
Novosphingobium decolorationis	2698673	S	13	40	53	0.00279
Sphingobium sp. TKS	1315974	S	26	73	99	0.00520
Sphingobium sp. MI1205	407020	S	13	59	72	0.00378
Sphingobium cloacae	120107	S	33	124	157	0.00825
Sphingobium baderi	1332080	S	33	89	122	0.00641
Sphingomonas sanxanigenens	397260	S	90	84	174	0.00914
Sphingomonas sp. IC081	304378	S	67	75	142	0.00746
Sphingopyxis lindanitolerans	2054227	S	48	761	809	0.04251
Sphingopyxis sp. FD7	1914525	S	24	28	52	0.00273
Sphingopyxis sp. 113P3	292913	S	13	11	24	0.00126
Sphingopyxis macrogoltabida	33050	S	17	27	44	0.00231
Tardibacter chloracetimidivorans	1921510	S	30	84	114	0.00599
Rhizorhabdus dicambivorans	1850238	S	21	142	163	0.00857
Porphyrobacter sp. YT40	2547601	S	483	274	757	0.03978
Aurantiacibacter atlanticus	1648404	S	161	966	1127	0.05923
Croceicoccus marinus	450378	S	99	94	193	0.01014
Beijerinckiaceae bacterium RH AL1	2572036	S	35	1	36	0.00189
Martelella mediterranea	293089	S	26	138	164	0.00862
Roseibium aggregatum	187304	S	13	0	13	0.00068
Salinimonas iocasae	2572577	S	1519	1100	2619	0.13763
Alteromonas sp. RKMC-009	2267264	S	389	0	389	0.02044
Pseudoalteromonas arctica	394751	S	96	55	151	0.00794
Pseudoalteromonas sp. NC201	1514074	S	35	0	35	0.00184
Pseudoalteromonas shioyasakiensis	1190813	S	24	0	24	0.00126
Shewanella aestuarii	1028752	S	51	67	118	0.00620
Halomonas sulfidaeris	115553	S	447	239	686	0.03605
Halomonas ventosae	229007	S	416	981	1397	0.07341
Marinobacter sp. NP-4(2019)	2488665	S	205	0	205	0.01077
Marinobacter sp. JH2	2547598	S	22	0	22	0.00116
Pseudomonas putida	303	S	65	70	135	0.00709
Pseudomonas resinovorans	53412	S	12	3	15	0.00079
Stutzerimonas stutzeri	316	S	58	29	87	0.00457
Proteus sp. ZN5	2697019	S	82	1164	1246	0.06548
Enterobacter cloacae complex sp. ECNIH7	1915310	S	27	120	147	0.00773
Enterobacter cloacae	550	S	13	126	139	0.00730
Vibrio rumoiensis	76258	S	68	305	373	0.01960
Vibrio tubiashii	29498	S	18	11	29	0.00152
Acinetobacter piscicola	2006115	S	14	67	81	0.00426
Stenotrophomonas rhizophila	216778	S	47	94	141	0.00741
Alicycliphilus denitrificans	179636	S	19	11	30	0.00158
