name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	47673	61568	109241	0.03502
Erythrobacter sp.	1042	S	1251	858	2109	0.00068
Erythrobacter sp. HI0063	1822240	S	1211	1413	2624	0.00084
Erythrobacter sp. UBA2510	1946470	S	47	88	135	0.00004
Erythrobacter sp. YJ-T3-07	2793063	S	41	30	71	0.00002
Erythrobacter sp. UBA1916	1946469	S	19	23	42	0.00001
Erythrobacter sp. 3-20A1M	2653850	S	14	11	25	0.00001
Erythrobacter sp. JL475	383381	S	13	3	16	0.00001
Erythrobacter sp. AP23	499656	S	13	10	23	0.00001
Erythrobacter litoralis	39960	S	1003	1121	2124	0.00068
Erythrobacter longus	1044	S	80	10	90	0.00003
Erythrobacter aureus	2182384	S	51	19	70	0.00002
Qipengyuania pelagi	994320	S	4382	4552	8934	0.00286
Qipengyuania citrea	225971	S	3052	3209	6261	0.00201
Qipengyuania flava	192812	S	2771	823	3594	0.00115
Qipengyuania vulgaris	291985	S	201	118	319	0.00010
Qipengyuania algicida	1836209	S	21	2	23	0.00001
Erythrobacteraceae bacterium	2026738	S	774	69	843	0.00027
Croceicoccus sp.	1927144	S	382	808	1190	0.00038
Croceicoccus sp. YJ47	2798724	S	67	33	100	0.00003
Croceicoccus naphthovorans	1348774	S	23	35	58	0.00002
Croceicoccus marinus	450378	S	16	11	27	0.00001
Croceicoccus gelatinilyticus	2835536	S	13	10	23	0.00001
Aurantiacibacter zhengii	2307003	S	166	135	301	0.00010
Aurantiacibacter atlanticus	1648404	S	157	34	191	0.00006
Pseudopontixanthobacter vadosimaris	2726450	S	125	74	199	0.00006
Pelagerythrobacter aerophilus	2306995	S	75	51	126	0.00004
Pelagerythrobacter marinus	538382	S	14	12	26	0.00001
Tsuneonella suprasediminis	2306996	S	39	39	78	0.00003
Croceibacterium atlanticum	1267766	S	26	18	44	0.00001
Actirhodobacter atriluteus	2744473	S	22	9	31	0.00001
Parapontixanthobacter aurantiacus	1463599	S	16	13	29	0.00001
Citromicrobium sp.	2024827	S	19875	12846	32721	0.01049
Citromicrobium sp. UBA3494	1946345	S	3344	4850	8194	0.00263
Citromicrobium sp. JLT1363	517722	S	96	149	245	0.00008
Citromicrobium bathyomarinum	72174	S	5194	6135	11329	0.00363
Sphingobium sp. C100	1207055	S	1506	3163	4669	0.00150
Sphingobium sp. TCM1	453246	S	249	467	716	0.00023
Sphingobium sp.	1912891	S	75	63	138	0.00004
Sphingobium sp. CCH11-B1	1768781	S	31	114	145	0.00005
Sphingobium sp. Ant17	1461752	S	30	99	129	0.00004
Sphingobium sp. AS12	2849495	S	17	68	85	0.00003
Sphingobium xenophagum	121428	S	1274	2967	4241	0.00136
Sphingobium yanoikuyae	13690	S	257	946	1203	0.00039
Sphingobium scionense	1404341	S	33	118	151	0.00005
Sphingobium cupriresistens	1132417	S	26	92	118	0.00004
Sphingobium phenoxybenzoativorans	1592790	S	17	42	59	0.00002
Sphingobium lactosutens	522773	S	16	84	100	0.00003
Sphingobium subterraneum	627688	S	13	12	25	0.00001
Sphingomonas sp. SKA58	314266	S	4132	7763	11895	0.00381
Sphingomonas sp. IC081	304378	S	41	36	77	0.00002
Sphingomonas ginsenosidimutans	862134	S	74	145	219	0.00007
