100.00	3119446	0	R	1	root
100.00	3119446	0	R1	131567	  cellular organisms
67.21	2096633	0	D	2	    Bacteria
26.47	825727	0	P	1224	      Pseudomonadota
14.17	442091	0	C	28211	        Alphaproteobacteria
7.19	224303	0	O	204457	          Sphingomonadales
4.46	138983	0	F	335929	            Erythrobacteraceae
3.74	116575	0	F1	2800788	              Erythrobacter/Porphyrobacter group
3.74	116575	0	G	1041	                Erythrobacter
3.66	114290	0	G1	2633097	                  unclassified Erythrobacter
3.50	109241	109241	S	2785907	                    Erythrobacter sp. A30-3
0.07	2109	2109	S	1042	                    Erythrobacter sp.
0.08	2624	2624	S	1822240	                    Erythrobacter sp. HI0063
0.00	135	135	S	1946470	                    Erythrobacter sp. UBA2510
0.00	71	71	S	2793063	                    Erythrobacter sp. YJ-T3-07
0.00	42	42	S	1946469	                    Erythrobacter sp. UBA1916
0.00	25	25	S	2653850	                    Erythrobacter sp. 3-20A1M
0.00	23	23	S	499656	                    Erythrobacter sp. AP23
0.00	16	16	S	383381	                    Erythrobacter sp. JL475
0.07	2124	2124	S	39960	                  Erythrobacter litoralis
0.00	90	90	S	1044	                  Erythrobacter longus
0.00	70	70	S	2182384	                  Erythrobacter aureus
0.61	19134	0	G	1855416	              Qipengyuania
0.29	8934	8934	S	994320	                Qipengyuania pelagi
0.20	6261	6261	S	225971	                Qipengyuania citrea
0.12	3594	3594	S	192812	                Qipengyuania flava
0.01	319	319	S	291985	                Qipengyuania vulgaris
0.00	23	23	S	1836209	                Qipengyuania algicida
0.04	1400	0	G	1295327	              Croceicoccus
0.04	1291	0	G1	2629967	                unclassified Croceicoccus
0.04	1190	1190	S	1927144	                  Croceicoccus sp.
0.00	100	100	S	2798724	                  Croceicoccus sp. YJ47
0.00	58	58	S	1348774	                Croceicoccus naphthovorans
0.00	27	27	S	450378	                Croceicoccus marinus
0.00	23	23	S	2835536	                Croceicoccus gelatinilyticus
0.03	843	0	F1	517744	              unclassified Erythrobacteraceae
0.03	843	843	S	2026738	                Erythrobacteraceae bacterium
0.02	493	0	G	2800681	              Aurantiacibacter
0.01	301	301	S	2307003	                Aurantiacibacter zhengii
0.01	191	191	S	1648404	                Aurantiacibacter atlanticus
0.01	199	0	G	2792293	              Pseudopontixanthobacter
0.01	199	199	S	2726450	                Pseudopontixanthobacter vadosimaris
0.00	152	0	G	2800685	              Pelagerythrobacter
0.00	126	126	S	2306995	                Pelagerythrobacter aerophilus
0.00	26	26	S	538382	                Pelagerythrobacter marinus
0.00	78	0	G	2800686	              Tsuneonella
0.00	78	78	S	2306996	                Tsuneonella suprasediminis
0.00	44	0	G	2676755	              Croceibacterium
0.00	44	44	S	1267766	                Croceibacterium atlanticum
0.00	31	0	G	2852059	              Actirhodobacter
0.00	31	31	S	2744473	                Actirhodobacter atriluteus
0.00	29	0	G	2800683	              Parapontixanthobacter
0.00	29	29	S	1463599	                Parapontixanthobacter aurantiacus
2.73	85146	0	F	41297	            Sphingomonadaceae
1.68	52490	0	G	72173	              Citromicrobium
1.32	41161	0	G1	2630544	                unclassified Citromicrobium
1.05	32721	32721	S	2024827	                  Citromicrobium sp.
0.26	8194	8194	S	1946345	                  Citromicrobium sp. UBA3494
0.01	245	245	S	517722	                  Citromicrobium sp. JLT1363
0.36	11329	11329	S	72174	                Citromicrobium bathyomarinum
0.41	12776	0	G	13687	              Sphingomonas
0.38	11973	0	G1	196159	                unclassified Sphingomonas
0.38	11895	11895	S	314266	                  Sphingomonas sp. SKA58
