name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Tistrella mobilis	171437	S	32142	619	32761	0.18104
Thalassospira marina	2048283	S	599	17	616	0.00340
Thalassospira xiamenensis	220697	S	18	0	18	0.00010
Indioceanicola profundi	2220096	S	379	8	387	0.00214
Skermanella sp. TT6	2775420	S	25	0	25	0.00014
Aurantiacibacter atlanticus	1648404	S	4475	5467	9942	0.05494
Porphyrobacter sp. YT40	2547601	S	1536	1337	2873	0.01588
Croceicoccus marinus	450378	S	1019	200	1219	0.00674
Croceicoccus naphthovorans	1348774	S	41	29	70	0.00039
Sphingobium sp. TKS	1315974	S	417	1311	1728	0.00955
Sphingobium sp. CAP-1	2676077	S	99	439	538	0.00297
Sphingobium sp. Cam5-1	2789327	S	94	125	219	0.00121
Sphingobium sp. RAC03	1843368	S	73	19	92	0.00051
Sphingobium sp. EP60837	1855519	S	65	102	167	0.00092
Sphingobium sp. MI1205	407020	S	51	268	319	0.00176
Sphingobium baderi	1332080	S	302	750	1052	0.00581
Sphingobium cloacae	120107	S	288	1073	1361	0.00752
Sphingobium herbicidovorans	76947	S	53	47	100	0.00055
Sphingobium amiense	135719	S	36	176	212	0.00117
Novosphingobium resinovorum	158500	S	547	202	749	0.00414
Novosphingobium sp. EMRT-2	2571749	S	241	130	371	0.00205
Novosphingobium pentaromativorans	205844	S	194	54	248	0.00137
Novosphingobium decolorationis	2698673	S	19	100	119	0.00066
Sphingopyxis macrogoltabida	33050	S	589	639	1228	0.00679
Sphingopyxis sp. 113P3	292913	S	163	110	273	0.00151
Sphingopyxis sp. FD7	1914525	S	69	30	99	0.00055
Sphingopyxis alaskensis	117207	S	114	113	227	0.00125
Sphingopyxis lindanitolerans	2054227	S	41	973	1014	0.00560
Sphingopyxis fribergensis	1515612	S	21	5	26	0.00014
Sphingomonas sp. IC081	304378	S	170	179	349	0.00193
Sphingomonas sp. FARSPH	2219696	S	73	132	205	0.00113
Sphingomonas sp. NBWT7	2596913	S	33	95	128	0.00071
Sphingomonas sanxanigenens	397260	S	263	351	614	0.00339
Rhizorhabdus dicambivorans	1850238	S	189	1912	2101	0.01161
Rhizorhabdus wittichii	160791	S	49	70	119	0.00066
Tardibacter chloracetimidivorans	1921510	S	19	80	99	0.00055
Salipiger profundus	1229727	S	637	1097	1734	0.00958
Salipiger abyssi	1250539	S	402	333	735	0.00406
Salipiger sp. CCB-MM3	1792508	S	29	0	29	0.00016
Sulfitobacter sp. D7	1968541	S	351	455	806	0.00445
Sulfitobacter sp. THAF37	2587855	S	122	331	453	0.00250
Sulfitobacter alexandrii	1917485	S	160	632	792	0.00438
Sulfitobacter mediterraneus	83219	S	48	57	105	0.00058
Sagittula sp. P11	2009329	S	492	1541	2033	0.01123
Roseovarius mucosus	215743	S	83	813	896	0.00495
