name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	791	1596	2387	0.11247
Sulfitobacter sp. D7	1968541	S	281	297	578	0.02723
Sulfitobacter sp. BSw21498	664426	S	14	33	47	0.00221
Sulfitobacter mediterraneus	83219	S	68	61	129	0.00608
Sulfitobacter alexandrii	1917485	S	44	125	169	0.00796
Salipiger abyssi	1250539	S	305	306	611	0.02879
Salipiger profundus	1229727	S	43	67	110	0.00518
Roseovarius sp. THAF9	2587847	S	82	42	124	0.00584
Roseovarius sp. THAF27	2587850	S	81	118	199	0.00938
Roseovarius indicus	540747	S	78	156	234	0.01103
Roseovarius mucosus	215743	S	69	539	608	0.02865
Pseudosulfitobacter pseudonitzschiae	1402135	S	272	153	425	0.02003
Dinoroseobacter shibae	215813	S	126	443	569	0.02681
Ruegeria sp. THAF33	2587853	S	93	33	126	0.00594
Celeribacter baekdonensis	875171	S	82	209	291	0.01371
Phaeobacter gallaeciensis	60890	S	68	119	187	0.00881
Phaeobacter porticola	1844006	S	14	1	15	0.00071
Octadecabacter sp. SW4	2602067	S	47	82	129	0.00608
Leisingera sp. NJS204	2508307	S	25	23	48	0.00226
Yoonia vestfoldensis	245188	S	137	1638	1775	0.08364
Pukyongiella litopenaei	2605946	S	38	125	163	0.00768
Pseudohalocynthiibacter aestuariivivens	1591409	S	19	22	41	0.00193
Paracoccaceae bacterium	1904441	S	17	42	59	0.00278
Pacificitalea manganoxidans	1411902	S	12	23	35	0.00165
Novosphingobium resinovorum	158500	S	447	203	650	0.03063
Novosphingobium sp. EMRT-2	2571749	S	92	70	162	0.00763
Novosphingobium sp. P6W	1609758	S	17	4	21	0.00099
Novosphingobium decolorationis	2698673	S	52	320	372	0.01753
Novosphingobium pentaromativorans	205844	S	51	12	63	0.00297
Sphingobium cloacae	120107	S	194	746	940	0.04429
Sphingobium sp. TKS	1315974	S	48	149	197	0.00928
Sphingobium sp. MI1205	407020	S	18	87	105	0.00495
Sphingobium sp. CAP-1	2676077	S	14	70	84	0.00396
Sphingobium baderi	1332080	S	154	420	574	0.02705
Sphingomonas sanxanigenens	397260	S	284	363	647	0.03049
Sphingomonas sp. IC081	304378	S	53	65	118	0.00556
Sphingopyxis sp. FD7	1914525	S	49	41	90	0.00424
Sphingopyxis sp. 113P3	292913	S	17	15	32	0.00151
Sphingopyxis lindanitolerans	2054227	S	62	1286	1348	0.06352
Sphingopyxis macrogoltabida	33050	S	13	19	32	0.00151
Tardibacter chloracetimidivorans	1921510	S	32	125	157	0.00740
Rhizorhabdus dicambivorans	1850238	S	25	238	263	0.01239
Porphyrobacter sp. YT40	2547601	S	426	210	636	0.02997
Aurantiacibacter atlanticus	1648404	S	150	785	935	0.04406
Croceicoccus marinus	450378	S	148	122	270	0.01272
Beijerinckiaceae bacterium RH AL1	2572036	S	383	13	396	0.01866
Martelella mediterranea	293089	S	73	394	467	0.02200
Shinella sp. PSBB067	2715959	S	15	6	21	0.00099
Roseibium aggregatum	187304	S	39	0	39	0.00184
Marinobacter sp. NP-4(2019)	2488665	S	766	0	766	0.03609
Marinobacter sp. JH2	2547598	S	50	0	50	0.00236
Stutzerimonas stutzeri	316	S	123	55	178	0.00839
Pseudomonas putida	303	S	13	16	29	0.00137
Salinimonas iocasae	2572577	S	231	212	443	0.02087
Alteromonas sp. RKMC-009	2267264	S	63	0	63	0.00297
Pseudoalteromonas arctica	394751	S	93	47	140	0.00660
Pseudoalteromonas sp. NC201	1514074	S	29	0	29	0.00137
Pseudoalteromonas shioyasakiensis	1190813	S	22	0	22	0.00104
Shewanella aestuarii	1028752	S	38	61	99	0.00466
Halomonas ventosae	229007	S	145	391	536	0.02526
Halomonas sulfidaeris	115553	S	94	49	143	0.00674
Acinetobacter sp. 10FS3-1	2563897	S	18	60	78	0.00368
Acinetobacter sp. WCHA45	2004644	S	14	182	196	0.00924
Proteus sp. ZN5	2697019	S	25	384	409	0.01927
Klebsiella sp. WP3-W18-ESBL-02	2675710	S	12	81	93	0.00438
Stenotrophomonas rhizophila	216778	S	66	176	242	0.01140
