sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	chromosome	-	-	NODE_13_length_121196_cov_3.940907	121196	0.5408099277203868	954d9fcb33e8c732a5cb8736d162cf2c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AG697	AQ751	NODE_15_length_98814_cov_9.139097	98814	0.5970510251583784	c1d48dc5fa70c34a04414673fccc67c2	not tested	-	-	-	-	-	-	-	-	-	CP025810	0.0229306	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	novel_4635fc54b98d9bf3f1f4628693c3b430	-	NODE_16_length_91721_cov_8.854336	91721	0.6139488230612401	4635fc54b98d9bf3f1f4628693c3b430	not tested	rep_cluster_392,rep_cluster_610	001717__CP019309,002055__CP014801_00066	MOBP	CP028477_00051	-	-	-	-	-	CP022421	0.0794837	Sulfitobacter pseudonitzschiae	-	-	-
filtered_contigs.plasmid	plasmid	novel_957782e3f53abe12e1bd2ccf7d4ae097	-	NODE_18_length_81854_cov_9.141924	81854	0.5941920981259315	a79fa4b4678ade8b0834f8c351576f9e	not tested	rep_cluster_558	001954__CP015042_00026	-	-	-	-	-	-	-	CP025811	0.0759181	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	AG697	AQ751	NODE_19_length_79526_cov_9.008712	79526	0.6093981842416316	6b7d7a289ee5af09f1265349f5e667c5	not tested	-	-	-	-	-	-	-	-	-	CP025810	0.0229306	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_23_length_57280_cov_10.091709	57280	0.5725034916201117	22c36b08068e677b3fde01aa5dea74b0	not tested	rep_cluster_579	001983__CP021432_00100	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AE470	-	NODE_32_length_47493_cov_11.334367	47493	0.5617038300381109	80768f77703303447849a9b8ff479d9b	not tested	-	-	MOBP	CP021432_00049	-	-	-	-	-	CP045378	0.0595738	Sulfitobacter sp. THAF37	-	-	-
filtered_contigs.plasmid	plasmid	novel_6cad8f0f9c561bf526dce3c18bdabe2a	-	NODE_97_length_26965_cov_8.949602	26965	0.6091971073613944	0687a401918296fdd41051226a621cd0	not tested	-	-	MOBP	NC_023148_00033	MPF_T,MPF_T,MPF_T	NC_023148_00034,NC_008042_00056,NC_004574_00087	-	-	-	CP010870	0.0920479	Confluentimicrobium sp. EMB200-NS6	-	-	-
filtered_contigs.plasmid	plasmid	AD007	AM406	NODE_150_length_23335_cov_23.189189	23335	0.5814441825583887	8833a30c19faa52fd920cdc6f377a024	not tested	rep_cluster_784	002262__CP020476_00032	MOBQ	NC_008388_00006	MPF_T	NC_008388_00003	-	-	-	CP020476	0.0175349	Roseovarius mucosus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_208_length_20335_cov_4.415892	20335	0.38313253012048193	07758b1acf9e3f497a020ff48e4d67fe	not tested	-	-	MOBH	CP032092_00035	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_237_length_19152_cov_9.997323	19152	0.5712719298245614	414d09b53e5b8afc53d0277d15bde734	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_251_length_18742_cov_2.421928	18742	0.43938747198804823	847c4c40d067fe8035605668863f0a9e	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_254_length_18643_cov_4.389560	18643	0.5191224588317331	d3bb25ad766fbea014f6443ce5d0cef4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_300_length_17038_cov_5.260936	17038	0.4318581993191689	69d4d3e464d8ca7f38beb5de42943f14	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_443_length_14421_cov_5.015361	14421	0.40357811524859577	36c7c9fca8ab0cb1151cd42108aee889	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_453_length_14258_cov_2.722791	14258	0.38666012063403	ddb076f1358ed48c860aee1dbe44f630	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_643_length_12142_cov_2.802790	12142	0.40594630209191235	93d68d01f9147d063d51ee94781d5673	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_750_length_11160_cov_2.664859	11160	0.4258064516129032	9bf77c7f8bb76f5e69b6d0b7d4b0d939	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_774_length_10955_cov_2.753040	10955	0.3795527156549521	e2014e3cb4f4a49f8bb4d7e7995f8572	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_1051_length_9244_cov_2.396063	9244	0.46019039376893117	a90e72604921341438159a6ae315c46d	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_1131_length_8859_cov_4.393950	8859	0.4147194942995823	3d48a62eccf6a2cf2fcf55d627c3bd98	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	plasmid	AF003	AO900	NODE_1139_length_8817_cov_3.125487	8817	0.3793807417488942	5d83d6c9cef5de81908acb7719355d8b	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.00819369	Alteromonas mediterranea UM7	-	-	-
