name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gammaproteobacteria bacterium	1913989	S	552848	142009	694857	0.07552
Gammaproteobacteria bacterium UBA1119	1948582	S	94737	48353	143090	0.01555
gamma proteobacterium SCGC AAA007-O20	913327	S	39402	22555	61957	0.00673
gamma proteobacterium SCGC AB-629-P17	1131274	S	2879	3613	6492	0.00071
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	428	373	801	0.00009
Gammaproteobacteria bacterium UBA3532	1948611	S	236	149	385	0.00004
Gammaproteobacteria bacterium UBA1961	1948588	S	92	19	111	0.00001
Gammaproteobacteria bacterium UBA7310	1948647	S	65	25	90	0.00001
Gammaproteobacteria bacterium UBA3498	1948609	S	50	9	59	0.00001
gamma proteobacterium SCGC AAA168-P09	1009426	S	25	12	37	0.00000
Gammaproteobacteria bacterium MFB021	1492922	S	18	45	63	0.00001
Porticoccaceae bacterium UBA1117	1952748	S	250372	25911	276283	0.03003
gamma proteobacterium HTCC2207	314287	S	778	161	939	0.00010
SAR92 clade bacterium	2315479	S	114	59	173	0.00002
Porticoccaceae bacterium	2026782	S	476	187	663	0.00007
Porticoccaceae bacterium UBA4026	1952761	S	76	103	179	0.00002
Cellvibrionaceae bacterium UBA1124	1951541	S	37723	616	38339	0.00417
Cellvibrio mixtus	39650	S	64	1	65	0.00001
Haliea sp.	1932666	S	129	22	151	0.00002
Cellvibrionales bacterium UBA1963	1950785	S	98	4	102	0.00001
Cellvibrionales bacterium UBA2618	1950789	S	61	11	72	0.00001
Spongiibacter sp. IMCC21906	1620392	S	37	17	54	0.00001
Spongiibacter tropicus	454602	S	31	20	51	0.00001
Spongiibacter marinus	354246	S	12	8	20	0.00000
Colwellia sp.	56799	S	205197	110107	315304	0.03427
Colwellia sp. 12G3	2058299	S	164	131	295	0.00003
Colwellia sp. MB3u-41	2759811	S	108	58	166	0.00002
Colwellia sp. 75C3	888425	S	74	68	142	0.00002
Colwellia sp. PAMC 20917	1816218	S	52	59	111	0.00001
Colwellia hornerae	89402	S	39	23	62	0.00001
Colwellia psychrerythraea	28229	S	19	11	30	0.00000
Colwellia demingiae	89401	S	16	19	35	0.00000
Alteromonas australica	589873	S	5969	2457	8426	0.00092
Alteromonas macleodii	28108	S	282	381	663	0.00007
Alteromonas mediterranea	314275	S	185	218	403	0.00004
Alteromonas sp. IB21	2779369	S	111	85	196	0.00002
Alteromonas alba	2079529	S	91	604	695	0.00008
Alteromonas lipotrueiana	2803815	S	35	6	41	0.00000
Alteromonas oceani	2071609	S	33	114	147	0.00002
Alteromonas abrolhosensis	1892904	S	23	20	43	0.00000
Alteromonas profundi	2696062	S	22	10	32	0.00000
Alteromonas antoniana	2803813	S	21	16	37	0.00000
Alteromonas naphthalenivorans	715451	S	14	18	32	0.00000
Salinimonas sediminis	2303538	S	82	55	137	0.00001
Salinimonas iocasae	2572577	S	44	13	57	0.00001
Alteromonadaceae bacterium UBA2620	1951386	S	455	1527	1982	0.00022
Alteromonadaceae bacterium	1916082	S	248	114	362	0.00004
uncultured Paraglaciecola sp.	1765024	S	93	92	185	0.00002
Paraglaciecola psychrophila	326544	S	20	56	76	0.00001
Paraglaciecola sp. MB-3u-78	2058332	S	13	41	54	0.00001
Paraglaciecola arctica	1128911	S	16	14	30	0.00000
Glaciecola punicea	56804	S	19	0	19	0.00000
uncultured Glaciecola sp.	291205	S	15	1	16	0.00000
Glaciecola pallidula	56807	S	12	8	20	0.00000
Bowmanella dokdonensis	751969	S	35	2	37	0.00000
Marisediminitalea aggregata	634436	S	12	1	13	0.00000
Pseudoalteromonas atlantica	288	S	2183	2777	4960	0.00054
Pseudoalteromonas lipolytica	570156	S	841	1390	2231	0.00024
Pseudoalteromonas tetraodonis	43659	S	528	1395	1923	0.00021
Pseudoalteromonas sp. H71	1348395	S	74	63	137	0.00001
Pseudoalteromonas sp. H105	1348393	S	45	13	58	0.00001
Pseudoalteromonas sp. 0303	2743618	S	33	217	250	0.00003
Pseudoalteromonas sp. EB27	1938368	S	25	77	102	0.00001
Pseudoalteromonas sp. MEBiC 03607	2563601	S	21	36	57	0.00001
Pseudoalteromonas sp. DL-6	1390185	S	16	40	56	0.00001
Pseudoalteromonas sp. P1-25	1723758	S	14	12	26	0.00000
Pseudoalteromonas sp.	53249	S	13	34	47	0.00001
Pseudoalteromonas rhizosphaerae	2518973	S	132	297	429	0.00005
Pseudoalteromonas marina	267375	S	97	97	194	0.00002
Pseudoalteromonas shioyasakiensis	1190813	S	65	321	386	0.00004
Pseudoalteromonas undina	43660	S	56	155	211	0.00002
Pseudoalteromonas carrageenovora	227	S	31	55	86	0.00001
Pseudoalteromonas prydzensis	182141	S	26	20	46	0.00000
Pseudoalteromonas distincta	77608	S	17	77	94	0.00001
Pseudoalteromonas arabiensis	874454	S	16	8	24	0.00000
Idiomarina baltica	190892	S	335	390	725	0.00008
Idiomarina loihiensis	135577	S	270	122	392	0.00004
Idiomarina aquatica	1327752	S	53	18	71	0.00001
Idiomarina zobellii	86103	S	51	86	137	0.00001
Idiomarina abyssalis	86102	S	36	21	57	0.00001
Idiomarinaceae bacterium	1898113	S	66	61	127	0.00001
Moritella sp. JT01	756698	S	16	84	100	0.00001
Shewanella sp. 10N.286.51.B7	1880836	S	33	31	64	0.00001
Salinicola salarius	430457	S	22225	14650	36875	0.00401
Salinicola peritrichatus	1267424	S	214	117	331	0.00004
Salinicola sp.	1978524	S	133	259	392	0.00004
Salinicola halophyticus	1808881	S	46	17	63	0.00001
Salinicola corii	2606937	S	29	40	69	0.00001
Halomonas aquamarina	77097	S	1219	5816	7035	0.00076
Halomonas sulfidaeris	115553	S	986	382	1368	0.00015
Halomonas sp. UBA3074	1946584	S	486	750	1236	0.00013
Halomonas sp.	1486246	S	92	55	147	0.00002
Halomonas sp. A40-4	2785909	S	18	21	39	0.00000
Halomonas zincidurans	1178777	S	591	332	923	0.00010
Halomonas lionensis	1144478	S	140	529	669	0.00007
Halomonas piezotolerans	2609667	S	119	159	278	0.00003
Halomonas alkaliantarctica	232346	S	93	145	238	0.00003
Halomonas sedimenti	2729618	S	86	172	258	0.00003
Halomonas taeanensis	284577	S	61	26	87	0.00001
Halomonas meridiana	29570	S	57	95	152	0.00002
Halomonas maris	2729617	S	45	152	197	0.00002
Halomonas titanicae	664683	S	24	71	95	0.00001
Halomonas glaciei	186761	S	21	75	96	0.00001
Halomonas salicampi	1449798	S	18	7	25	0.00000
Halomonas litopenaei	2109328	S	15	14	29	0.00000
Cobetia amphilecti	1055104	S	528	365	893	0.00010
Cobetia crustatorum	553385	S	33	25	58	0.00001
Chromohalobacter israelensis	141390	S	609	541	1150	0.00012
Kushneria aurantia	504092	S	23	58	81	0.00001
Pistricoccus aurantiacus	1883414	S	17	1	18	0.00000
Oceanospirillaceae bacterium UBA1126	1952987	S	37302	1597	38899	0.00423
Oceanospirillaceae bacterium UBA2001	1952988	S	882	631	1513	0.00016
Oceanospirillaceae bacterium	1899355	S	296	79	375	0.00004
Oceanospirillaceae bacterium ASP10-02a	1622229	S	198	4	202	0.00002
Thalassolituus oleivorans	187493	S	425	212	637	0.00007
Thalassolituus sp. UBA2107	1947659	S	64	92	156	0.00002
Thalassolituus sp. C2-1	2597518	S	30	10	40	0.00000
Thalassolituus sp. UBA674	1947666	S	23	7	30	0.00000
Neptuniibacter sp. UBA6509	1946976	S	16	9	25	0.00000
Bermanella sp.	2024825	S	19	14	33	0.00000
Alloalcanivorax venustensis	172371	S	518	1922	2440	0.00027
Alloalcanivorax profundimaris	2735259	S	137	176	313	0.00003
Alloalcanivorax mobilis	2019569	S	72	19	91	0.00001
Alcanivorax sp.	1872427	S	93	80	173	0.00002
Alcanivorax sp. DSM 26293	1798238	S	57	76	133	0.00001
Alcanivorax sp. UBA4485	1945988	S	35	48	83	0.00001
Alcanivorax sp. DP30	2606217	S	13	4	17	0.00000
Alcanivorax jadensis	64988	S	156	84	240	0.00003
Alcanivorax borkumensis	59754	S	114	45	159	0.00002
Alcanivorax hongdengensis	519051	S	29	16	45	0.00000
Ketobacter sp.	2083498	S	37	7	44	0.00000
Endozoicomonas sp. G2_2	2821092	S	47	45	92	0.00001
Saccharospirillaceae bacterium	2497634	S	35	61	96	0.00001
Candidatus Thioglobus sp. MED-G25	1986229	S	36797	16075	52872	0.00575
Candidatus Thioglobus sp.	2026721	S	1006	895	1901	0.00021
Candidatus Thioglobus sp. NP1	2508687	S	46	13	59	0.00001
uncultured Candidatus Thioglobus sp.	655186	S	8112	12146	20258	0.00220
Candidatus Thioglobus autotrophicus	1705394	S	35	18	53	0.00001
SAR86 cluster bacterium SAR86B	1123867	S	802	363	1165	0.00013
uncultured SAR86 cluster bacterium	648174	S	394	82	476	0.00005
SAR86 cluster bacterium REDSEA-S09_B4	1811643	S	56	3	59	0.00001
uncultured OM182 clade bacterium	1128416	S	14	2	16	0.00000
Pseudohongiella acticola	1524254	S	25	7	32	0.00000
Candidatus Pseudothioglobus aerophilus	2841689	S	21	39	60	0.00001
Thiotrichales bacterium	2026796	S	24911	3661	28572	0.00311
Methylophaga sp.	2024840	S	362	173	535	0.00006
Methylophaga sp. UBA2689	1946878	S	18	61	79	0.00001
Methylophaga aminisulfidivorans	230105	S	14	17	31	0.00000
Cycloclasticus sp.	2024830	S	50	15	65	0.00001
Cycloclasticus pugetii	34068	S	13	1	14	0.00000
Piscirickettsiaceae bacterium	2030828	S	27	3	30	0.00000
uncultured Francisellaceae bacterium	393692	S	387	3	390	0.00004
Francisella sp.	2047875	S	27	8	35	0.00000
Thiotrichaceae bacterium	2030882	S	303	33	336	0.00004
Psychrobacter submarinus	154108	S	12932	10636	23568	0.00256
Psychrobacter sp. Cmf 22.2	1926478	S	180	63	243	0.00003
Psychrobacter sp. UBA3480	1947350	S	96	236	332	0.00004
Psychrobacter sp. Choline-02u-9	2058310	S	28	171	199	0.00002
Psychrobacter sp. Pi2-1	2774131	S	16	49	65	0.00001
Psychrobacter sp. JCM 18900	1298608	S	15	35	50	0.00001
Psychrobacter sp. bablab_jr014	2755139	S	12	4	16	0.00000
Psychrobacter sp. PG1	2742618	S	12	111	123	0.00001
Psychrobacter sp. BI730	2705463	S	12	58	70	0.00001
Psychrobacter pacificensis	112002	S	283	745	1028	0.00011
Psychrobacter glacincola	56810	S	256	1261	1517	0.00016
Psychrobacter celer	306572	S	179	135	314	0.00003
Psychrobacter cryohalolentis	330922	S	139	69	208	0.00002
Psychrobacter piscatorii	554343	S	99	152	251	0.00003
Psychrobacter immobilis	498	S	43	142	185	0.00002
Psychrobacter sanguinis	861445	S	43	14	57	0.00001
Psychrobacter fulvigenes	533323	S	21	15	36	0.00000
Psychrobacter coccoides	2818440	S	18	4	22	0.00000
Psychrobacter proteolyticus	147825	S	16	38	54	0.00001
Psychrobacter faecalis	180588	S	15	12	27	0.00000
Psychrobacter namhaensis	292734	S	15	5	20	0.00000
Acinetobacter venetianus	52133	S	278	318	596	0.00006
Acinetobacter johnsonii	40214	S	92	371	463	0.00005
Acinetobacter ursingii	108980	S	50	169	219	0.00002
Acinetobacter guillouiae	106649	S	38	57	95	0.00001
Acinetobacter lwoffii	28090	S	27	581	608	0.00007
Acinetobacter baylyi	202950	S	12	9	21	0.00000
Moraxella catarrhalis	480	S	207	67	274	0.00003
Moraxella lincolnii	90241	S	180	23	203	0.00002
Moraxella osloensis	34062	S	14	30	44	0.00000
Acidiferrobacteraceae bacterium	2024893	S	15498	11269	26767	0.00291
Pseudomonas sp. SSM44	2487347	S	532	398	930	0.00010
Pseudomonas sp.	306	S	87	339	426	0.00005
Pseudomonas sp. UBA2684	1947311	S	51	69	120	0.00001
Pseudomonas azotoformans	47878	S	125	428	553	0.00006
Pseudomonas veronii	76761	S	125	369	494	0.00005
Pseudomonas peli	592361	S	173	256	429	0.00005
Pseudomonas khazarica	2502979	S	39	47	86	0.00001
Pseudomonas marincola	437900	S	35	14	49	0.00001
Pseudomonas putida	303	S	24	57	81	0.00001
Stutzerimonas stutzeri	316	S	560	857	1417	0.00015
Halopseudomonas aestusnigri	857252	S	241	203	444	0.00005
Halopseudomonas gallaeciensis	857227	S	98	84	182	0.00002
Halopseudomonas pachastrellae	254161	S	73	84	157	0.00002
Halopseudomonas oceani	1708783	S	16	13	29	0.00000
Halopseudomonas sabulinigri	472181	S	14	2	16	0.00000
Pseudomonadaceae bacterium SI-3	2079806	S	35	45	80	0.00001
Marinobacter vinifirmus	355591	S	772	1262	2034	0.00022
Marinobacter sp. R17	2484250	S	80	43	123	0.00001
Marinobacter sp.	50741	S	52	48	100	0.00001
Marinobacter sp. B9-2	2137198	S	21	90	111	0.00001
Marinobacter nauticus	2743	S	139	99	238	0.00003
Marinobacter fuscus	2109942	S	97	137	234	0.00003
Marinobacter oulmenensis	643747	S	63	10	73	0.00001
Marinobacter salarius	1420917	S	46	106	152	0.00002
Marinobacter manganoxydans	1150997	S	30	567	597	0.00006
