name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas australica	589873	S	794914	282822	1077736	0.07815
Alteromonas macleodii	28108	S	62655	86737	149392	0.01083
Alteromonas sp. RKMC-009	2267264	S	4074	728	4802	0.00035
Alteromonas sp. IB21	2779369	S	2509	1809	4318	0.00031
Alteromonas sp. ALT199	1298865	S	316	225	541	0.00004
Alteromonas sp. BL110	1714845	S	231	206	437	0.00003
Alteromonas sp. KUL42	2480797	S	106	10	116	0.00001
Alteromonas sp. KUL106	2480799	S	104	29	133	0.00001
Alteromonas sp. V450	1912139	S	68	34	102	0.00001
Alteromonas sp. 38	2653129	S	67	46	113	0.00001
Alteromonas sp. KC3	2795688	S	46	9	55	0.00000
Alteromonas mediterranea	314275	S	7868	8144	16012	0.00116
Alteromonas alba	2079529	S	6319	35747	42066	0.00305
Alteromonas antoniana	2803813	S	3053	2366	5419	0.00039
Alteromonas abrolhosensis	1892904	S	2979	2753	5732	0.00042
Alteromonas oceanisediminis	2836180	S	2826	534	3360	0.00024
Alteromonas marina	203795	S	2326	2965	5291	0.00038
Alteromonas profundi	2696062	S	1944	1083	3027	0.00022
Alteromonas oceani	2071609	S	1772	5252	7024	0.00051
Alteromonas portus	2565549	S	1003	721	1724	0.00013
Alteromonas genovensis	471225	S	339	190	529	0.00004
Alteromonas gracilis	1479524	S	113	55	168	0.00001
Alteromonas naphthalenivorans	715451	S	111	139	250	0.00002
Alteromonas confluentis	1656094	S	31	3	34	0.00000
Alteromonas lipolytica	1856405	S	21	2	23	0.00000
Alteromonas halophila	516698	S	19	3	22	0.00000
Alteromonas hispanica	315421	S	15	1	16	0.00000
Salinimonas sediminis	2303538	S	208	173	381	0.00003
Salinimonas chungwhensis	265425	S	93	12	105	0.00001
Salinimonas iocasae	2572577	S	35	7	42	0.00000
Salinimonas profundi	2729140	S	27	14	41	0.00000
Salinimonas lutimaris	914153	S	24	5	29	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	43049	117370	160419	0.01163
Alteromonadaceae bacterium	1916082	S	1476	565	2041	0.00015
Alteromonadaceae bacterium XY-R5	1737567	S	13	0	13	0.00000
Marisediminitalea aggregata	634436	S	278	33	311	0.00002
Aliiglaciecola lipolytica	477689	S	140	7	147	0.00001
Glaciecola sp. UBA1851	1946570	S	61	7	68	0.00000
Glaciecola sp. XM2	1914931	S	45	1	46	0.00000
Glaciecola sp. HTCC2999	455436	S	21	2	23	0.00000
Bowmanella denitrificans	366582	S	47	0	47	0.00000
Aestuariibacter sp.	1872400	S	15	1	16	0.00000
Neptunicella marina	2125989	S	24	3	27	0.00000
Hydrocarboniclastica marina	2259620	S	17	2	19	0.00000
Ningiella ruwaisensis	2364274	S	16	4	20	0.00000
Saccharobesus litoralis	2172099	S	15	0	15	0.00000
Pseudoalteromonas shioyasakiensis	1190813	S	5544	47565	53109	0.00385
Pseudoalteromonas sp. MEBiC 03607	2563601	S	289	772	1061	0.00008
Pseudoalteromonas sp. XI10	1766621	S	268	2988	3256	0.00024
Pseudoalteromonas sp. 0303	2743618	S	243	2688	2931	0.00021
Pseudoalteromonas sp. NBT06-2	2025950	S	155	11	166	0.00001
Pseudoalteromonas sp.	53249	S	138	615	753	0.00005
Pseudoalteromonas sp. HM-SA03	2029678	S	121	610	731	0.00005
Pseudoalteromonas sp. T1lg23B	2077097	S	43	27	70	0.00001
Pseudoalteromonas sp. '520P1 No. 423'	1690037	S	15	3	18	0.00000
Pseudoalteromonas sp. P1-25	1723758	S	14	22	36	0.00000
Pseudoalteromonas gelatinilytica	1703256	S	234	1194	1428	0.00010
Pseudoalteromonas lipolytica	570156	S	179	530	709	0.00005
Pseudoalteromonas arabiensis	874454	S	81	75	156	0.00001
Pseudoalteromonas ruthenica	151081	S	59	13	72	0.00001
Pseudoalteromonas rhizosphaerae	2518973	S	32	127	159	0.00001
Pseudoalteromonas atlantica	288	S	29	63	92	0.00001
Pseudoalteromonas piscicida	43662	S	26	98	124	0.00001
Pseudoalteromonas elyakovii	81037	S	15	173	188	0.00001
Idiomarina loihiensis	135577	S	977	475	1452	0.00011
Idiomarina baltica	190892	S	654	672	1326	0.00010
Idiomarina abyssalis	86102	S	179	92	271	0.00002
Idiomarina aquatica	1327752	S	144	53	197	0.00001
Idiomarina zobellii	86103	S	112	167	279	0.00002
Idiomarina seosinensis	281739	S	39	10	49	0.00000
Idiomarina piscisalsi	1096243	S	38	41	79	0.00001
Idiomarina xiamenensis	1207041	S	24	2	26	0.00000
Idiomarinaceae bacterium	1898113	S	180	153	333	0.00002
Pseudidiomarina aquimaris	641841	S	40	19	59	0.00000
Litorilituus sediminis	718192	S	870	125	995	0.00007
Acidiferrobacteraceae bacterium	2024893	S	514948	276201	791149	0.05737
Gammaproteobacteria bacterium	1913989	S	376879	82211	459090	0.03329
Gammaproteobacteria bacterium UBA6940	1948640	S	32051	4509	36560	0.00265
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	9876	6605	16481	0.00120
gamma proteobacterium SCGC AAA007-O20	913327	S	5055	2802	7857	0.00057
