name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Marinobacter nauticus	2743	S	495367	129239	624606	0.05594
Marinobacter sp. CP1	1671721	S	249953	1201362	1451315	0.12998
Marinobacter sp. Arc7-DN-1	2304594	S	20294	3478	23772	0.00213
Marinobacter sp. LQ44	1749259	S	11214	16365	27579	0.00247
Marinobacter sp. AN1	2886046	S	8396	3128	11524	0.00103
Marinobacter sp. es.042	1761794	S	5882	12150	18032	0.00161
Marinobacter sp. NP-4(2019)	2488665	S	1195	620	1815	0.00016
Marinobacter sp. JH2	2547598	S	796	407	1203	0.00011
Marinobacter sp.	50741	S	561	147	708	0.00006
Marinobacter sp. LPB0319	2769486	S	78	6	84	0.00001
Marinobacter sp. CA1	2817656	S	18	1	19	0.00000
Marinobacter sp. P4B1	1119533	S	13	1	14	0.00000
Marinobacter salsuginis	418719	S	235316	98685	334001	0.02991
Marinobacter adhaerens	1033846	S	47464	266493	313957	0.02812
Marinobacter salarius	1420917	S	6647	3149	9796	0.00088
Marinobacter salinus	1874317	S	175	21	196	0.00002
Marinobacter similis	1420916	S	114	36	150	0.00001
Marinobacter fonticola	2603215	S	20	1	21	0.00000
Halopseudomonas aestusnigri	857252	S	88115	732590	820705	0.07350
Halopseudomonas sp. RR6	2918528	S	33608	7416	41024	0.00367
Halopseudomonas sp. MFKK-1	3015994	S	26707	166464	193171	0.01730
Halopseudomonas sabulinigri	472181	S	15557	1933	17490	0.00157
Halopseudomonas litoralis	797277	S	2920	2092	5012	0.00045
Halopseudomonas salegens	1434072	S	165	19	184	0.00002
Pseudomonas aeruginosa	287	S	7849	76700	84549	0.00757
Pseudomonas furukawaii	1149133	S	116	63	179	0.00002
Pseudomonas oleovorans	301	S	41	230	271	0.00002
Pseudomonas alcaligenes	43263	S	74	107	181	0.00002
Pseudomonas sp. OIL-1	2706126	S	1053	635	1688	0.00015
Pseudomonas sp. MTM4	2705472	S	63	123	186	0.00002
Pseudomonas sp. URMO17WK12:I11	1283291	S	21	40	61	0.00001
Pseudomonas sp. PP3	2815936	S	20	14	34	0.00000
Pseudomonas sp. Y5-11	2749808	S	17	299	316	0.00003
Pseudomonas sp. ABC1	2748080	S	12	3	15	0.00000
Pseudomonas marincola	437900	S	1091	368	1459	0.00013
Pseudomonas nanhaiensis	2830842	S	436	121	557	0.00005
Pseudomonas putida	303	S	173	432	605	0.00005
Pseudomonas knackmussii	65741	S	85	119	204	0.00002
