name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudoalteromonas sp. MEBiC 03607	2563601	S	1603192	2101895	3705087	0.08425
Pseudoalteromonas sp. 0303	2743618	S	22231	98700	120931	0.00275
Pseudoalteromonas sp.	53249	S	4245	7585	11830	0.00027
Pseudoalteromonas sp. XI10	1766621	S	1329	5545	6874	0.00016
Pseudoalteromonas sp. '520P1 No. 423'	1690037	S	1145	182	1327	0.00003
Pseudoalteromonas sp. NBT06-2	2025950	S	611	25	636	0.00001
Pseudoalteromonas sp. T1lg23B	2077097	S	224	56	280	0.00001
Pseudoalteromonas sp. P1-25	1723758	S	149	95	244	0.00001
Pseudoalteromonas sp. GCY	2003316	S	118	300	418	0.00001
Pseudoalteromonas sp. EB27	1938368	S	103	210	313	0.00001
Pseudoalteromonas sp. S2755	2066523	S	81	169	250	0.00001
Pseudoalteromonas sp. H105	1348393	S	51	10	61	0.00000
Pseudoalteromonas sp. P1-9	1710354	S	47	32	79	0.00000
Pseudoalteromonas sp. NC201	1514074	S	35	125	160	0.00000
Pseudoalteromonas sp. A757	2250709	S	32	50	82	0.00000
Pseudoalteromonas sp. HM-SA03	2029678	S	32	66	98	0.00000
Pseudoalteromonas sp. 3D05	2045444	S	26	7	33	0.00000
Pseudoalteromonas sp. T1lg75	2077102	S	24	21	45	0.00000
Pseudoalteromonas sp. A601	1967839	S	21	7	28	0.00000
Pseudoalteromonas arabiensis	874454	S	215823	80025	295848	0.00673
Pseudoalteromonas gelatinilytica	1703256	S	41282	77814	119096	0.00271
Pseudoalteromonas lipolytica	570156	S	38623	46160	84783	0.00193
Pseudoalteromonas shioyasakiensis	1190813	S	11524	40361	51885	0.00118
Pseudoalteromonas ruthenica	151081	S	4809	805	5614	0.00013
Pseudoalteromonas piscicida	43662	S	1668	2367	4035	0.00009
Pseudoalteromonas marina	267375	S	873	652	1525	0.00003
Pseudoalteromonas phenolica	161398	S	394	50	444	0.00001
Pseudoalteromonas piratica	1348114	S	259	76	335	0.00001
Pseudoalteromonas elyakovii	81037	S	216	894	1110	0.00003
Pseudoalteromonas ulvae	107327	S	101	13	114	0.00000
Pseudoalteromonas prydzensis	182141	S	94	53	147	0.00000
Pseudoalteromonas spongiae	298657	S	93	79	172	0.00000
Pseudoalteromonas caenipelagi	2726988	S	92	20	112	0.00000
Pseudoalteromonas haloplanktis	228	S	57	20	77	0.00000
Pseudoalteromonas nigrifaciens	28109	S	33	74	107	0.00000
Pseudoalteromonas luteoviolacea	43657	S	24	2	26	0.00000
Pseudoalteromonas fuliginea	1872678	S	21	32	53	0.00000
Pseudoalteromonas atlantica	288	S	20	14	34	0.00000
Pseudoalteromonas arctica	394751	S	18	13	31	0.00000
Pseudoalteromonas citrea	43655	S	17	8	25	0.00000
Pseudoalteromonas tetraodonis	43659	S	16	31	47	0.00000
Pseudoalteromonas viridis	339617	S	15	16	31	0.00000
Pseudoalteromonas rubra	43658	S	14	4	18	0.00000
Pseudoalteromonas byunsanensis	327939	S	12	3	15	0.00000
Psychrosphaera ytuae	2820710	S	82	17	99	0.00000
Algicola sp.	1872429	S	39	18	57	0.00000
Flocculibacter collagenilyticus	2744479	S	30	2	32	0.00000
Alteromonas australica	589873	S	644784	327983	972767	0.02212
Alteromonas macleodii	28108	S	575973	1197451	1773424	0.04033
Alteromonas sp. KC3	2795688	S	97798	28231	126029	0.00287
Alteromonas sp. RKMC-009	2267264	S	64445	12997	77442	0.00176
Alteromonas sp. IB21	2779369	S	11862	12008	23870	0.00054
Alteromonas sp. KUL42	2480797	S	3559	526	4085	0.00009
Alteromonas sp. KUL106	2480799	S	1699	669	2368	0.00005
Alteromonas sp. V450	1912139	S	660	468	1128	0.00003
Alteromonas sp. BL110	1714845	S	500	691	1191	0.00003
Alteromonas sp. 38	2653129	S	312	324	636	0.00001
Alteromonas sp. KUL49	2480798	S	279	18	297	0.00001
Alteromonas sp. ALT199	1298865	S	233	253	486	0.00001
Alteromonas sp. MMG017	2822692	S	100	92	192	0.00000
Alteromonas sp. LOR	1537994	S	73	55	128	0.00000
