name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	13406	8633	22039	0.08948
Erythrobacter sp. THAF29	2587851	S	43	9	52	0.00021
Erythrobacter litoralis	39960	S	241	155	396	0.00161
Erythrobacter aureus	2182384	S	18	2	20	0.00008
Qipengyuania flava	192812	S	7499	4391	11890	0.04828
Qipengyuania sp. SS22	2979461	S	80	15	95	0.00039
Qipengyuania sp. PHS-Z21	2909673	S	61	32	93	0.00038
Qipengyuania seohaensis	266951	S	14	3	17	0.00007
Croceicoccus sp. Ery15	1703338	S	128	199	327	0.00133
Croceicoccus sp. Ery5	1703340	S	87	64	151	0.00061
Croceicoccus sp. YJ47	2798724	S	12	12	24	0.00010
Croceicoccus marinus	450378	S	225	156	381	0.00155
Croceicoccus naphthovorans	1348774	S	33	57	90	0.00037
Tsuneonella flava	2055955	S	82	20	102	0.00041
Aurantiacibacter atlanticus	1648404	S	71	32	103	0.00042
Croceibacterium atlanticum	1267766	S	12	4	16	0.00006
Citromicrobium sp. JL477	1634516	S	10221	4338	14559	0.05911
Sphingobium yanoikuyae	13690	S	205	1194	1399	0.00568
Sphingobium xenophagum	121428	S	80	240	320	0.00130
Sphingobium sp. YG1	2082188	S	20	40	60	0.00024
Sphingobium sp. RAC03	1843368	S	17	14	31	0.00013
Sphingomonas aerolata	185951	S	50	29	79	0.00032
Sphingomonas sanxanigenens	397260	S	17	34	51	0.00021
Sphingomonas aliaeris	2759526	S	15	3	18	0.00007
Sphingosinithalassobacter tenebrarum	2711215	S	63	19	82	0.00033
Novosphingopyxis iocasae	2762729	S	55	31	86	0.00035
Novosphingobium pentaromativorans	205844	S	20	49	69	0.00028
Sphingopyxis macrogoltabida	33050	S	13	21	34	0.00014
Sulfitobacter sp. SK025	1389011	S	139	8613	8752	0.03553
Sulfitobacter sp. CB2047	1525218	S	24	2738	2762	0.01121
Sulfitobacter sp. BSw21498	664426	S	17	53	70	0.00028
Sulfitobacter pontiacus	60137	S	347	26002	26349	0.10698
Sulfitobacter indolifex	225422	S	180	1292	1472	0.00598
Sulfitobacter alexandrii	1917485	S	72	1087	1159	0.00471
Sulfitobacter faviae	1775881	S	34	285	319	0.00130
Roseovarius indicus	540747	S	329	2096	2425	0.00985
Phaeobacter inhibens	221822	S	101	273	374	0.00152
Pseudosulfitobacter sp. DSM 107133	2883100	S	55	322	377	0.00153
Pseudosulfitobacter pseudonitzschiae	1402135	S	19	123	142	0.00058
Mameliella alba	561184	S	41	96	137	0.00056
Salipiger profundus	1229727	S	16	96	112	0.00045
Dinoroseobacter shibae	215813	S	14	105	119	0.00048
Pseudooceanicola atlanticus	1461694	S	486	354	840	0.00341
Tritonibacter mobilis	379347	S	42	287	329	0.00134
Yoonia vestfoldensis	245188	S	12	62	74	0.00030
Hyphomonas sp. KY3	2016196	S	27682	5470	33152	0.13460
Hyphomonas atlantica	1280948	S	1163	274	1437	0.00583
Hirschia baltica	2724	S	12	0	12	0.00005
Roseibium aggregatum	187304	S	4534	999	5533	0.02247
Roseibium sp. Sym1	3016006	S	52	17	69	0.00028
Agrobacterium salinitolerans	1183413	S	117	258	375	0.00152
Agrobacterium tumefaciens	358	S	54	190	244	0.00099
Rhizobium sp. SSM4.3	2919917	S	21	27	48	0.00019
Devosia sp. I507	2083786	S	101	65	166	0.00067
Devosia salina	2860336	S	40	29	69	0.00028
Acuticoccus sp. I52.16.1	2928472	S	74	6	80	0.00032
Aquibium oceanicum	1670800	S	52	14	66	0.00027
Jiella sp. HL-NP1	2986949	S	13	1	14	0.00006
Thalassospira sp. GO-4	2946605	S	712	198	910	0.00369
Glycocaulis alkaliphilus	1434191	S	173	7	180	0.00073
Maricaulis maris	74318	S	87	5	92	0.00037
Marinicauda algicola	2029849	S	56	14	70	0.00028
Candidatus Pelagibacter sp. FZCC0015	2268451	S	16	83	99	0.00040
Parvularcula bermudensis	208216	S	27	7	34	0.00014
Alteromonas macleodii	28108	S	22333	11315	33648	0.13662
Alteromonas mediterranea	314275	S	2370	1387	3757	0.01525
Alteromonas sp. RKMC-009	2267264	S	122	15	137	0.00056
Alteromonas sp. B31-7	2785913	S	86	1233	1319	0.00536
Alteromonas sp. RW2A1	1917158	S	30	61	91	0.00037
Alteromonas australica	589873	S	145	884	1029	0.00418
Idiomarina loihiensis	135577	S	2017	880	2897	0.01176
