name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	146375	160128	306503	0.02409
Erythrobacter sp.	1042	S	129287	70895	200182	0.01573
Erythrobacter sp. HI0063	1822240	S	3486	3455	6941	0.00055
Erythrobacter sp. 3-20A1M	2653850	S	481	328	809	0.00006
Erythrobacter sp. UBA2510	1946470	S	323	501	824	0.00006
Erythrobacter sp. SD-21	161528	S	99	42	141	0.00001
Erythrobacter sp. YJ-T3-07	2793063	S	67	39	106	0.00001
Erythrobacter sp. UBA1916	1946469	S	53	61	114	0.00001
Erythrobacter sp. AP23	499656	S	30	20	50	0.00000
Erythrobacter litoralis	39960	S	1383	1290	2673	0.00021
Erythrobacter longus	1044	S	1210	137	1347	0.00011
Erythrobacter aureus	2182384	S	1017	296	1313	0.00010
Porphyrobacter sp. CACIAM 03H1	2003315	S	39	12	51	0.00000
Porphyrobacter sp. YT40	2547601	S	37	18	55	0.00000
Qipengyuania citrea	225971	S	64683	61432	126115	0.00991
Qipengyuania flava	192812	S	5086	1387	6473	0.00051
Qipengyuania vulgaris	291985	S	1489	788	2277	0.00018
Qipengyuania pelagi	994320	S	1201	1056	2257	0.00018
Qipengyuania nanhaisediminis	604088	S	269	255	524	0.00004
Qipengyuania sp. YIM B01966	2778646	S	25	10	35	0.00000
Qipengyuania seohaensis	266951	S	21	9	30	0.00000
Qipengyuania oceanensis	1463597	S	19	13	32	0.00000
Croceicoccus sp.	1927144	S	21016	39477	60493	0.00475
Croceicoccus sp. YJ47	2798724	S	133	60	193	0.00002
Croceicoccus mobilis	1703339	S	173	141	314	0.00002
Croceicoccus gelatinilyticus	2835536	S	80	54	134	0.00001
Croceicoccus marinus	450378	S	70	39	109	0.00001
Croceicoccus bisphenolivorans	1783232	S	43	25	68	0.00001
Croceicoccus sediminis	2571150	S	38	9	47	0.00000
Croceicoccus naphthovorans	1348774	S	17	20	37	0.00000
Aurantiacibacter zhengii	2307003	S	1051	768	1819	0.00014
Aurantiacibacter atlanticus	1648404	S	602	116	718	0.00006
Aurantiacibacter xanthus	1784712	S	45	63	108	0.00001
Aurantiacibacter spongiae	2488860	S	26	7	33	0.00000
Altericroceibacterium spongiae	2320269	S	1293	587	1880	0.00015
Actirhodobacter atriluteus	2744473	S	938	397	1335	0.00010
Tsuneonella suprasediminis	2306996	S	488	469	957	0.00008
Tsuneonella flava	2055955	S	20	5	25	0.00000
Croceibacterium atlanticum	1267766	S	134	84	218	0.00002
Croceibacterium mercuriale	1572751	S	24	3	27	0.00000
Croceibacterium salegens	1737568	S	15	2	17	0.00000
Pelagerythrobacter aerophilus	2306995	S	59	33	92	0.00001
Pelagerythrobacter marinus	538382	S	56	39	95	0.00001
Parapontixanthobacter aurantiacus	1463599	S	94	65	159	0.00001
Pseudopontixanthobacter vadosimaris	2726450	S	91	49	140	0.00001
Erythrobacteraceae bacterium	2026738	S	51	4	55	0.00000
Alteriqipengyuania lutimaris	1538146	S	46	9	55	0.00000
Altererythrobacter sp. B11	2060312	S	19	12	31	0.00000
Citromicrobium sp.	2024827	S	53201	28119	81320	0.00639
Citromicrobium sp. JLT1363	517722	S	30201	54054	84255	0.00662
Citromicrobium sp. UBA3494	1946345	S	16048	27457	43505	0.00342
Citromicrobium bathyomarinum	72174	S	998	941	1939	0.00015
Novosphingopyxis iocasae	2762729	S	26447	13756	40203	0.00316
Novosphingopyxis baekryungensis	279369	S	2516	416	2932	0.00023
Sphingobium xenophagum	121428	S	7315	13369	20684	0.00163
Sphingobium sp. CCH11-B1	1768781	S	583	1880	2463	0.00019
