name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	206966	88471	295437	0.58837
Alteromonas sp. RKMC-009	2267264	S	16174	2317	18491	0.03683
Alteromonas sp. B31-7	2785913	S	113	1189	1302	0.00259
Alteromonas sp. RW2A1	1917158	S	70	356	426	0.00085
Alteromonas sp. MB-3u-76	2058133	S	61	239	300	0.00060
Alteromonas sp. BL110	1714845	S	36	10	46	0.00009
Alteromonas sp. 009811495	3002962	S	19	23	42	0.00008
Alteromonas mediterranea	314275	S	13054	7023	20077	0.03998
Alteromonas australica	589873	S	239	1057	1296	0.00258
Alteromonas naphthalenivorans	715451	S	18	16	34	0.00007
Salinimonas sediminis	2303538	S	35	55	90	0.00018
Salinimonas iocasae	2572577	S	15	6	21	0.00004
Pseudoalteromonas sp. SCSIO 43088	2822846	S	534	1067	1601	0.00319
Pseudoalteromonas sp. APM04	2699396	S	48	750	798	0.00159
Pseudoalteromonas sp. CF6-2	562716	S	23	214	237	0.00047
Pseudoalteromonas sp. SCSIO 43101	2822847	S	20	22	42	0.00008
Pseudoalteromonas sp. PS1M3	87791	S	19	271	290	0.00058
Pseudoalteromonas sp. MT33b	2759705	S	14	542	556	0.00111
Pseudoalteromonas sp. SCSIO 43095	2894202	S	13	69	82	0.00016
Pseudoalteromonas shioyasakiensis	1190813	S	186	923	1109	0.00221
Pseudoalteromonas donghaensis	621376	S	100	3589	3689	0.00735
Idiomarina sp. OT37-5b	2100422	S	61	52	113	0.00023
Idiomarina sp. X4	2055892	S	18	55	73	0.00015
Idiomarina loihiensis	135577	S	24	14	38	0.00008
Idiomarina piscisalsi	1096243	S	12	34	46	0.00009
Shewanella chilikensis	558541	S	27	56	83	0.00017
Shewanella sp. FDAARGOS_354	1930557	S	13	185	198	0.00039
Shewanella putrefaciens	24	S	17	170	187	0.00037
Colwellia sp. M166	2583805	S	19	18	37	0.00007
Stutzerimonas stutzeri	316	S	146	1323	1469	0.00293
Stutzerimonas kunmingensis	1211807	S	55	1603	1658	0.00330
Stutzerimonas chloritidismutans	203192	S	18	600	618	0.00123
Stutzerimonas frequens	2968969	S	644	7896	8540	0.01701
Stutzerimonas balearica	74829	S	20	82	102	0.00020
Halopseudomonas aestusnigri	857252	S	375	3606	3981	0.00793
Halopseudomonas sp. MFKK-1	3015994	S	115	884	999	0.00199
Halopseudomonas sp. RR6	2918528	S	37	8	45	0.00009
Halopseudomonas sabulinigri	472181	S	17	2	19	0.00004
Halopseudomonas litoralis	797277	S	17	12	29	0.00006
Pseudomonas aeruginosa	287	S	36	10563	10599	0.02111
Pseudomonas alcaliphila	101564	S	18	121	139	0.00028
Pseudomonas chengduensis	489632	S	16	164	180	0.00036
Marinobacter nauticus	2743	S	3590	912	4502	0.00897
Marinobacter sp. CP1	1671721	S	186	1072	1258	0.00251
Marinobacter sp. LQ44	1749259	S	90	236	326	0.00065
Marinobacter sp. Arc7-DN-1	2304594	S	37	10	47	0.00009
Marinobacter sp. AN1	2886046	S	26	9	35	0.00007
Marinobacter sp. JH2	2547598	S	12	6	18	0.00004
