name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	165302	129169	294471	0.16214
Erythrobacter sp. 3-20A1M	2653850	S	647	502	1149	0.00063
Erythrobacter sp. THAF29	2587851	S	172	44	216	0.00012
Erythrobacter sp. SDW2	2907154	S	20	6	26	0.00001
Erythrobacter sp. JK5	2829500	S	19	7	26	0.00001
Erythrobacter litoralis	39960	S	2346	1940	4286	0.00236
Erythrobacter aureus	2182384	S	1127	227	1354	0.00075
Erythrobacter mangrovi	2739433	S	109	53	162	0.00009
Porphyrobacter sp. CACIAM 03H1	2003315	S	63	24	87	0.00005
Qipengyuania flava	192812	S	17810	13706	31516	0.01735
Qipengyuania sp. PHS-Z21	2909673	S	905	651	1556	0.00086
Qipengyuania sp. SS22	2979461	S	505	138	643	0.00035
Qipengyuania seohaensis	266951	S	111	46	157	0.00009
Qipengyuania aurantiaca	2867233	S	56	31	87	0.00005
Aurantiacibacter atlanticus	1648404	S	8024	4323	12347	0.00680
Croceicoccus marinus	450378	S	3720	3106	6826	0.00376
Croceicoccus sp. Ery15	1703338	S	1171	2147	3318	0.00183
Croceicoccus sp. Ery5	1703340	S	391	355	746	0.00041
Croceicoccus sp. YJ47	2798724	S	99	153	252	0.00014
Croceicoccus naphthovorans	1348774	S	394	969	1363	0.00075
Tsuneonella flava	2055955	S	478	160	638	0.00035
Tsuneonella amylolytica	2338327	S	19	6	25	0.00001
Croceibacterium atlanticum	1267766	S	255	117	372	0.00020
Altererythrobacter sp. B11	2060312	S	78	42	120	0.00007
Altererythrobacter epoxidivorans	361183	S	24	8	32	0.00002
Pelagerythrobacter marensis	543877	S	21	3	24	0.00001
Novosphingopyxis iocasae	2762729	S	28802	20837	49639	0.02733
Sphingobium xenophagum	121428	S	13846	25236	39082	0.02152
Sphingobium sp. TKS	1315974	S	686	3879	4565	0.00251
Sphingobium sp. KCTC 72723	2733867	S	262	75	337	0.00019
Sphingobium sp. YG1	2082188	S	144	190	334	0.00018
Sphingobium sp. AntQ-1	2930091	S	79	59	138	0.00008
Sphingobium sp. CFD-1	2878545	S	69	731	800	0.00044
Sphingobium sp. YBL2	484429	S	50	1222	1272	0.00070
Sphingobium sp. RSMS	520734	S	15	175	190	0.00010
Sphingobium yanoikuyae	13690	S	1668	5549	7217	0.00397
Sphingobium baderi	1332080	S	191	2405	2596	0.00143
Sphingobium fuliginis	336203	S	136	822	958	0.00053
Sphingobium indicum	332055	S	75	258	333	0.00018
Sphingobium cloacae	120107	S	69	424	493	0.00027
Sphingobium herbicidovorans	76947	S	13	38	51	0.00003
Citromicrobium sp. JL477	1634516	S	2848	1529	4377	0.00241
Sphingomonas sanxanigenens	397260	S	254	434	688	0.00038
Sphingomonas hankookensis	563996	S	197	314	511	0.00028
Sphingomonas bisphenolicum	296544	S	196	308	504	0.00028
Sphingomonas paucimobilis	13689	S	188	201	389	0.00021
Sphingomonas sp. IC081	304378	S	55	379	434	0.00024
Sphingomonas sp. NBWT7	2596913	S	33	28	61	0.00003
Sphingomonas sp. NIC1	1961362	S	25	84	109	0.00006
Sphingomonas melonis	152682	S	173	2459	2632	0.00145
Sphingomonas koreensis	93064	S	40	63	103	0.00006
Sphingomonas naphthae	1813468	S	14	10	24	0.00001
Sphingopyxis macrogoltabida	33050	S	324	287	611	0.00034
Sphingopyxis sp. MG	1866325	S	94	482	576	0.00032
Sphingopyxis sp. 113P3	292913	S	72	92	164	0.00009
Sphingopyxis sp. OPL5	2486273	S	29	10	39	0.00002
Sphingopyxis sp. FD7	1914525	S	20	14	34	0.00002
