name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gammaproteobacteria bacterium	1913989	S	276053	53982	330035	0.10182
Gammaproteobacteria bacterium UBA7310	1948647	S	8929	2476	11405	0.00352
Gammaproteobacteria bacterium UBA1119	1948582	S	1116	518	1634	0.00050
gamma proteobacterium SCGC AAA007-O20	913327	S	583	252	835	0.00026
gamma proteobacterium SCGC AB-629-P17	1131274	S	179	189	368	0.00011
Gammaproteobacteria bacterium UBA6940	1948640	S	82	11	93	0.00003
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	68	41	109	0.00003
Gammaproteobacteria bacterium UBA1961	1948588	S	56	10	66	0.00002
Gammaproteobacteria bacterium UBA3532	1948611	S	49	22	71	0.00002
Gammaproteobacteria bacterium UBA3498	1948609	S	15	2	17	0.00001
Gammaproteobacteria bacterium UBA5338	1948629	S	15	3	18	0.00001
Halopseudomonas gallaeciensis	857227	S	23608	19285	42893	0.01323
Halopseudomonas pachastrellae	254161	S	2682	3717	6399	0.00197
Halopseudomonas sabulinigri	472181	S	393	83	476	0.00015
Halopseudomonas oceani	1708783	S	270	215	485	0.00015
Halopseudomonas aestusnigri	857252	S	55	43	98	0.00003
Halopseudomonas yangmingensis	1720063	S	44	25	69	0.00002
Pseudomonas sp. AOB-7	2482750	S	47	31	78	0.00002
Pseudomonas sp.	306	S	15	67	82	0.00003
Pseudomonas chengduensis	489632	S	56	233	289	0.00009
Pseudomonas sihuiensis	1274359	S	21	131	152	0.00005
Pseudomonas mendocina	300	S	13	14	27	0.00001
Pseudomonas saudimassiliensis	1461581	S	13	7	20	0.00001
Pseudomonadaceae bacterium UBA836	1952795	S	110	133	243	0.00007
Stutzerimonas stutzeri	316	S	49	99	148	0.00005
Marinobacter salarius	1420917	S	9217	16753	25970	0.00801
Marinobacter sp.	50741	S	702	538	1240	0.00038
Marinobacter sp. Arc7-DN-1	2304594	S	258	233	491	0.00015
Marinobacter sp. B9-2	2137198	S	208	767	975	0.00030
Marinobacter sp. EhC06	1849169	S	20	38	58	0.00002
Marinobacter nauticus	2743	S	766	433	1199	0.00037
Marinobacter vinifirmus	355591	S	705	934	1639	0.00051
Marinobacter flavimaris	262076	S	283	4509	4792	0.00148
Marinobacter oulmenensis	643747	S	268	37	305	0.00009
Marinobacter manganoxydans	1150997	S	261	4026	4287	0.00132
Marinobacter alexandrii	2570351	S	176	65	241	0.00007
Marinobacter algicola	236100	S	174	190	364	0.00011
Marinobacter fuscus	2109942	S	83	96	179	0.00006
Marinobacter persicus	930118	S	74	58	132	0.00004
Marinobacter salsuginis	418719	S	56	57	113	0.00003
Marinobacter santoriniensis	523742	S	34	5	39	0.00001
Marinobacter adhaerens	1033846	S	31	250	281	0.00009
Marinobacter segnicrescens	430453	S	25	11	36	0.00001
Marinobacter salexigens	1925763	S	20	6	26	0.00001
Marinobacter aromaticivorans	1494078	S	15	4	19	0.00001
Pseudomonadales bacterium	1891229	S	104	20	124	0.00004
Alteromonas confluentis	1656094	S	11903	1520	13423	0.00414
Alteromonas mediterranea	314275	S	6836	9043	15879	0.00490
Alteromonas macleodii	28108	S	6573	14384	20957	0.00647
Alteromonas australica	589873	S	1759	815	2574	0.00079
Alteromonas sp. RKMC-009	2267264	S	490	98	588	0.00018
Alteromonas sp. IB21	2779369	S	427	459	886	0.00027
Alteromonas sp. KUL42	2480797	S	15	2	17	0.00001
Alteromonas oceani	2071609	S	668	2532	3200	0.00099
Alteromonas alba	2079529	S	480	3705	4185	0.00129
Alteromonas abrolhosensis	1892904	S	362	498	860	0.00027
Alteromonas marina	203795	S	282	589	871	0.00027
Alteromonas profundi	2696062	S	168	103	271	0.00008
Alteromonas antoniana	2803813	S	130	97	227	0.00007
Alteromonas oceanisediminis	2836180	S	42	8	50	0.00002
Alteromonas portus	2565549	S	41	44	85	0.00003
Alteromonas naphthalenivorans	715451	S	26	46	72	0.00002
Alteromonas lipolytica	1856405	S	13	2	15	0.00000
Salinimonas sediminis	2303538	S	70	53	123	0.00004
Alteromonadaceae bacterium UBA2620	1951386	S	741	2821	3562	0.00110
Alteromonadaceae bacterium	1916082	S	530	238	768	0.00024
Marisediminitalea aggregata	634436	S	39	7	46	0.00001
Pseudoalteromonas sp. 0303	2743618	S	113	3444	3557	0.00110
Pseudoalteromonas sp. XI10	1766621	S	57	1794	1851	0.00057
Pseudoalteromonas sp.	53249	S	44	543	587	0.00018
Pseudoalteromonas sp. T1lg75	2077102	S	17	27	44	0.00001
Pseudoalteromonas shioyasakiensis	1190813	S	149	3606	3755	0.00116
Pseudoalteromonas atlantica	288	S	28	171	199	0.00006
Pseudoalteromonas gelatinilytica	1703256	S	27	400	427	0.00013
Pseudoalteromonas marina	267375	S	25	114	139	0.00004
Pseudoalteromonas ruthenica	151081	S	22	9	31	0.00001
Pseudoalteromonas lipolytica	570156	S	19	156	175	0.00005
Algicola sp.	1872429	S	121	40	161	0.00005
Idiomarina zobellii	86103	S	95	279	374	0.00012
Idiomarina aquatica	1327752	S	84	39	123	0.00004
Idiomarina baltica	190892	S	54	79	133	0.00004
Idiomarina loihiensis	135577	S	26	17	43	0.00001
Idiomarinaceae bacterium	1898113	S	21	16	37	0.00001
Alcanivorax sp. DSM 26293	1798238	S	848	1169	2017	0.00062
Alcanivorax sp.	1872427	S	690	482	1172	0.00036
Alcanivorax sp. DG881	236097	S	219	226	445	0.00014
Alcanivorax sp. DP30	2606217	S	185	68	253	0.00008
Alcanivorax profundi	2338368	S	1024	2506	3530	0.00109
Alcanivorax nanhaiticus	1177154	S	306	324	630	0.00019
Alcanivorax jadensis	64988	S	164	104	268	0.00008
Alcanivoracaceae bacterium	2024895	S	477	363	840	0.00026
Ketobacter sp. MCCC 1A13808	2602738	S	178	67	245	0.00008
Ketobacter alkanivorans	1917421	S	14	8	22	0.00001
Alloalcanivorax venustensis	172371	S	61	122	183	0.00006
Halomonas aquamarina	77097	S	908	4648	5556	0.00171
Halomonas sp. UBA3074	1946584	S	204	354	558	0.00017
Halomonas sp.	1486246	S	37	23	60	0.00002
Halomonas sp. JB380	1434831	S	20	6	26	0.00001
Halomonas lionensis	1144478	S	103	428	531	0.00016
Halomonas piezotolerans	2609667	S	94	132	226	0.00007
Halomonas sedimenti	2729618	S	18	40	58	0.00002
Salinicola sp.	1978524	S	45	34	79	0.00002
Salinicola salarius	430457	S	32	17	49	0.00002
Chromohalobacter israelensis	141390	S	12	12	24	0.00001
Oceanospirillaceae bacterium	1899355	S	3706	960	4666	0.00144
Thalassolituus sp. UBA2107	1947659	S	222	960	1182	0.00036
Thalassolituus oleivorans	187493	S	109	48	157	0.00005
Oleibacter marinus	484498	S	33	89	122	0.00004
Oleibacter sp.	2024845	S	19	7	26	0.00001
Endozoicomonas sp. G2_2	2821092	S	33	22	55	0.00002
Pleionea mediterranea	523701	S	26	0	26	0.00001
Spongiibacter marinus	354246	S	1190	700	1890	0.00058
Spongiibacter tropicus	454602	S	762	461	1223	0.00038
Spongiibacter nanhainus	2794344	S	21	4	25	0.00001
Marortus luteolus	2067667	S	1418	520	1938	0.00060
Zhongshania aliphaticivorans	1470434	S	65	24	89	0.00003
Porticoccus hydrocarbonoclasticus	1073414	S	235	897	1132	0.00035
Porticoccus sp.	2024853	S	218	340	558	0.00017
Porticoccaceae bacterium UBA1117	1952748	S	582	33	615	0.00019
Porticoccaceae bacterium	2026782	S	38	12	50	0.00002
uncultured SAR92 cluster bacterium	1118066	S	21	2	23	0.00001
Halieaceae bacterium UBA5085	1951918	S	39	27	66	0.00002
Halieaceae bacterium	2026743	S	17	3	20	0.00001
Halieaceae bacterium UBA5044	1951916	S	16	5	21	0.00001
Parahaliea mediterranea	651086	S	58	10	68	0.00002
Halioglobus pacificus	930806	S	24	1	25	0.00001
Haliea sp.	1932666	S	19	2	21	0.00001
Congregibacter litoralis	393662	S	16	8	24	0.00001
Cellvibrionales bacterium UBA2511	1950788	S	128	619	747	0.00023
Psychrobacter submarinus	154108	S	1700	1135	2835	0.00087
Psychrobacter pacificensis	112002	S	16	37	53	0.00002
Psychrobacter celer	306572	S	12	7	19	0.00001
Methylophaga sp. UBA2689	1946878	S	450	446	896	0.00028
Methylophaga sp.	2024840	S	341	67	408	0.00013
Methylophaga aminisulfidivorans	230105	S	29	17	46	0.00001
Piscirickettsiaceae bacterium	2030828	S	372	31	403	0.00012
Cycloclasticus sp.	2024830	S	87	24	111	0.00003
Thiotrichales bacterium	2026796	S	368	40	408	0.00013
uncultured Francisellaceae bacterium	393692	S	132	1	133	0.00004
Thiotrichaceae bacterium	2030882	S	85	6	91	0.00003
uncultured SAR86 cluster bacterium	648174	S	792	298	1090	0.00034
SAR86 cluster bacterium SAR86A	1123866	S	52	89	141	0.00004
SAR86 cluster bacterium REDSEA-S09_B4	1811643	S	15	0	15	0.00000
Candidatus Thioglobus sp.	2026721	S	625	498	1123	0.00035
Candidatus Thioglobus sp. MED-G25	1986229	S	54	16	70	0.00002
Candidatus Thioglobus sp. REDSEA-S12_B1	1811594	S	29	8	37	0.00001
uncultured Candidatus Thioglobus sp.	655186	S	14	19	33	0.00001
Candidatus Thioglobus autotrophicus	1705394	S	14	3	17	0.00001
Pseudohongiella nitratireducens	1768907	S	73	37	110	0.00003
K189A clade bacterium	2315472	S	13	5	18	0.00001
Acidiferrobacteraceae bacterium	2024893	S	1962	1016	2978	0.00092
Methylococcaceae bacterium UBA1147	1952219	S	1131	162	1293	0.00040
Methylococcaceae bacterium	1933926	S	95	16	111	0.00003
Salinisphaera shabanensis	180542	S	374	118	492	0.00015
Salinisphaeraceae bacterium	2026789	S	78	2	80	0.00002
