name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	371182	230844	602026	0.30699
Alteromonas mediterranea	314275	S	92858	56397	149255	0.07611
Alteromonas sp. B31-7	2785913	S	3533	62964	66497	0.03391
Alteromonas sp. RW2A1	1917158	S	2063	10729	12792	0.00652
Alteromonas sp. MB-3u-76	2058133	S	680	2636	3316	0.00169
Alteromonas sp. 76-1	2358187	S	468	540	1008	0.00051
Alteromonas sp. RKMC-009	2267264	S	308	47	355	0.00018
Alteromonas sp. BL110	1714845	S	170	66	236	0.00012
Alteromonas sp. LMIT006	2961948	S	125	19	144	0.00007
Alteromonas sp. 009811495	3002962	S	22	26	48	0.00002
Alteromonas australica	589873	S	8042	60338	68380	0.03487
Alteromonas naphthalenivorans	715451	S	1981	3070	5051	0.00258
Alteromonas pelagimontana	1858656	S	96	13	109	0.00006
Alteromonas stellipolaris	233316	S	44	790	834	0.00043
Salinimonas sediminis	2303538	S	317	147	464	0.00024
Salinimonas iocasae	2572577	S	16	8	24	0.00001
Paraglaciecola mesophila	197222	S	13	26	39	0.00002
Hydrocarboniclastica marina	2259620	S	24	4	28	0.00001
Pseudoalteromonas sp. SCSIO 43101	2822847	S	939	1385	2324	0.00119
Pseudoalteromonas sp. SCSIO 43088	2822846	S	465	1343	1808	0.00092
Pseudoalteromonas sp. Xi13	2490635	S	175	2377	2552	0.00130
Pseudoalteromonas sp. APM04	2699396	S	83	1837	1920	0.00098
Pseudoalteromonas sp. CF6-2	562716	S	64	903	967	0.00049
Pseudoalteromonas sp. A41-2	2785910	S	43	4401	4444	0.00227
Pseudoalteromonas sp. DL-6	1390185	S	38	135	173	0.00009
Pseudoalteromonas sp. LC2018020214	2799564	S	27	620	647	0.00033
Pseudoalteromonas sp. MT33b	2759705	S	25	1440	1465	0.00075
Pseudoalteromonas sp. PS1M3	87791	S	20	398	418	0.00021
Pseudoalteromonas sp. JSTW	2752475	S	20	1254	1274	0.00065
Pseudoalteromonas sp. SM9913	234831	S	13	794	807	0.00041
Pseudoalteromonas agarivorans	176102	S	497	6077	6574	0.00335
Pseudoalteromonas shioyasakiensis	1190813	S	339	925	1264	0.00064
Pseudoalteromonas donghaensis	621376	S	134	7214	7348	0.00375
Pseudoalteromonas lipolytica	570156	S	67	3304	3371	0.00172
Pseudoalteromonas distincta	77608	S	42	660	702	0.00036
Pseudoalteromonas atlantica	288	S	38	848	886	0.00045
Pseudoalteromonas prydzensis	182141	S	35	18	53	0.00003
Pseudoalteromonas carrageenovora	227	S	26	37	63	0.00003
Pseudoalteromonas issachenkonii	152297	S	25	1028	1053	0.00054
Pseudoalteromonas nigrifaciens	28109	S	19	433	452	0.00023
Pseudoalteromonas aliena	247523	S	14	16	30	0.00002
Idiomarina loihiensis	135577	S	4256	2175	6431	0.00328
Idiomarina abyssalis	86102	S	821	210	1031	0.00053
Idiomarina sp. OT37-5b	2100422	S	32	22	54	0.00003
Idiomarina sp. X4	2055892	S	27	41	68	0.00003
Idiomarina piscisalsi	1096243	S	20	26	46	0.00002
Shewanella psychrophila	225848	S	14	10	24	0.00001
