100.00	1961059	0	R	1	root
99.98	1960658	0	R1	131567	  cellular organisms
94.76	1858330	0	D	2	    Bacteria
86.17	1689895	0	P	1224	      Pseudomonadota
68.30	1339462	0	C	1236	        Gammaproteobacteria
48.91	959192	0	O	135622	          Alteromonadales
46.43	910613	0	F	72275	            Alteromonadaceae
46.43	910545	0	F1	2903219	              Alteromonas/Salinimonas group
46.41	910056	0	G	226	                Alteromonas
30.70	602026	602026	S	28108	                  Alteromonas macleodii
7.61	149255	149255	S	314275	                  Alteromonas mediterranea
4.30	84398	0	G1	2614992	                  unclassified Alteromonas
3.39	66497	66497	S	2785913	                    Alteromonas sp. B31-7
0.65	12792	12792	S	1917158	                    Alteromonas sp. RW2A1
0.17	3316	3316	S	2058133	                    Alteromonas sp. MB-3u-76
0.05	1008	1008	S	2358187	                    Alteromonas sp. 76-1
0.02	355	355	S	2267264	                    Alteromonas sp. RKMC-009
0.01	236	236	S	1714845	                    Alteromonas sp. BL110
0.01	144	144	S	2961948	                    Alteromonas sp. LMIT006
0.00	48	48	S	3002962	                    Alteromonas sp. 009811495
3.49	68380	68380	S	589873	                  Alteromonas australica
0.26	5051	5051	S	715451	                  Alteromonas naphthalenivorans
0.01	109	109	S	1858656	                  Alteromonas pelagimontana
0.04	834	834	S	233316	                  Alteromonas stellipolaris
0.02	489	0	G	288793	                Salinimonas
0.02	464	464	S	2303538	                  Salinimonas sediminis
0.00	24	24	S	2572577	                  Salinimonas iocasae
0.00	39	0	G	1621534	              Paraglaciecola
0.00	39	39	S	197222	                Paraglaciecola mesophila
0.00	28	0	G	2650549	              Hydrocarboniclastica
0.00	28	28	S	2259620	                Hydrocarboniclastica marina
2.07	40606	0	F	267888	            Pseudoalteromonadaceae
2.07	40606	0	G	53246	              Pseudoalteromonas
0.96	18804	0	G1	194690	                unclassified Pseudoalteromonas
0.12	2324	2324	S	2822847	                  Pseudoalteromonas sp. SCSIO 43101
0.09	1808	1808	S	2822846	                  Pseudoalteromonas sp. SCSIO 43088
0.13	2552	2552	S	2490635	                  Pseudoalteromonas sp. Xi13
0.10	1920	1920	S	2699396	                  Pseudoalteromonas sp. APM04
0.05	967	967	S	562716	                  Pseudoalteromonas sp. CF6-2
0.23	4444	4444	S	2785910	                  Pseudoalteromonas sp. A41-2
0.01	173	173	S	1390185	                  Pseudoalteromonas sp. DL-6
0.03	647	647	S	2799564	                  Pseudoalteromonas sp. LC2018020214
0.07	1465	1465	S	2759705	                  Pseudoalteromonas sp. MT33b
0.06	1274	1274	S	2752475	                  Pseudoalteromonas sp. JSTW
0.02	418	418	S	87791	                  Pseudoalteromonas sp. PS1M3
0.04	807	807	S	234831	                  Pseudoalteromonas sp. SM9913
0.34	6574	6574	S	176102	                Pseudoalteromonas agarivorans
0.06	1264	1264	S	1190813	                Pseudoalteromonas shioyasakiensis
0.37	7348	7348	S	621376	                Pseudoalteromonas donghaensis
0.17	3371	3371	S	570156	                Pseudoalteromonas lipolytica
0.04	702	702	S	77608	                Pseudoalteromonas distincta
0.05	886	886	S	288	                Pseudoalteromonas atlantica
0.00	53	53	S	182141	                Pseudoalteromonas prydzensis
0.00	63	63	S	227	                Pseudoalteromonas carrageenovora
0.05	1053	1053	S	152297	                Pseudoalteromonas issachenkonii
0.02	452	452	S	28109	                Pseudoalteromonas nigrifaciens
0.00	30	30	S	247523	                Pseudoalteromonas aliena
0.39	7632	0	F	267893	            Idiomarinaceae
0.39	7632	0	G	135575	              Idiomarina
0.33	6431	6431	S	135577	                Idiomarina loihiensis
0.05	1031	1031	S	86102	                Idiomarina abyssalis
0.01	123	0	G1	2614829	                unclassified Idiomarina
0.00	54	54	S	2100422	                  Idiomarina sp. OT37-5b
0.00	68	68	S	2055892	                  Idiomarina sp. X4
0.00	46	46	S	1096243	                Idiomarina piscisalsi
0.01	245	0	F	267890	            Shewanellaceae
0.01	245	0	G	22	              Shewanella
0.00	24	24	S	225848	                Shewanella psychrophila
0.00	26	26	S	518738	                Shewanella vesiculosa
0.01	194	194	S	558541	                Shewanella chilikensis
0.00	94	0	F	267889	            Colwelliaceae
0.00	94	0	G	28228	              Colwellia
0.00	94	0	G1	196834	                unclassified Colwellia
0.00	94	94	S	2583805	                  Colwellia sp. M166
11.47	224976	0	O	72274	          Pseudomonadales
7.13	139760	0	F	2887365	            Marinobacteraceae
