sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	plasmid	AF615	-	NODE_84_length_17462_cov_3.606808	17462	0.5160920856717444	d60b52d63ade1f41b381115f066c4c2a	not tested	-	-	MOBH	NC_008739_00059	-	-	-	-	-	CP034143	0.047688	Marinobacter sp. NP-4(2019)	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_138_length_14565_cov_2.434398	14565	0.5756265018880878	78836ff9f9acfcfbe1e3b5eaa68bd232	not tested	-	-	MOBP	CP025812_00016	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	novel_0c89ce550d73afb9ada73c86ceef226d	-	NODE_243_length_11467_cov_2.277270	11467	0.546350396790791	8d6aa4bd33c3249950684897816f2845	not tested	-	-	MOBP	CP021432_00049	-	-	-	-	-	CP021432	0.0909306	Yoonia vestfoldensis	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_269_length_10889_cov_3.864690	10889	0.44375057397373496	7d4cf16fb6976aa369ebd8bbdddb132b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AE470	-	NODE_362_length_9502_cov_2.159630	9502	0.565354662176384	3c228f9a2a2d14329c226979d7cd9255	not tested	-	-	-	-	-	-	-	-	-	CP045378	0.0496454	Sulfitobacter sp. THAF37	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_431_length_8491_cov_3.639299	8491	0.45283241078789305	a6982adb7b1999b2ee9a0c3007da6754	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_468_length_8193_cov_2.427230	8193	0.5339924325643842	4fcef09d445b4263bb62d369f548997c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_489_length_7907_cov_5.076332	7907	0.38990767674212723	482bdde73eb64e9eb71143a68a9c6819	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_508_length_7741_cov_2.232138	7741	0.5680144684149335	944bc31b2e367016ba9782a4cbecd741	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_511_length_7710_cov_1.745237	7710	0.6184176394293126	cd80753783a938358e987b88b380cdd1	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0376857	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	AF615	-	NODE_527_length_7602_cov_2.712648	7602	0.524993422783478	b9896b9a8640cb958ec6bbf6954a4015	not tested	-	-	-	-	-	-	-	-	-	CP034143	0.047688	Marinobacter sp. NP-4(2019)	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_613_length_6982_cov_2.786285	6982	0.6184474362646806	f6f036ed9e3b3cba29d0b2e0e3869cbe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_629_length_6902_cov_2.387623	6902	0.572732541292379	92746f1d0511509d9f7e0d46446d8348	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_644_length_6832_cov_2.630031	6832	0.6403688524590164	3166da1bd3d97764c140ce35d2dcc8fb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_678_length_6653_cov_2.981080	6653	0.5830452427476327	13eda65c94aae0e63845189d5becb588	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_704_length_6515_cov_2.522600	6515	0.5961627014581734	6a35472606f80d87c55b2f56f62ddf14	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0376857	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_729_length_6423_cov_2.169987	6423	0.5779230888992682	e4c22e9117425edebbc86b03bf49d897	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0376857	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_753_length_6317_cov_2.471373	6317	0.6153237296184898	9fc75be0d0c6e1607e7bc0f3c39092c9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_828_length_6069_cov_2.119765	6069	0.6142692371066073	344396b615373d7dbf1655496ea04cec	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0376857	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	AF615	-	NODE_831_length_6064_cov_2.767645	6064	0.46850263852242746	420a3eec66720d9a84f27793565340fd	not tested	rep_cluster_255	001534__NC_008739_00056	-	-	-	-	-	-	-	CP034143	0.047688	Marinobacter sp. NP-4(2019)	-	-	-
filtered_contigs.plasmid	plasmid	AG697	-	NODE_835_length_6054_cov_2.321411	6054	0.5713577799801784	fefc3f63480231c304eade60a0e2000b	not tested	-	-	-	-	-	-	-	-	-	CP025810	0.0529154	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_943_length_5650_cov_3.172582	5650	0.5975221238938053	7946e429269a248fac04c514cbb94c23	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AG697	-	NODE_960_length_5591_cov_2.069920	5591	0.5830799499195135	7f5a1598f9742345b7575b19dbe9c182	not tested	-	-	-	-	-	-	-	-	-	CP025810	0.0529154	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_977_length_5542_cov_2.917325	5542	0.6286539155539517	118c6a83bfcc8dddbdea3359896d521e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	novel_32ee4d46bb71e28c0ff23b121be3f8c9	-	NODE_991_length_5496_cov_2.396702	5496	0.6675764192139738	4b6fa7fadb4f8d4faa60a1243c7d2912	not tested	-	-	-	-	-	-	-	-	-	CP013268	0.0974869	Sphingobium baderi	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1072_length_5291_cov_2.273305	5291	0.5242865242865243	b1bf32cd0b12f69038c6bfe4a4dec786	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_1081_length_5278_cov_2.150994	5278	0.5814702538840469	37346e190761b558c59cd950dd146950	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0376857	Sulfitobacter sp. SK025	-	-	-
