name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Candidatus Marinimicrobia bacterium UBA6531	1953244	S	760879	152218	913097	0.07283
Candidatus Marinimicrobia bacterium UBA2125	1953217	S	713724	273740	987464	0.07876
Candidatus Marinimicrobia bacterium UBA7301	1953255	S	606972	29828	636800	0.05079
Candidatus Marinimicrobia bacterium UBA7300	1953254	S	574602	84660	659262	0.05258
Candidatus Marinimicrobia bacterium UBA7308	1953257	S	486089	11168	497257	0.03966
Candidatus Marinimicrobia bacterium UBA7303	1953256	S	258302	51592	309894	0.02472
Candidatus Marinimicrobia bacterium	2026760	S	160853	21158	182011	0.01452
Candidatus Marinimicrobia bacterium 408169	1958814	S	2288	103	2391	0.00019
Marinimicrobia bacterium TCS55	1781246	S	889	35	924	0.00007
Candidatus Marinimicrobia bacterium REDSEA-S14_B6	1811603	S	633	42	675	0.00005
Candidatus Marinimicrobia bacterium UBA1611	1953216	S	583	100	683	0.00005
Candidatus Marinimicrobia bacterium UBA1134	1953213	S	527	39	566	0.00005
Candidatus Marinimicrobia bacterium UBA6931	1953249	S	233	5	238	0.00002
Candidatus Marinimicrobia bacterium UBA2986	1953231	S	144	3	147	0.00001
uncultured Candidatus Marinimicrobia bacterium	195045	S	92	22	114	0.00001
Marinimicrobia bacterium SCGC AAA003-L08	939844	S	21	0	21	0.00000
Gemmatimonadota bacterium	2026742	S	30636	3405	34041	0.00272
Gemmatimonadaceae bacterium	2026741	S	15028	2058	17086	0.00136
Gemmatimonadales bacterium UBA7889	1951131	S	1354	1523	2877	0.00023
Gemmatimonadales bacterium UBA2988	1951110	S	195	1	196	0.00002
Gemmatimonadales bacterium UBA2989	1951111	S	117	40	157	0.00001
Gemmatimonadales bacterium UBA2982	1951109	S	84	0	84	0.00001
Gemmatimonadales bacterium UBA1120	1951099	S	31	62	93	0.00001
Bacteroidota bacterium	1898104	S	21981	1723	23704	0.00189
Mesonia mobilis	369791	S	2225	3609	5834	0.00047
Mesonia oceanica	2687242	S	730	337	1067	0.00009
Mesonia sp.	1960830	S	121	148	269	0.00002
Mesonia aquimarina	1504967	S	36	21	57	0.00000
Leeuwenhoekiella blandensis	360293	S	2533	1753	4286	0.00034
Leeuwenhoekiella aequorea	283736	S	54	37	91	0.00001
Leeuwenhoekiella palythoae	573501	S	43	13	56	0.00000
Leeuwenhoekiella nanhaiensis	1655491	S	12	6	18	0.00000
Flavobacteriaceae bacterium	1871037	S	1233	350	1583	0.00013
