name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinimonas iocasae	2572577	S	6513	5138	11651	0.11135
Alteromonas sp. RKMC-009	2267264	S	103	0	103	0.00098
Pseudoalteromonas shioyasakiensis	1190813	S	1328	0	1328	0.01269
Pseudoalteromonas sp. NC201	1514074	S	557	1	558	0.00533
Pseudoalteromonas arctica	394751	S	360	175	535	0.00511
Shewanella aestuarii	1028752	S	422	1172	1594	0.01523
Shewanella sp. ANA-3	94122	S	222	866	1088	0.01040
Pseudomonas putida	303	S	1654	2148	3802	0.03633
Pseudomonas resinovorans	53412	S	716	157	873	0.00834
Pseudomonas cerasi	1583341	S	20	0	20	0.00019
Pseudomonas sp. SDM007	2812000	S	18	59	77	0.00074
Stutzerimonas stutzeri	316	S	125	102	227	0.00217
Marinobacter sp. NP-4(2019)	2488665	S	267	0	267	0.00255
Proteus sp. ZN5	2697019	S	831	21239	22070	0.21092
Enterobacter cloacae	550	S	188	3623	3811	0.03642
Enterobacter cloacae complex sp. ECNIH7	1915310	S	77	485	562	0.00537
Raoultella electrica	1259973	S	36	204	240	0.00229
Escherichia fergusonii	564	S	12	374	386	0.00369
Halomonas ventosae	229007	S	1054	5857	6911	0.06605
Halomonas sulfidaeris	115553	S	311	185	496	0.00474
Vibrio tubiashii	29498	S	1339	1589	2928	0.02798
Vibrio rumoiensis	76258	S	429	2312	2741	0.02620
Vibrio azureus	512649	S	12	0	12	0.00011
Psychrobacter sp. 4Dc	888437	S	32	98	130	0.00124
Psychrobacter sp. 4Bb	888436	S	18	17	35	0.00033
Acinetobacter piscicola	2006115	S	22	88	110	0.00105
Acinetobacter sp. 10FS3-1	2563897	S	13	29	42	0.00040
Moraxella osloensis	34062	S	16	4	20	0.00019
Legionella israelensis	454	S	36	0	36	0.00034
Aurantiacibacter atlanticus	1648404	S	6220	5603	11823	0.11299
Croceicoccus marinus	450378	S	1035	152	1187	0.01134
Porphyrobacter sp. YT40	2547601	S	805	783	1588	0.01518
Sphingobium sp. TKS	1315974	S	794	1760	2554	0.02441
Sphingobium sp. Cam5-1	2789327	S	36	30	66	0.00063
Sphingobium sp. CAP-1	2676077	S	31	102	133	0.00127
Sphingobium sp. RAC03	1843368	S	14	2	16	0.00015
Sphingobium baderi	1332080	S	487	1143	1630	0.01558
Sphingobium cloacae	120107	S	105	310	415	0.00397
Sphingobium herbicidovorans	76947	S	63	59	122	0.00117
Sphingobium amiense	135719	S	51	135	186	0.00178
Sphingomonas sanxanigenens	397260	S	503	326	829	0.00792
Sphingomonas sp. FARSPH	2219696	S	176	464	640	0.00612
Sphingomonas sp. IC081	304378	S	109	104	213	0.00204
Sphingomonas sp. NBWT7	2596913	S	22	90	112	0.00107
Novosphingobium resinovorum	158500	S	290	97	387	0.00370
