name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	99835	66152	165987	0.40238
Alteromonas mediterranea	314275	S	8133	6038	14171	0.03435
Alteromonas sp. RKMC-009	2267264	S	434	108	542	0.00131
Alteromonas sp. B31-7	2785913	S	284	4092	4376	0.01061
Alteromonas sp. MB-3u-76	2058133	S	83	235	318	0.00077
Alteromonas sp. RW2A1	1917158	S	80	320	400	0.00097
Alteromonas sp. BL110	1714845	S	34	15	49	0.00012
Alteromonas australica	589873	S	641	3856	4497	0.01090
Alteromonas naphthalenivorans	715451	S	25	33	58	0.00014
Salinimonas sediminis	2303538	S	88	87	175	0.00042
Pseudoalteromonas sp. SCSIO 43088	2822846	S	1607	2642	4249	0.01030
Pseudoalteromonas sp. SCSIO 43101	2822847	S	172	160	332	0.00080
Pseudoalteromonas sp. PS1M3	87791	S	96	962	1058	0.00256
Pseudoalteromonas sp. CF6-2	562716	S	56	281	337	0.00082
Pseudoalteromonas sp. APM04	2699396	S	20	205	225	0.00055
Pseudoalteromonas sp. MT33b	2759705	S	19	416	435	0.00105
Pseudoalteromonas donghaensis	621376	S	1257	25926	27183	0.06590
Pseudoalteromonas spongiae	298657	S	518	188	706	0.00171
Pseudoalteromonas shioyasakiensis	1190813	S	386	986	1372	0.00333
Pseudoalteromonas phenolica	161398	S	51	14	65	0.00016
Pseudoalteromonas arabiensis	874454	S	23	270	293	0.00071
Pseudoalteromonas rhizosphaerae	2518973	S	21	11	32	0.00008
Pseudoalteromonas piscicida	43662	S	21	55	76	0.00018
Pseudoalteromonas issachenkonii	152297	S	19	276	295	0.00072
Idiomarina sp. OT37-5b	2100422	S	78	113	191	0.00046
Idiomarina sp. X4	2055892	S	17	80	97	0.00024
Idiomarina loihiensis	135577	S	43	44	87	0.00021
Colwellia sp. M166	2583805	S	59	45	104	0.00025
Stutzerimonas stutzeri	316	S	351	2694	3045	0.00738
Stutzerimonas kunmingensis	1211807	S	95	2521	2616	0.00634
Stutzerimonas chloritidismutans	203192	S	24	716	740	0.00179
Stutzerimonas frequens	2968969	S	730	10186	10916	0.02646
Stutzerimonas balearica	74829	S	27	131	158	0.00038
[Pseudomonas] zhaodongensis	1176257	S	146	1010	1156	0.00280
